Id,Name
1,Tower of Insolence
2,Extraction Pit
4,Sanctuary of Sealed Memories
5,@4
6,@4
7,@4
8,Daily Quests
9,Weekly Quests
10,Elven Ruins 1
11,Elven Ruins 2
12,Ant Nest 1
13,Ant Nest 2
14,Cruma Tower Floor 2
15,Cruma Tower Floor 3
16,Ivory Tower Catacomb 1
17,Ivory Tower Catacomb 2
18,Adena Vault
19,@18
20,@18
21,@18
22,Temple Guardian
23,@22
24,@22
25,@22
26,Trials of Experience
27,@26
28,@26
29,@26
32,Summoning Circle
33,Ivory Tower Catacomb 3
34,@32
35,@32
36,@32
39,@22
40,@26
41,Ivory Tower Catacomb Laboratory
42,Forest of Secrets Canopy
43,Forest of Secrets Understory
44,Forest of Secrets Slaughter Site
