Id,Name
1,Isola Parlante Est
2,Isola Parlante Ovest
3,Strada Gludin
4,Piane di Gludio
5,Maniero Windawood
6,Terra Incolta
7,Piane di Dion
8,Palude di Cruma
9,Sommità della Dissonanza
10,Santi Urlanti
11,Dominio di Giran
12,Rive della Nebbia Mortale
13,Isola del Diavolo
14,Necropoli Infestata
15,Altopiano del Vento Nordico
16,Terre Eterne
17,Territorio conquistato della Torre d’Avorio
18,Valle del Drago
200,Rovine Elfiche 1
201,Rovine Elfiche 2
202,Nido di Formiche 1
203,Nido di Formiche 2
204,Torre di Cruma 2
205,Torre di Cruma 3
206,Torre d’Avorio 1
207,Torre d’Avorio 2
208,Torre d’Avorio 3
209,Laboratorio della Torre d’Avorio
210,Volta della Foresta dei Segreti
211,Sottobosco della Foresta dei Segreti
212,Macello della Foresta dei Segreti
213,Grotta del Drago 1
214,Grotta del Drago 2
215,Covo di Antharas
300,Altare della Follia
301,Camera della Contessa di Sangue
400,Spaccatura temporale
402,Nave Fantasma di Zaken
11000,Santuario dei Ricordi Perduti
12000,Torre dell’Insolenza
13000,Segreta di Estrazione
14000,Arena
14001,Campo di Battaglia d’onore
14002,Campo di Battaglia Valoroso
14005,Arena degli scontri
16003,Fortezza della Strada di Gludin
16004,Fortezza delle Piane di Gludio
16005,Fortezza del Maniero Windawood
16006,Fortezza della Terra Incolta
16007,Fortezza delle Piane di Dion
16008,Fortezza della Palude di Cruma
16009,Fortezza Sommità della Dissonanza
16010,Fortezza dei Santi Urlanti
16011,Fortezza del Dominio di Giran
16012,Fortezza delle Rive della Nebbia Mortale
16013,Fortezza dell’Isola del Diavolo
16014,Fortezza della Necropoli Infestata
16015,Fortezza dell’Altopiano del Vento Nordico
16016,Fortezza delle Terre Eterne
16017,Fortezza Conquistata della Torre d’Avorio
16018,Fortezza della Valle del Drago
16019,Fortezza delle Rovine di Dolmen
16020,Fortezza delle Terre distrutte
16021,Fortezza dell’Obelisco della Vittoria
16022,Fortezza del Campo fortificato
16023,Fortezza dei Boschi mormoranti
16024,Fortezza della Foresta infestata
16025,Fortezza di Per. Ovest
16026,Fortezza delle Rovine Elfiche
16999,Assedio aperto
17001,Castello di Gludio
17002,Castello di Dion
17003,Castello di Giran
17004,Castello di Oren
18100,Cassaforte di Kresous
18200,Spaccatura dell’Oltretomba
18300,Ingresso sigillato
18400,Tempio dell’Acqua
18500,Laboratorio Sinistro
19001,[Clan Hall]
20000,Laboratorio del Gigante Minore
20001,@20000
20002,@20000
21000,마그나딘
211010,Laboratorio gigante
30001,Regalo divino
30002,@30001
999,TEST Assedio del Castello
998,TEST PvP
1000,Protoland 1
1001,Protoland 2
1002,Terra delle Squame Mostruose
1005,Terra delle Squame Mostruose 2
1006,Terra delle Squame Mostruose 3
1007,Nuovo Test Assedio del Castello
1008,Test Assedio della Fortezza
1009,@1008
1010,@1008
1011,@1008
1012,Mondo Test Abilità
1013,Terra della Squama nota
2000,Pupland
2001,Pupland 1
2002,Pupland 2
2003,Pupland 3
2004,Pupland 4
2005,Pupland 5
2006,Pupland 6
2007,Pupland 7
2008,Pupland 8
60001,Castello di Aden
70001,@60001
70002,Storia di Aden
100200,Mondo Esterno
100204,@204
100018,Interno della Pietra di Evocazione Malvagia
100003,Porto di Gludin devastato
200001,Mondo Esterno di Theodore
200002,Catacomba
200003,Accampamento sotto attacco
200004,Sobborghi del Castello di Oren
200005,Prigione sotterranea Castello di Oren
200200,Territorio del Re di Sangue
211000,Primo Sigillo dell’Isola Parlante
211001,Secondo Sigillo dell’Isola Parlante
211002,Terzo Sigillo dell’Isola Parlante
211003,Quarto Sigillo dell’Isola Parlante
200206,@206
213000,Laboratorio della Confraternita Oscura
200010,Abisso di Zaken
210206,@206
210207,@207
210208,@13
299301,Mondo dei Gadget - Camera della Contessa di Sangue
299981,Mondo dei Gadget - Isola Parlante Est
299982,Mondo dei Gadget - Isola Parlante Ovest
299983,Mondo dei Gadget - Strada di Gludin
299984,Mondo dei Gadget - Piane di Gludio
299985,Mondo dei Gadget - Maniero Windawood
299986,Mondo dei Gadget - Terra Incolta
299987,Mondo dei Gadget - Piane di Dion
299988,Mondo dei Gadget - Palude di Cruma
299989,Mondo dei Gadget - Sommità della Dissonanza
299990,Mondo dei Gadget - Santi Urlanti
299991,Mondo dei Gadget - Dominio di Giran
299992,Mondo dei Gadget - Rive della Nebbia Mortale
299993,Mondo dei Gadget - Isola del Diavolo
299994,Mondo dei Gadget - Necropoli Infestata
299995,Mondo dei Gadget - Altopiano del Vento Nordico
299996,Mondo dei Gadget - Terre Eterne
299997,Mondo dei Gadget - Territorio conquistato della Torre d’Avorio
299998,Mondo dei Gadget - Valle del Drago
1500,Protoland 5
300201,@201
300203,@203
300205,@205
300207,@207
