Id,Name
1,Rinnovo Tutorial ufficiale
2,Ingresso nell’Isola Parlante – Filmato
3,Funzionalità Quest automatica I
4,Funzionalità Quest automatica II
6,Funzionalità Quest automatica III
11,"Equi. 
auto"
12,Colpo d’Anima
13,Segreta giornaliera
14,Traguardo
15,Scatola Equipaggiamento di grado alto
16,Aumenta di livello l’equipaggiamento
17,Aumento di livello Abilità
18,Arena
19,Combina
20,Clan
21,Segreta infinita
22,Incisione Rune
23,Cristallo dell’Anima
24,Segreta Élite
25,Upgrade
26,Potenzia
27,Codex dei Mostri
28,Abilità rara
29,Segreta di Estrazione
30,Elisir
31,Evoca Cavalcatura
32,Cerchio di Evocazione
101,Amico
102,Gruppo
104,Mercato
112,Quest giornaliere
113,Quest settimanali
114,Donare al Clan
115,Unisciti al clan
116,Traguardo del Clan
117,Segreta del Clan
118,Progresso Quest
119,Creazione
201,Passaggio di Classe
202,Segreta di Adena
203,Tempio Guardiano
205,Segreta Esp.
207,Mantello
301,Protezione di Maphr
