Id,Name,Desc
1001,グルーディン街道の要塞,略奪者の巣窟で暮らすオルマフムたちの略奪を阻止するために風車の平原に建てられた要塞です。
1002,グルーディオ平原の要塞,周辺のトゥレックオークと東のディオンの侵入を阻止するために建てられた要塞です。
1003,ウィンダウッド荘園の要塞,ウィンダウッド荘園に建てられた要塞でソウルショットの材料である魔力のクリスタルを守るために建てられた要塞です。
1004,荒地の要塞,魔力に汚染された荒地のモンスターの侵略を阻止するためにグルーディオで建てられた要塞です。
2001,ディオン牧草地の要塞,牧草地で暮らすリザードマンたちの侵略を防ぎ、追い出すために建てられた要塞です。
2002,クルマ湿地の要塞,クルマ湿地で暮らすスタッカートの領土拡大を阻止するためにディオンの領主が建てた要塞です。
2003,闘争の峰の要塞,峰で暮らすタノールとオルマフムの侵略を阻止するためにディオンの領主が建てた要塞です。
2004,絶叫の地の要塞,絶望の城砦から現れ続けるアンデッドを阻止するために建てられた要塞です。
3001,ギラン自治領の要塞,他領主の侵略からギラン城を守るために建てられた、前哨基地の役割を果たす要塞です。
5001,ドルメン遺跡の要塞,ソウルストーンのランクアップ
5002,崩れた勝利の地の要塞,戦勝記念塔を占拠したオークの侵攻を防ぐために建てられた要塞です。
5003,戦勝記念塔の要塞,戦勝記念塔のオークを退けた後にモンスターの侵攻を防ぐために建てられた要塞です。
5004,臨時防衛基地の要塞,かつてヒューマン族の魔術師が魔法の腕を確かめるべく建てた訓練施設です。今は要塞と化してヒューマン族に使われています。
5005,風の森の要塞,風の森の出入り口に建てられた要塞。森の中から現れるモンスターの攻撃を防ぐために建てられた要塞です。
5006,残された精霊の森の要塞,精霊が住む場所で話せる島の自然の中心。ここの精霊を守るためにヒューマン族が建てた要塞です。
5007,西部警戒所の要塞,海岸から押し寄せる海賊やモンスターの侵攻を防ぐために建てられた要塞です。
5008,エルフの遺跡の要塞,かつてエルフが遺跡を守るために建てた要塞。エルフが去った後はヒューマン族が使用しています。
5809,無法者の港の要塞,風の森に位置するオーク密航地のオークを討伐するための要塞
5810,陰の精霊の森の要塞,残された精霊の森に位置する庭園をアンデッドから守るための要塞
5811,遺跡の監視者の要塞,エルフの遺跡に位置するバールカルロンの痕跡への入口を守るための要塞
5812,結界守護者の要塞,崩れた勝利の地の結界に位置する要塞
5813,海岸警備隊の要塞,話せる島の港を海賊の侵入から守るための要塞
5814,活気に満ちた関門の要塞,話せる島への侵入を防ぐ要塞
5815,東部警戒所の要塞,話せる島東部を警戒するための要塞
5816,遺跡発掘団の要塞,話せる島東部に位置するドルメン遺跡内部を調査するための要塞
