Id,Name,Message
100001,エリカ,今の装備、あなたの良さを全部引き出せてないような気がするわ。
100002,エリカ,ちょっとショップに寄ってかない？
100011,エリカ,あら？装備の強化終わっていないんじゃない？
100012,エリカ,鍛冶屋に行ったらレベルアップできるよ？
100101,エリカ,ルーンの力が少し足りてないかも…？
100102,エリカ,キャラクターメニューのルーンを選んでルーン刻印をしてみて！
100201,エリカ,モンスターのコアを集めて図鑑に登録していくほど強くなるの。
100202,エリカ,チャレンジメニューのモンスター図鑑を選ぶと進捗などが確認できるわ。
100203,エリカ,頑張ってね！
100301,エリカ,エリクサーは力をくれる不思議なポーションなの。
100302,エリカ,キャラクターメニューのエリクサーを選ぶとエリクサーが作れるよ。
100401,エリカ,功績を達成するほど能力値が上がるから強くなれるよ！
100402,エリカ,チャレンジメニューの功績を選ぶと詳細が確認できるわ。
100501,エリカ,ソウルストーンはね、装備に新しい力を吹き込んでくれる不思議な魂の欠片なの。
100502,エリカ,アイテムメニューのソウルストーンを選べばソウルストーンを強化できるよ。
100503,エリカ,今やってみる？
100601,エリカ,日頃からスキルを磨いておけば、いざという時に役立つよ！
100602,エリカ,キャラクターメニューのスキルを選ぶとスキルレベルをアップできるわ。
100701,エリカ,名誉はね、その言葉に見合う強者にだけ与えられる栄光なの。
100702,エリカ,"戦場メニューの決闘場を選ぶと名誉を
手に入れられるわ。"
200001,エリカ,わぁ！おめでとう！
200002,エリカ,これで銀の傭兵団の一員だわ！
200003,エリカ,私がずっと応援してきたからよ？忘れないでねー！フフッ
200004,エリカ,これからはみんなに希望の光を届けてちょうだい？
200005,エリカ,期待しているわ！
300001,エリカ,話せる島はいつも人でいっぱいだわ！
300002,エリカ,みんなちょっとあどけない顔ね。あなたみたいにここに来たばかりなのかしら。
300003,エリカ,頑張ってここに平和を運んできてほしいわ。
300004,エリカ,あ、でも私はこれからもあなたと一緒よ？離れたりしないからねー
300101,エリカ,エルフの面影がたくさん残っている話せる島の西部よ。
300102,エリカ,美しい昔の姿を思い出すわ…今は遺跡ばかりね。
300103,エリカ,あの忌々しいオークを追い出して再び繁栄できるように手伝ってちょうだいね。
300104,エリカ,きっとあなたならできるわ！
300201,エリカ,グルーディン街道が貿易の商人でいっぱいだった時があったなんて、
300202,エリカ,お墓ばかりの今の姿じゃ想像もつかないわ…。
300203,エリカ,"疫病の後、ここに残ったのは
悲しみと過去の郷愁だけ…。"
300204,エリカ,グルーディン街道がまた活気を取り戻すにはあなたの力が必要だわ。
300205,エリカ,私も応援する！
300301,エリカ,グルーディオ平原は農民より兵士でいっぱいね。
300302,エリカ,リザードマンとオークばかり…。一体どこからこんなに集まってくるのかしら。
300303,エリカ,ねえ、グルーディオの兵士を助けてあげて？
300304,エリカ,みんなに平和の光を見せてあげましょう！
300401,エリカ,ウィンダウッド荘園はエルフと人間が、オークと熾烈な戦争をしていたところなの。
300402,エリカ,だからか廃墟になった村が多いのよ…。
300403,エリカ,ねえ、戦争に負けて隠れているエルフの面影とクリスタルを探すのを手伝って。
300404,エリカ,もちろん…手伝ってくれるよね？
300501,エリカ,荒地って名前からして寂しいわ…。
300503,エリカ,ちょっと怖いけど…あなたと一緒なら怖くないわ！
300504,エリカ,でもね…できたら早く他のところに行きたい！頑張ろうね！
300601,エリカ,ディオン牧草地は人が集まり始めて、最近活気づいてきたの。
300602,エリカ,もちろん自然を第一に考えるエルフから見れば人間の開拓は…少々乱暴ね。
300603,エリカ,でも人間と自然が向き合う方法も色々あるし、それもエヴァ様のご意志だと思うわ。
300604,エリカ,さあ、どんな向き合い方があるか、私たちも探してみましょうか！
300701,エリカ,クルマ湿地はクルマという大きなカメが住んでいたからついた名前みたいよ。
300702,エリカ,私も見たことないけど、本当に本当に大きなカメだったらしいの！
300703,エリカ,そうだ、下巨人がいたという伝説もあるらしいよ。
300704,エリカ,ここは大きな存在と縁がある場所みたいね。
300705,エリカ,私もあなたとここに大きな足跡を残したいなー
300801,エリカ,遂に、闘争の峰だわ。
300802,エリカ,本当はね、私たちエルフにとって一番避けたい場所の1つなの。
300803,エリカ,すべての命は尊いけど…オルマフムがたくさんいるここはやっぱりちょっと避けたくなるわね。
300804,エリカ,早く任務を遂行して他のところに行こ？
300805,エリカ,頑張ろう！応援するね！
300901,エリカ,絶叫の地、その名が示す通り、悲鳴が絶えないところなの。
300902,エリカ,恐れや悲しみがあふれるこの地のために、何ができるかしら…。
300903,エリカ,私には答えが見つけられないけど、あなたならきっと出来ると思うわ。
300904,エリカ,絶叫の地が他の名前を授かる日まで力を貸してあげて？
300905,エリカ,私も目をそらさずに見守るわ。
301001,エリカ,ギラン！やっとギランよ！
301002,エリカ,長い旅の途中で一息つける、大切なところなの。
301003,エリカ,疲れた体と心を休めて装備も磨いておこうね！
301004,エリカ,もう美味しいご飯とふかふかのベッドが待ち遠しいわー！
301005,エリカ,あなたも今日は一緒に楽しもう？
301101,エリカ,死霧の海岸…ここはたくさんの商人が行き来していた貿易路だったの。
301102,エリカ,なのに今は亡者の嘆きばかりの呪われた地…。
301103,エリカ,あなた、お願い！この海岸が昔の姿を取り戻せるように手伝ってあげて？
301104,エリカ,頑張ろう！応援するね！
301201,エリカ,悪魔の島！この呪われた場所にはザケンという、とても長い歳月を生きてきた者がいるそうなの。
301202,エリカ,ザケンに呪われた魂の音が聞こえているようだわ…。
301203,エリカ,あなた、魂たちを慰めるためにザケンを倒してちょうだい…！悪魔の島に光をもたらして…！
301204,エリカ,頑張ろう！応援するね！
301301,エリカ,死の沿道、やっとここまで来れたわ！
301302,エリカ,ここは昔、多くのエルフが竜族との戦争から守り抜いた守護樹というものがあるの。
301303,エリカ,でも守護樹は戦争中にエッセンスを奪われ、少しずつその生命力を失っていってるわ…。
301304,エリカ,エルフにとって守護樹は命のようなもの…。お願い！守護樹を助けて！
301305,エリカ,守護樹が青々と生き返られるよう、エリカも頑張って祈るわ！
400000,エリカ,"疲れた時は少しいつもと違うものに
挑んでみるのはどう？"
400001,エリカ,ええ、傲慢の塔よ！きっと強いモンスターがあなたを待っているわ！
400002,エリカ,あなたに役立つアイテムが獲得できるはずよ。
400100,エリカ,あら？あなた、ちょっと退屈そう…。
400101,エリカ,こんな時、強いボスが待っている曜日ダンジョンはどう！？
400102,エリカ,きっとあなたの成長に役立つ材料と経験値が得られるわよ！
400200,エリカ,あら？あなた、ちょっと退屈そう…。
400201,エリカ,そうだ！手に汗握る対決なんてどう！？
400202,エリカ,色んなライバルと戦ってたらあなたも知らないうちにすごく有名になってるかも！
400300,エリカ,冒険に疲れた時は色んな人から依頼を受けてみるのはどう？
400301,エリカ,あっちこっちを冒険しながらデイリークエストをクリアしていくのよ！
400302,エリカ,アイテムが手に入ったらあなたも嬉しいでしょう？
400400,エリカ,冒険に疲れた時は色んな人から依頼を受けてみるのはどう？
400401,エリカ,モンスターを倒しながら、コアも獲得して！ボスも倒して！どうどう！？
400402,エリカ,アイテムが手に入ったらあなたも嬉しいでしょう？
400500,エリカ,"強いモンスターを仲間と倒す、
なんて想像したことある？"
400501,エリカ,強力なボスとレアな報酬…しかも信頼できる仲間と一緒だなんて…！
400502,エリカ,エリートダンジョンでクエストをクリアして、仲間と冒険して…！あ～もうドキドキしてきた！
400600,エリカ,冒険に疲れるときだってあるでしょう？一休みどう？
400601,エリカ,美しい採集ダンジョンで薬草集め！
400602,エリカ,薬草もきっと役立つ時が来るわよ？
400700,エリカ,"疲れた時は少しいつもと違うものに
挑んでみるのはどう？"
400701,エリカ,経験値ダンジョンにはあなたの挑戦を待っているモンスターがたくさんいるわ！
400702,エリカ,色んなモンスターを倒してたらあなたも知らないうちに強くなってるかも！
410000,エリカ,あれ…？元気ないね…。もしかして疲れちゃった？
410001,エリカ,こんな時は色んな所に移動しながらクエストスクロールを受注してみるのはどう？
410002,エリカ,頑張って依頼に対応してたら何か役立つものをもらえるかもしれないわ！
420000,エリカ,冒険に疲れるときだってあるでしょう？一休みどう？
420001,エリカ,フィールドでボスの周りにいるモンスターを倒すのよ！
420002,エリカ,簡単に倒せるからあなたに役立つ報酬がたくさん手に入るわ。
420003,エリカ,あなた、ちょっと退屈そうね。
420004,エリカ,仲間と一緒にレイドボス討伐なんてどう？
420005,エリカ,強いボスを倒せたらあなたが欲しがってたあのアイテムがもらえるかも！
420006,エリカ,冒険に疲れるときだってあるでしょう？ひと味違う挑戦はどう？
420007,エリカ,強いモンスターが待ってるエリートダンジョンに行くのよ！
420008,エリカ,エリートモンスターを倒してたらあのレアなアイテムが手に入るかも！
