Id,Name,TypeDesc,LimitDesc,UsingDesc,ReplaceString1,ReplaceString2,Desc
10003,追加クリア券,イベント,,"アイメルの教習場で今日のクリア回数を使い切っても追加でクリアできるチケットです。
イベントメニューにて使用できます。",,,
510107,夜空の花火,消耗品,,昼間でも一瞬で夢のような景色が広がる花火,,,花火を打ち上げられます。
510108,銀河水の花火,消耗品,,煌めく星の群れが絶景を誇る花火,,,花火を打ち上げられます。
510109,エール花火,消耗品,,金運アップのエールを送る花火,,,花火を打ち上げられます。
510110,甘酸っぱい花火,消耗品,,甘酸っぱい青春の恋と告白を応援する花火,,,花火を打ち上げられます。
510112,ハロウィンキャンディ花火,消耗品,,空から甘いキャンディが降ってくる花火です。,,,花火を打ち上げられます。
510113,ハッピーハロウィン花火,消耗品,,ハッピーハロウィンを祝う花火です。,,,花火を打ち上げられます。
510114,ハッピーバレンタイン花火,消耗品,,町中に愛が溢れるバレンタインを祝福する花火です。,,,花火を打ち上げられます。
510115,アイ・ラブ・ユー花火,消耗品,,愛する人へ想いを伝える時に使う美しい花火です。,,,花火を打ち上げられます。
110010,サムライロングソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110011,サムライロングソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110012,サムライロングソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110013,サムライロングソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110014,サムライロングソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110015,サムライロングソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110020,レボリューションソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110021,レボリューションソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110022,レボリューションソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110023,レボリューションソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110024,レボリューションソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110025,レボリューションソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110030,ダイナスティーソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110031,ダイナスティーソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110032,ダイナスティーソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110033,ダイナスティーソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110034,ダイナスティーソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110035,ダイナスティーソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110043,デュナミスソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
110044,デュナミスソード,片手剣,,攻撃力とともに防御力が上がる武器です。,,,
