Id,Name
1,話せる島東部
2,話せる島西部
3,グルーディン街道
4,グルーディオ平原
5,ウィンダウッド荘園
6,荒地
7,ディオン牧草地
8,クルマ湿地
9,闘争の峰
10,絶叫の地
11,ギラン自治領
12,死霧の海岸
13,悪魔の島
14,死の沿道
15,北風の高原
16,時が止まった地
17,象牙の塔自治区
18,ドラゴンバレー
200,エルフの遺跡地下1階
201,エルフの遺跡地下2階
202,アリの巣地下1階
203,アリの巣地下2階
204,クルマの塔2階
205,クルマの塔3階
206,象牙の塔地下1階
207,象牙の塔地下2階
208,象牙の塔地下3階
209,ドラゴンダンジョン地下1階
210,ドラゴンダンジョン地下2階
211,アンタラスの棲み処
300,狂気の祭壇
301,血の女伯爵の寝所
302,創造の神殿
400,次元の迷路
401,ギロチン城砦
500,滅亡の城砦
810,モンストコラボ
11000,忘れられた記憶の聖域
12000,傲慢の塔
13000,採集ダンジョン
14000,闘技場
14001,名誉の戦場
14005,闘技場
16003,グルーディン街道の要塞
16004,グルーディオ平原の要塞
16005,ウィンダウッド荘園の要塞
16006,荒地の要塞
16007,ディオン牧草地の要塞
16008,クルマ湿地の要塞
16009,闘争の峰の要塞
16010,絶叫の地の要塞
16011,ギラン自治領の要塞
16012,死霧の海岸の要塞
16013,悪魔の島の要塞
16014,死の沿道の要塞
16015,北風の高原の要塞
16016,時が止まった地の要塞
16017,象牙の塔自治区の要塞
16018,ドラゴンバレーの要塞
16019,ドルメン遺跡の要塞
16020,崩れた勝利の地の要塞
16021,戦勝記念塔の要塞
16022,臨時防衛基地の要塞
16023,風の森の要塞
16024,残された精霊の森の要塞
16025,西部警戒所の要塞
16026,エルフの遺跡の要塞
810016027,無法者の港の要塞
810016028,陰の精霊の森の要塞
810016029,遺跡の監視者の要塞
810016030,結界守護者の要塞
810016031,海岸警備隊の要塞
810016032,活気に満ちた関門の要塞
810016033,東部警戒所の要塞
810016034,遺跡発掘団の要塞
17001,グルーディオ城
17002,ディオン城
17003,ギラン城
17004,オーレン城
18100,クリソスの金庫
18200,異界の狭間
18300,封印された入口
18400,水の神殿
18500,闇の実験室
19001,アジト
20000,下巨人の実験室
20001,下巨人の実験室
20002,下巨人の実験室
999,攻城戦TEST
998,PvP TEST
1000,プロトランド1
1001,プロトランド2
1002,モンスタースケールランド
1005,モンスタースケールランド2
1006,モンスタースケールランド3
1007,攻城戦他のテスト
1008,要塞戦のテスト
1009,要塞戦のテスト
1010,要塞戦のテスト
1011,要塞戦のテスト
1012,スキルテストワールド
1013,ネームドスケールランド
2000,パフレンド
2001,パフレンド1
2002,パフレンド2
2003,パフレンド3
2004,パフレンド4
2005,パフレンド5
2006,パフレンド6
2007,パフレンド7
2008,パフレンド8
60001,アデン城
70001,アデン城
70002,アデンの歴史
100200,異空間
100204,クルマの塔2階
100018,魔物召喚石の内部
100003,襲撃されたグルーディン港
200001,テオドールの異空間
200002,地下室
200200,ブラッドキングの領地
211000,話せる島最初の結界
211001,話せる島二番目の結界
211002,話せる島三番目の結界
211003,話せる島四番目の結界
200206,象牙の塔地下1階
213000,闇の結社の実験室
200010,ザケンの深淵
299301,ガジェットワールド：血の女伯爵の寝所
299302,가젯 월드 - 창조의 신전
299500,滅亡の城砦
299981,ガジェットワールド：話せる島東部
299982,ガジェットワールド：話せる島西部
299983,ガジェットワールド：グルーディン街道
299984,ガジェットワールド：グルーディオ平原
299985,ガジェットワールド：ウィンダウッド荘園
299986,ガジェットワールド：荒地
299987,ガジェットワールド：ディオン牧草地
299988,ガジェットワールド：クルマ湿地
299989,ガジェットワールド：闘争の峰
299990,ガジェットワールド：絶叫の地
299991,ガジェットワールド：ギラン自治領
299992,ガジェットワールド：死霧の海岸
299993,ガジェットワールド：悪魔の島
299994,ガジェットワールド：死の沿道
299995,ガジェットワールド：北風の高原
299996,ガジェットワールド：時が止まった地
299997,ガジェットワールド：象牙の塔自治区
299998,ガジェットワールド：ドラゴンバレー
1500,プロトランド5
300201,エルフの遺跡地下2階
300203,アリの巣地下2階
300205,クルマの塔3階
300207,象牙の塔地下2階
810000402,バトル・ロワイアル
91980101,下巨人の実験室
810000403,バレンタイン召喚石
810000404,バレンタイン召喚石
810000501,ホワイトデー召喚石ダンジョン
