Id,NpcName,Message
100011,,話せる島へようこそ。
100021,,腕を上げるには話せる島が一番だ！
100041,,ここから先は魔物だらけだ。油断は禁物だ！
101171,,話せる島の平和は我らが守る！
101181,,今日もいい商売ができた！
101191,,良い装備はあなたの命を守ってくれるでしょう！
101201,,さあ！まもなくグルーディオ特産品の競売が始まりますよ！
101211,,グルーディオ行きのチケットはこちらからー
101231,,話せる島といえば！やっぱ戦勝記念塔は見ないと！
101241,,港は賑やかじゃないとね！
101261,,ここんとこ島に来る旅人が増えたんだよー
101301,,オーク？オークだって！？
101311,,グルーディオ行きの便が間もなく出航します。乗り遅れのないようご注意ください。
101331,,さっきの人、見たか？超好みなんだけど！
101341,,今日もいい船旅日和だ！
101381,,オークに警戒を！！
101391,,油断するな！！
101441,,油断するな！！
101451,,この場所は死守せねば！！
101461,,オークに警戒を！！
101471,,油断するな！！
101501,,ふふ、本当に除隊できるのか…俺。
101541,,さあ！話せる島の特産品！黄金の毛皮だよ！
101542,,こいつは話せる島でもここでしか買えないよ。
101543,,話せる島の観光にはこいつが欠かせないよ。
101544,,いらっしゃい！
101545,,お客さん、ポーションは足りてるかい？
101551,,へへ、うちの子、もう3歳になったんですよ！
101571,,愚かな冒険家よ…金のために命を差し出すとは…。
101611,,さっき釣った魚、見たか！？やっぱ話せる島の釣り場は最高だ！
101621,,村の北側にオークが現れたって本当かな？
101771,,イヤリングありますよー効果バツグンですよー！
101811,,エリアを移動するにはスポットを使ってください。
101821,,血盟に入るといいぞ！仲間たちと一緒なら、何も怖くない！
101831,,装備を強化すると戦いが少し楽になるぞ！
101841,,ソウルショットありますよー！魔物にガツンと一発！ソウルショットですよ！
101911,,オークごとき、我々が退治しましょう。
101921,,村の治安は我々が守ります。
101931,,話せる島の村は安全です。
101941,,村へようこそ！
101961,,最近の島は妙な雰囲気だ。北の方では戦争が起きてるんだって？
101971,,早く島から出た方がいいかもしれない。
101981,,北のオークの数が1万を超えるそうだ。
102011,,北の方にオークが現れたんだって！！
102221,,ご安心を！無事に除隊できるかと思われます！
102501,,オークども！仲間の仇は必ず！
102511,,この戦いは負けられません。村には家族がいるんです。
102551,,オークが攻めてくるとは…あと少しで退役なのに…
102561,,オークと戦っています。ここで押し負けたら村にも被害が及びます。
103001,,オークが攻めてきました…魔法で食い止めてはいますが…
103011,,ふう…ふう…もうこれ以上は…
103021,,オークなんて！怖くないんだから！
111671,,話せる島を守るため、討伐隊に志願を！
111691,,討伐隊に志願されるのですか？
111851,,下手なことをしないか見張ってます！
111861,,手加減無用！
111891,,一太刀で終わらせてください！
111971,,オークに思い知らせてやりましょう！
111981,,あ、ありがとう！怖かった！
210011,,ゴーレムにはソウルショットにゃ！買うのにゃ！
280811,,こ…殺してくれ…
280821,,痛い…もう嫌だ…
300171,,杖があれば戦えたのに！
300181,,泣きながら隠れてたくせに！
304081,,あなた様が現れるだろうと、アインハザードの啓示がありました。
304111,,あんたの活躍、見せてもらった！ありがとうよ！
305851,,何で海賊が！？大航海時代でもないのに！
307781,,ああ、旅行なんて来るんじゃなかった…
307791,,あなた！落ち着いて！
309371,,話せる島行きのチケットはこちらでどうぞ。
309391,,君、グルーディン兵に志願しないか？
309411,,フフフン…みんなどこに行ったのかなあ…
309441,,今回はあなたに譲ったが、次の英雄はこの私だ！
309451,,ようこそ、グルーディン港の村です。
309791,,あなたがアインハザードが示した啓示の者…
309801,,このスポットを利用すれば、行きたいところへ行けます。
309811,,城を奪い合う攻城戦は、私のほうで受け付けている。
309831,,ソウルショット売りは趣味なんだ。
309841,,バッグがいっぱいになったら、倉庫を使いな！
309851,,おっと！また滑っちまった！
309861,,村がまた騒がしいな。静かに釣りもできやしない。
309871,,村を救った英雄じゃないか！あんたには安くするよ！
309891,,ここは我々が守ります。
309901,,あー…交代時間はまだかなあ…
309921,,ここは我々が守ります。
309951,,銀の傭兵団だ！ようこそ！
309961,,今回の襲撃を阻止したのは銀の傭兵団なんだってー
309971,,そうなんだ！カッコいいと思ったら！
310331,,銀の傭兵団、バンザイ！
310341,,いやあ、島には絶対行かないな。田舎暮らしとか無理。
310441,,ごきげんよう！
318221,,昔、船に乗って旅をした頃は良かったなあ！
318231,,ありがとう！おかげで乗客を守ることができた！
318241,,君があの海賊を倒したんだって？すごいじゃないか！
322561,,お気をつけて。この先はオルマフムの巣窟です。
322611,,オルマフム討伐隊に志願を？
322701,,何よりも人質の安全を優先する。わかったか？
322711,,正気ですか？私なら墓地なんて入りません！
322981,,オルマフム退治にポーションは必須だにゃ！
392751,,そこのあんた！あいつらをどうにかしてくれ！
392781,,うう…ここまで来てこんなことに…
350151,,もうちょっとくれよ、ケチ！
350152,,がめつい猫だなあ！
350161,,アンデッドにはソウルショットをどうぞ！
350162,,そこの冒険家さん！ポーション要りませんか？
350163,,準備も戦いのうち！ご購入はこちらへどうぞ…ふふ
350181,,アンデッドのせいで仕事もまともにできない…
350182,,あんた、せっかくだから棺でも誂えていけよ！ハハッ！
350191,,なんかゾクゾクしません？
350192,,ここはね、出るんですよ。気を付けてくださいね…
350201,,本当に見たんだってば！信じてよ！
350202,,間違いなく白い髪のエルフの幽霊だったんだ！
350211,,ウソも休み休み言えよ！
350212,,それっぽいウソならまだしも…ねえ…
350221,,本当か？本当にカオティックプレイヤーを見かけなかったか？
350222,,ウソじゃないだろうな？あんたも重要参考人だぞ！
350231,,本当ですってば！ウソついたって何の得にもならないし！
350232,,あいつの方が強そうだな！
350241,,グルーディオからはカオティックプレイヤーがかなり出ますからお気をつけて。
350242,,失踪事件の捜査ですか？
350261,,あの人！銀の傭兵団ですって！
350262,,俺も銀の傭兵団に入れたらなあ…
350281,,失踪事件の捜査依頼か…手に負えるかな…どうしよう。
350282,,もっと楽そうなのはないかな…？
350311,,港近くの村らしく賑やかだな！
350312,,なんか見るものないかなー
350321,,早く早く！あっちも行ってみよう！
350322,,うわあ、広いなあ！
350331,,ふう、ちょっとゆっくり行こうよ！
350332,,ふう、ちょっとゆっくり行こうよ！
309911,,これでもかなり頑張ったのにゃ！
309912,,ボクの目の黒いうちはダメなのにゃ！
309931,,ならず者たちがたくさんいるので気を付けて。
309932,,密輸品はありませんよね？
401151,,くそ…見てろ、絶対に生き残ってやる。
401152,,生きて帰って、家族に会うんだ。
410421,,リザードマンがついてきませんでしたか？
410422,,略奪された農地を無事に通過するなんて、すごいですね！
410331,,魔物退治に志願しにきたのか？少し寄ってってみな！
410332,,俺の剣でトカゲどもを斬る！
400131,,あんた、掃討隊に志願しないか？
400132,,五体満足なくせに遊んでないで、さっさと志願しろ！
409511,,知能が低いからといってバグベアーを甘くみるなよ？
409512,,失踪した隊員たちを発見したら、人命最優先で保護すること。
410391,,目と鼻の先に魔物が…大丈夫かな……
410392,,アインハザードよ…グルーディオをお守りください……
410521,,ああ…いつになったら家に帰れるのか……
410522,,一体あとどれだけ魔物を倒せばいいんだ！？
410541,,永遠に終わらなそうだな……
410542,,母さん…母さんに会いたい……
410571,,ここは非常に危険です。戦闘員以外はお戻りを。
410572,,掃討隊に志願したなら、まずは隊長に報告を。
418501,,村では騒ぎを起こさないように。
418502,,仕事が必要なら、掃討隊に志願してみてはいかがでしょう？
418561,,これ以上リザードマンを放っておく訳にはいきません！
418562,,生意気なトカゲども…虎視眈々と機会を狙っています。
400401,,トカゲどものせいで…村が…村が…！
400402,,領主様は援軍も出さず一体何をしてるんだ！
450471,,どうしようかな…志願しようかな…
450472,,俺たちじゃ無理なんじゃないか？
450481,,それでも志願してみよう！死にはしないだろ！
450482,,バグベアーなんて丸焼きにしてやる！
450491,,フォン・ウィンダウッド卿が、奪還作戦を指揮されるとか。
450492,,奪還作戦が始まったところだ、ウィンダウッドの復興は目の前だ！
450501,,早くウィンダウッドが復興するといいんだが。
450502,,ウィンダウッドの悲劇はもう終わらせないと…
450531,,グルーディオの攻城戦が始まるんだって？
450532,,一度でいいから城攻めに参加したいなあ！
450541,,攻城戦に参加したら敵をなぎ倒してやるのに！
450542,,俺抜きで攻城戦をやるなんて…！
450551,,えっと…グルーディオ攻城戦の志願者を募集します？
450552,,エルフ族が人間の国を治めるのも悪くないな。
450561,,バカなこと考えてないで、城持ちの血盟に加入しようよ！
450562,,城主血盟の美貌の騎士団長！夢をかなえなきゃ！
499711,,リザードマン狩りにはソウルショットにゃ！
506751,,突入の準備をする。隊列を維持してくれ。
506752,,他にはぐれた兵士を見かけなかったかい？
508741,,オルマフムども、頭がおかしくなったのか？
508742,,盗賊団がなぜクリスタルなんぞに興味を持ったんだ？
512641,,急にアンデッドが増えているぞ！
512642,,みんな、バラバラにならないように気を引き締めて！
514601,,頑張れ！もうすぐウィンダウッドを取り戻せるぞ！
514602,,オークどもを我々の故郷から追い出す日が来た！
550011,,美しかったウィンダウッドがこのようになるとは…
550012,,オークども、必ず復讐してやる！
550021,,木がすべて枯れちゃった…
550022,,ずっと苦しむ悲鳴が聞こえている気がする…
550031,,オークに会う前にポーションを買って行くにゃ
550032,,その程度のソウルショットじゃオークも狩れないにゃ。
607241,,し、しまった…数が足りない？
607251,,運ぶのに時間がかかりそうだな…
607261,,どうかしました？
607521,,勤務中！異常なし！
607541,,勤務中！異常なし！
607551,,こ…交代を…
612811,,補給品はいつ届くのだろう…
612812,,そろそろ備品が底をつくよ？
630251,,そのままじゃ危険だ。ポーションを持っていった方がいいぞ！
630252,,アリにはソウルショットが効くぞ。
650061,,うぅ…もうアリにはうんざりだ！
650062,,一体どうやったらあんなアリが出来上がるんだ？
650071,,この地下にあるアリの巣にでっかい女王アリがいるらしいよ！
650072,,女王アリかぁ、きっと美しいんだろうな…。だって女王だろ？
650081,,象牙の塔の魔術師が突然亡くなったらしいよ。
650082,,象牙の塔の魔術師を倒せるほどの人物って一体誰だ？
650121,,南に進むとディオンの領地です。まさか手配犯ではないですよね？
650122,,ディオンへ行く前に必ず身分証明をしてください。
650181,,ディオンへ行こうとしているのに通行許可が下りないんだよ！
650182,,もうこの砂漠からできるだけ早く出たいんだ！
650191,,喉が乾きませんか？ポーションはいかがですか？
650192,,せっかくの野営地ですし、補充していきませんか？
650231,,すぐそこ、カジールが出るらしいよ。気をつけてね！
650232,,カジールか。聞いたことあるな。砂漠の捕食者だよな？
699711,,荒れ地を横断するにはポーションは必須だにゃ！
706031,,そこの君！剣が錆びてるではないか！
706041,,物を安全に保管いたします！
706051,,ものを売ってる場合じゃないんだが…
706061,,さっきの子供を見たかい？
706071,,何かあったらいつでも言ってくれ！
706101,,グースのやつ、ちゃんと店は見張ってるんじゃろうな。
706111,,サラにまた怒られそうだな！
706121,,そこのお子ちゃま、背が伸びる薬あるにゃ！
706122,,これを食べたらバグベアーくらい背が伸びるにゃ！
706131,,すごい！でも猫おじさんはどうして小さいの？
706132,,ウソ！世の中にそんな薬なんかないですよ！
706141,,魔物のせいで家に引きこもりっぱなしだよ。
706151,,薬草を集めないと…
706171,,今日も一杯やるのかい？
706181,,いいぞ！仕事が終わったら落ち合おう。
706191,,いらっしゃい、ここはディオンです。
706201,,治安は我々にお任せを！
706211,,さっきの女の子、見た？
706221,,あぁ、すごく神秘的な雰囲気だったよ。
706231,,アリが人を食うらしいぞ。
706241,,最近北の方にアリが多いらしいよ！
799711,,あっ！そのままじゃ危ないにゃ！ソウルショットを買うにゃ！
780471,,いたぞ！
780481,,今度こそ逃がさない！
780491,,鍵を掴め！
780911,,逃さないぞ！
780921,,追え！追うのだ！
780951,,死ね！死ねえ！！
780981,,呪術がお前らを吞み込むだろう。
781001,,捕らえろ！逃がすな！
781021,,生捕りにしろ！
720091,,貴様はここから生きては出られぬ！
750051,,本当だってば！
750052,,私がオーク隊長の首をポキッと！
750061,,オークがディオン城の前まで来たって？
750062,,ディオン城が危ないなら早いとこここを片付けて駆けつけないと！
750081,,プフッ、お前がオーク隊長を狩るなんて無理だよ！
750082,,嘘もほどほどにな！ハハハ
750501,,開拓地は今リザードマンでいっぱいです。気をつけてください。
750502,,リザードマンが他へ行かないよう監視します。
750521,,なあ、静まっていたクルマの塔がオーラを発し始めたらしいよ。
750522,,クルマの塔か…ぜひチャレンジしてみたい。
750531,,下巨人の塔！？どんな秘密が隠されてるかワクワクするね！
750532,,闇の結社がクルマの塔を狙っているらしいけど…
750551,,アハハッ！捕まえてみて！
750552,,プップー！馬車が通るよ！
750561,,もうすぐディオン城の攻城が始まるって？血が騒ぐぜ！
750562,,ディオン城、いやディオンの領主は誰になるんだろう！
750601,,あぁ、城血盟みたいに格好いい血盟に入りたいな。
750602,,城血盟に入団申請だけしてみようかなぁ。
750591,,いや、俺たちはぐうたらばっかりしてるから絶対無理だ…。
750592,,で、でもお前が申請するなら俺もやる！
