Id,Name
11222,サンダーストーム
11242,ホークアイ
11251,ソーサラー
11261,ビショップ
12212,テンプルナイト
12251,スペルシンガー
12261,エルダー
13252,スペルハウラー
14262,セイジ
30005,ライトニングフィールド
30007,ポイズンスウォーム
30012,メテオストーム
60096,ファイアブレス
60097,話せる島のボレアス
60100,ダークサイドスピン
60115,ゴールデンファイアブレス
60162,ゴールデンファイアブレス（HELL）
71032,ダークサイドスピン
71072,ファイアブレス
71073,ボレアススキル02
71472,ファイアブレス
73012,ナイトメア
73032,OrfenBossSkill_02
74031,トーテムストライク
74032,コールライトニング
74051,毒のくぼみ
74062,サンダーストーム
74071,毒の沼
74131,マシャーの毒
74132,メデューサの呪い
720231,ホルモン噴出
1720231,ホルモン噴出
1504021,ハーディンライトニングフィールド
7204311,タイムリセット
7204321,タイムリセット
7204331,タイムリセット
601252,ニンフの女王ララスキル02
601451,DarkAssociation_M_HighSkill_02
741352,マシャー：刃の疾風
8010441,近接ダメージオーラ
805000,パーティダンジョンボス広範囲スキルサークル型
805001,パーティダンジョンボス広範囲スキルファン型
805002,パーティダンジョンボス広範囲複合型
805003,パーティダンジョンボス広範囲ドーナツ型
72040,破滅のくぼみ
1720223,毒たまり
17203181,猛毒
411004,腐食性の酸
412004,腐食性の酸
413004,腐食性の酸
413012,湧き上がる血
413023,血の激流：波
414004,腐食性の酸
414012,湧き上がる血
414023,血の激流：波
74113,マラックス：ストーンパンチ
401023,火炎地帯
401008,ラモグの親衛隊爆弾兵：爆弾投げ
401016,狂気の爆破兵：爆発
401210,パアグリオエクスプロージョン
4011021,火種の爆発：火炎地帯
40020101,網投げ
40020109,大地破壊
40020111,爆発槍
40020126,火種爆発
40020129,大爆発
40020155,過電流
40020161,浄化の試練：浄化 - 炎
40020162,浄化の試練：浄化 - 水
40020163,浄化の試練：浄化 - 大地
40020164,浄化の試練：浄化 - 風
40020167,拡散する火種
40020131,元素の柱：落雷
40020173,柱強打
40020201,網投げ
40020209,大地破壊
40020211,爆発槍
40020226,火種爆発
40020229,大爆発
40020255,過電流
40020261,浄化の試練：浄化 - 炎
40020262,浄化の試練：浄化 - 水
40020263,浄化の試練：浄化 - 大地
40020264,浄化の試練：浄化 - 風
40020267,拡散する火種
40020231,元素の柱：落雷
40020273,柱強打
40020301,網投げ
40020309,大地破壊
40020311,爆発槍
40020326,火種爆発
40020329,大爆発
40020355,過電流
40020361,浄化の試練：浄化 - 炎
40020362,浄化の試練：浄化 - 水
40020363,浄化の試練：浄化 - 大地
40020364,浄化の試練：浄化 - 風
40020367,拡散する火種
40020331,元素の柱：落雷
40020373,柱強打
40020401,網投げ
40020409,大地破壊
40020411,爆発槍
40020426,火種爆発
40020429,大爆発
40020455,過電流
40020461,浄化の試練：浄化 - 炎
40020462,浄化の試練：浄化 - 水
40020463,浄化の試練：浄化 - 大地
40020464,浄化の試練：浄化 - 風
40020467,拡散する火種
40020431,元素の柱：落雷
40020473,柱強打
2000001,花火Ⅰ
2000002,花火Ⅱ
2000003,花火Ⅲ
2000004,花火Ⅳ
2000005,花火Ⅴ
2000006,花火Ⅵ
2000007,花火Ⅶ
2000008,花火Ⅷ
45000416,闇の塊：拡張
45000417,闇の塊
45000419,支援魔法陣
45000425,エナジーサークル：発動
45000459,闇の塊：拡張
45000460,闇の塊：拡張
45000461,闇の塊：拡張
45000462,闇の塊：拡張
45000463,闇の塊：拡張
45000464,闇の塊：拡張
45000465,闇の塊：拡張
45000466,闇の塊：拡張
45000467,闇の塊：拡張
45000469,闇の塊
45000470,闇の塊：大拡張
45000471,闇の塊：大拡張
45000472,闇の塊：大拡張
45000473,闇の塊：大拡張
45000474,闇の塊：大拡張
45000475,闇の塊：大拡張
45000495,爆発
45000449,
81000001,新年イベントの花火
81020211,爆発
