Id,Title,Name
19,,回復の泉
31,,レッド：西側の防御塔
32,,レッド：東側の防御塔
33,,レッド：聖物の防御塔
34,,ブルー：西側の防御塔
35,,ブルー：東側の防御塔
36,,ブルー：聖物の防御塔
101,,中央攻城基地
102,,東側の攻城基地
103,,西側の攻城基地
104,,中央城外門
105,,東側の城外門
106,,西側の城外門
107,,正門西側の防御塔
108,,正門東側の防御塔
109,,謁見の間西側の防御塔
110,,謁見の間東側の防御塔
115,,火の門西側の防御塔
116,,火の門東側の防御塔
117,,水の門左側の防御塔
118,,水の門右側の防御塔
119,,聖物の間左側の防御塔
120,,聖物の間右側の防御塔
121,,聖物左側の防御塔
122,,聖物右側の防御塔
123,,左側のトラップ
124,,右側のトラップ
201,クエスト管理人,ロイド
202,遺物管理人,フェルネル
203,ポーション管理人,ジャッキー
204,晩餐管理人,エンマ
205,よろず屋,パン
211,,結束のクリスタル
212,,暖炉
301,,グリーンラーテルロバスト
302,,シルバーラーテルロバスト
303,,ゴールドラーテルロバスト
304,,マンドラゴラ
305,,庭園の守護者
1001,スキルテスト用,シュリーカー
1101,戦闘バランス用,シュリーカーLv.1
1102,戦闘バランス用,シュリーカーLv.2
1103,戦闘バランス用,シュリーカーLv.3
1104,戦闘バランス用,シュリーカーLv.4
1105,戦闘バランス用,シュリーカーLv.5
1106,戦闘バランス用,シュリーカーLv.6
1107,戦闘バランス用,シュリーカーLv.7
1108,戦闘バランス用,シュリーカーLv.8
1109,戦闘バランス用,シュリーカーLv.9
1110,戦闘バランス用,シュリーカーLv.10
1111,戦闘バランス用,シュリーカーLv.11
1112,戦闘バランス用,シュリーカーLv.12
1113,戦闘バランス用,シュリーカーLv.13
1114,戦闘バランス用,シュリーカーLv.14
1115,戦闘バランス用,シュリーカーLv.15
1116,戦闘バランス用,シュリーカーLv.16
1117,戦闘バランス用,シュリーカーLv.17
1118,戦闘バランス用,シュリーカーLv.18
1119,戦闘バランス用,シュリーカーLv.19
1120,戦闘バランス用,シュリーカーLv.20
1121,戦闘バランス用,シュリーカーLv.21
1122,戦闘バランス用,シュリーカーLv.22
1123,戦闘バランス用,シュリーカーLv.23
1124,戦闘バランス用,シュリーカーLv.24
1125,戦闘バランス用,シュリーカーLv.25
1126,戦闘バランス用,シュリーカーLv.26
1127,戦闘バランス用,シュリーカーLv.27
1128,戦闘バランス用,シュリーカーLv.28
1129,戦闘バランス用,シュリーカーLv.29
1130,戦闘バランス用,シュリーカーLv.30
1131,戦闘バランス用,シュリーカーLv.31
1132,戦闘バランス用,シュリーカーLv.32
1133,戦闘バランス用,シュリーカーLv.33
1134,戦闘バランス用,シュリーカーLv.34
1135,戦闘バランス用,シュリーカーLv.35
1136,戦闘バランス用,シュリーカーLv.36
1137,戦闘バランス用,シュリーカーLv.37
1138,戦闘バランス用,シュリーカーLv.38
1139,戦闘バランス用,シュリーカーLv.39
1140,戦闘バランス用,シュリーカーLv.40
1141,戦闘バランス用,シュリーカーLv.41
1142,戦闘バランス用,シュリーカーLv.42
1143,戦闘バランス用,シュリーカーLv.43
1144,戦闘バランス用,シュリーカーLv.44
1145,戦闘バランス用,シュリーカーLv.45
