Id,Name,Message
1,マルロ,"生意気な奴らめ！
息の根を止めてやる！"
2,バルディル,"ルシエン！
やつらを足止めしている間
魔法を頼む！"
3,ルシエン,"了解！
終わったら合図します！
もうしばらくの辛抱です！"
4,バルディル,"応援はまだか？
死ぬ気で止めろ！"
5,ルシエン,"準備完了！
どいて！"
6,,今なお語り継がれる二人がいる。
7,,この瞬間、
8,,君の手で、伝説が再び幕を開ける。
9,バルディル,"マルロ守備隊長が
やられた！
城門に向かうぞ！"
10,バルディル,"敵の後続部隊だ！
退くな！"
11,,攻撃！！！
12,,決して！一匹も！生かしておくな！！
13,,この港は我々の占領下となる！
14,,それは言えない！！
15,,貴様ごときが口を閉ざしたところで無駄なこと。
16,,やはり…
17,,エルフの遺跡の方か…
18,,破片がこの場所に反応しているみたい。
19,,ブツは用意できてるか？
20,,将軍！お望みの品です。
21,,よし！！
22,,人間どもの象徴など、知ったことか！
23,,皆殺しだ！！
24,,なんだ？ここだと思ったのに…
25,,まさか！？罠！？
26,,全軍突撃ぃ！！！
27,,話せる島を守れ！！！
28,,ハッ！ 貴様らが我を捕らえられるとでも？
29,,グランカインの権能のもと命ずる
30,,我が呼びかけに答え給え！
31,,カルフェオス！！！
32,,ククククッ、さあ暴れるがよい！
33,,アインハザードの光よ！
34,,道を拓き給え！
35,,あんな化け物が…
36,,マジマジ。めっちゃウケたよー
37,,それがさ、オークオークって言ってたら…
38,,うあっ！ な、なんだ！？
39,,敵が来たぞ！
40,,隊列を組め！
41,,絶対に！！ここを渡すものか！！！
42,,やはり人間が介入したのか。
43,,一刻も早くこの事実を…ううっ
44,,好奇心旺盛だと早死にするらしいけど…
45,,ダークエルフ風情が秘密を暴こうとはね。
46,,さあ、みんな。弄んでやっちゃって。
47,,設計図を忘れずにね。
48,,ここで間違いないのよね？
49,,あなたたちは！？
50,,ここは立ち入り禁止です。お帰りください。
51,,待て！
52,,なかなか威勢のいいお嬢さんね。
53,,でも、相手を選んだ方が身のためよ。
54,,時間を無駄にしちゃったわ、クズが。
55,,ここから出られると思ってるの？ バカねえ。
56,,あはははははっ！！！ もう全部焼いちゃって！！
57,,女神エヴァの御名において命ずる
58,,浄化の力よ！！
59,,話せる島の悪を滅せよ！！
60,,ふふ… お宝はここにあるのね？
61,,そこの皆さん。早く逃げた方がいいわよ？
62,,て、敵襲だ！！！
63,,敵の攻撃を食い止めろ！！
64,,ワイバーンを倒したぞ！全軍、城門へ突撃！
65,,みなさん、どいてください！
66,,キングフィン！ 恐怖と抑圧の時代は終わった！
67,,貴様の悪らつな血盟とともに！
68,,面白い。
69,,知っているか？
70,,貴様が立っているその場所で、どれだけのゴミムシどもが、同じセリフを叫んだことか！
71,,そして、見るも無様に土下座し、命乞いをしたことか！
72,,貴様も同じ姿をさらすことになるだろう！
73,,否！今度は貴様の番だ、キングフィン！
74,,全軍！
75,,攻撃せよ！
76,,"…かつての激しかった時代は
バルディル様がアデン城を
手に入れたことで終わりを迎えたの。"
77,,あっ！ 話せる島が見えて来たわ！
78,,"知ってる？
銀の傭兵団の人たちって
あの島の出身が多いのよ！"
79,,"行きましょう！
再びアデン大陸の伝説になる
新たな血盟を探しに！"
84,ルシエン,"早く早く！
こっちだ！"
87,ルシエン,"今だ！
城門を破壊しろ！"
85,バルディル,"兵は
合図をしたら
入るように！"
88,警備隊長,"敵を包囲した。
跡形も残さず
消し去ってしまえ！"
83,ルシエン,気を付けろ！！敵の援軍だ。こいつらを倒してから進まないと。
86,バルディル,"おかしいな。
思ったより兵士が少ない！"
89,ルシエン,"罠です！
味方が苦戦しています！
応援が必要です！"
90,バルディル,"くそっ！
全軍、進めぇ！！"
91,エルフィン,"バルディル！
防御塔が
作動しはじめました！"
92,エルフィン,"だ、駄目だ！！
味方が続々と
やられている！！"
93,エルフィン,"早くあの防御塔を 
破壊しなければ！"
94,エルフィン,"このままでは 
全滅してしまいます！！！"
95,革命軍の兵士,"ま、マルロだ！
敵の副血盟主
マルロが現れたぞ！"
96,マルロ,"ぐぬう、こんな
虫ケラどもに
負けるとは。"
97,マルロ,"だが、貴様らも
キングフィン様には…
クフフフフ…"
98,エルフィン,"バルディル！
時間が！急いでください！
防御塔を
破壊しなければ！"
99,闇の君主,"闇に飲まれろ、
若造よ。"
100,ゴロザウルス,"ヒトの肉の 
匂いがする！！
邪魔者は誰だ！"
102,ニア,"遺物が消えたの！？
一体何が
起こったのよぉ…"
103,ニア,"パパのマントよ！
どうか…
無事でいて…！"
104,フェルネル,"おかしいと
思うか？"
105,フェルネル,"村では見つかる恐れが
あるということは
私もわかっているが"
106,フェルネル,"なぜ彼らが 
こっちに行ったのか
皆目見当がつかない。"
107,フェルネル,"まずは、間違いなく
村に行ったのか
警備兵に聞こう。"
108,ユージン,"オークだ！
結界石に奴らを
近づけるな！"
109,ユージン,"危ないところだった。
すぐ移動しよう。"
110,ケイブキーパー,"シーッ！
待っていたぞ！"
112,ラッセル,"あいつは…
たしか奇襲の時の！
絶対に逃すな！"
113,黒魔術師,"うるさい奴め！
ええい、
始末してくれる！！"
114,黒魔術師,"闇の結社の
行く手を阻むものは
すべて消し去ってくれる！"
115,オーク護衛,"あっちだ！
闇の結社を
守れ！"
118,浄化の妖精,"もう時間がありません。
私の力は徐々に
消えつつあります。"
119,浄化の妖精,"このままではきっと
この島は闇の力に
覆われてしまうでしょう。"
120,浄化の妖精,"装置まで手を出すとは 
きっと緻密な計画を
立てたに違いありません。"
121,ラッセル,"始まったな！
誰が一番多く倒せるか
賭けてみようじゃないか！"
122,ラッセル,"なっ、なんだあれは！
気を付けろ！"
123,ラッセル,"戦勝記念塔が！
オークどもめ…
なんてことを…！
許さん！！"
124,ラッセル,"ん…？あいつは確か…
前にお前が始末した
首領格じゃないか！"
125,オーク護衛,"奴らを止めろ！
止めるんだ！
ガルルル…"
127,スミス,"手助け感謝する！
ところで、
ここに連れてこられる前
おかしなものを見かけた。"
128,スミス,"我々を連行していた
オークの中に
怪しい奴がいたんだ。"
129,スミス,"黒っぽい服を着て
なんとも奇妙な本を
持っていたんだが"
130,スミス,"悪魔の信奉者かも
しれないから
気を付けた方がいいぞ！"
131,ウェアウルフ,"ククッ、いい匂いだ！
さあ、おとなしく
差し出すがいい！"
132,オーク将軍,"傭兵ごときが
分をわきまえずに
決闘を申し込む、だと？"
133,オーク将軍,"奴は俺の獲物だ。
誰も手を出すな！"
134,オーク殺戮者,"そんな、負けるはずは！
奴らが卑怯な手を
使ったに違いない！"
135,討伐隊員,"潔く負けを
認めれば良いものを！
誇りの欠片もないのか！"
136,オーク殺戮者,"殺せ！奴らを
始末しろ！"
137,討伐隊員,"攻撃を防げ！
オークの奴らを
押し返すぞ！"
138,討伐隊員,"あとは我々に
お任せください。
早くラッセル様の所へ！"
140,ユージン,"急げ！オークどもが
攻め寄せてくるぞ！"
141,オーク突撃隊長,"殺せ！殺せ！
村の中まで一気に
攻め込むんだ！"
143,ヘラルド,"奴ら、指揮系統が
なかなか整っている。
護衛がいるぞ！
任せてもいいか？"
144,ヘラルド,"突撃隊長が
かなり手強い！
奴を頼む！"
145,ヘラルド,"時間がない！
早く入り口へ！"
146,オースティン,"準備ができたら
道に陣取るように。"
147,オースティン,"では、始めてくれ！
上手く行くといいが！"
148,オースティン,"やるな！
だが3人ずつ
攻めたらどうかな？"
149,巨人アルバート,"私が育てた兵士たちを
倒すとは
なかなかのもんだ。"
150,巨人アルバート,"今度は私と
手合わせ願う。
面白くなってきた！"
151,巨人アルバート,"こ、降参だ！
私の負けだ！
強すぎる…！"
152,アーノルド,"大変だ！
モンスターが攻めてくる！"
153,オークの首領,何の騒ぎだ！
154,オークの首領,"人間ども、いつの間に
ここまで来やがって！
護衛兵！付いてこい！"
160,テオドール,"なんだと！
早くここを離れろ！！
発掘団はここにはいない！"
161,オーク調教師,"いたぞ！！
行け！ぶっ潰せ！"
162,調教されたバグベアー,"覚悟しろ。
潰してやろうか。それとも
噛み砕いてやろうか！"
164,フェルネル,"エルフの遺跡に
行くには橋を
渡らなくては！
急ごう！"
165,フェルネル,"傭兵団の魔術師なら
すでに渡っていったぞ！"
169,浄化の妖精,"ありがとう。
私が見張って
いましょう。"
170,浄化の妖精,"3つ目の装置まで
作動させれば
危機は免れます。"
171,浄化の妖精,"良かった。
あなたに会えて。"
172,上位司祭イートン,"この虫けらがあ！！
無礼な！！"
173,上位司祭イートン,"偉大なあのお方の
復活を妨げるとは！
ここを立ち去るがいい！"
174,フェルネル,"ニアを…私の娘を
救ってくれてありがとう。
この恩は決して…。"
175,フェルネル,"何か手伝えることが
あれば何でも
言ってくれ。"
179,上位司祭イートン,"があああっ！クソッ！
真の闇の力を
思い知るがいい！"
180,船乗りトーマス,"お待ちしていました！
早くこちらへ！"
182,船乗りアンドリュー,"ついに奴らを
叩きのめせます！
早くこちらへ！"
186,よろず屋パン,"ところで、おまえは
話せる島でなかなか
有名だったのにゃ？"
187,よろず屋パン,"にゃっ？銀の傭兵団？
にゃんと！これから
仲良くできそうにゃ！"
188,よろず屋パン,"だとしても、
タダではダメにゃ！
そうにゃ…頼みをふたつ
聞いてくれたら考えるにゃ"
189,オルマフム偵察兵,"ケケッ。
まだまだ獲物は
たくさんいるじゃないか！"
190,アゲル,"な、何だお前らは。
やめろ！触るな！"
191,オルマフム略奪者,"クンクン
お前ら捕まえたら
まっくろなオカシラが
きっと喜ぶ。"
192,オルマフム略奪者,"オカシラ喜ぶ
オレたち儲かる！"
193,オルマフム偵察兵,"クンクン！大人しく
捕まっとけ！人間よ！"
194,アゲル,"キャアアアア！
だ、誰か助けて！"
195,アイメル,"バタバタしてて
ちゃんと挨拶も
できなかったわね！"
196,アイメル,"あたしはアイメル。
あなたと同じ
銀の傭兵団よ。"
197,アイメル,"ところで、あたしが
ここにいるのはなんで…
えっ？ラッセルから？"
198,アイメル,"あのマッチョが
今回はしっかり
仕事したようね。フフ。"
199,アイメル,"あたしは
エルゼベートっていう
魔女を追っているの。
君も多分知っているはず…"
200,アイメル,"もしその女を見かけたら
必ずあたしに知らせて。
借りを返さないと
いけないから…！"
204,グルーディン兵,"あ、アンデッドが！
遺物を…！遺物を
守らなくてはいけません！"
205,海賊の航海士,"手首とオサラバ
したくなければ
遺物をよこせ！"
206,ジャック,"クアアアアッ！
魚のエサに
してやるぞ！"
207,ヘレニア,"危ないから
何もせずに帰れと？
そういう訳には！"
208,ヘレニア,"あの陰険な奴に
私の暮らしが
めちゃくちゃにされたのに"
209,ヘレニア,"大層なお顔を
拝んでさしあげないと！"
210,ヘレニア,"どうせ戦闘が起きたら
守ってくれるんでしょう？
違って…？"
211,ラッセル,"エルノアさんの
大事な友人が
消えたそうだ！"
212,ラッセル,"俺たちが必ず
探してやろうぜ！
手分けして探そう！"
213,ラッセル,"あ…れれ？
コウモリが匂いにつられて
こっちに来る！"
214,ラッセル,"広い道に出よう！
彼女がまだ無事だと
いいんだが…！"
215,ラッセル,"大事なものを探すと
言ってたから
墓地からまだ
出てないはず！"
216,ラッセル,"墓地の北のほうに
行ってみよう！"
217,警備兵バロン,"ラッセル様は
こちらです！
ご案内します！"
218,警備兵バロン,"なにはともあれ
お二人にご協力
いただけて幸いです。"
219,警備兵バロン,"実は、こんな不気味な
場所を一人で調べるのは
怖くて怖くて…。"
220,ラッセル,"うわあああ！！
な、何だ！？"
221,警備兵バロン,"気をつけてください！
残念ですが、全部
倒さなくてはなりません！"
222,ラッセル,"到着したら
アイメルという女を
探すんだ！"
223,ラッセル,"先に向かった
銀の傭兵団の仲間だ！"
224,さらわれた村人,"もうここには
いたくありません！
は、早く逃げましょう！"
225,オルマフム兵士,"おいおい、どこに入ろう
としてるんだ？この
生意気な人間め！"
226,よろず屋パン,"あっ！ここだにゃ！
助けてくださいにゃー！"
229,オルマフム将校,"む、村人はあの上に
閉じ込めた！
殺すんじゃないぞ！"
230,トノル,"クンクン…ねずみが
一匹紛れ込んだようだ
始末しろ！"
231,ビリー,"こんなところに
隠れてるなんて
ダメだなあ…クククッ"
232,ビリー,"隠してもムダだ！
聖物をよこせ！
クズどもめ！"
233,フォード,"2度も奪われてたまるか
取れるものなら
取ってみやがれ！"
234,ビリー,"下半身にお別れを
言っとくんだな！
このマヌケ野郎！"
236,フォード,"それじゃあ、骸骨兵士を
倒してから援軍と
合流してくれ！"
1257,略奪王カヌム,"フフ、ここまで
単身乗り込むとは。"
1258,略奪王カヌム,"我が手下よりも
愚かだな！！"
1259,略奪王カヌム,"皆の者、
奴のものを奪え！"
1260,略奪王カヌム,何だと！馬鹿な！
1261,略奪王カヌム,"ワシが直接
相手になろう！"
1262,略奪王カヌム,"貴様のすべてを
奪いつくしてやる！
ギャハハハハ！"
1269,ヴァン,"斧使いが
道をふさいでいます。"
1270,ヴァン,"斧使いから
倒す必要があります。"
1271,ボルト,た、助かった！！
1284,オルマフム斧使い,"あそこだ！
捕虜が逃げるぞ！
捕らえろ！"
2289,バロ,"あっちにヴェンガがいるのにゃ！早く行くのにゃ！
今日こそ奴の息の根を止めるのにゃ！"
2290,バロ,"気をつけるにゃ！
にゃー！ ヴェンガに
気付かれたのにゃ！"
2291,バロ,"ヴェンガの手下にゃ！
気をつけるにゃ！ヴェンガは逃げるつもりだにゃ！"
2292,バロ,"よくやったにゃー！ ヴェンガが逃げる前に捕らえたにゃ！
あとはこっちに任せるにゃ！
皮に気をつけるのにゃ！"
2293,バロ,あ、体に気をつけろってことにゃ！
2294,ネロ,略奪品の場所がわかったにゃ！いそぐにゃ！
2295,ネロ,奴らが来る前に略奪品を頂いて逃げるのにゃ！
2296,ネロ,"にゃー！
奴らに気付かれたにゃ！
仕方ないのにゃ、
戦うにゃ！"
2297,ネロ,早く倒してトンズラするにゃ！
2298,ネロ,か、カーチャとにゃ！？気をつけるにゃ！
2299,カーチャ,"私の物を盗もうとはな。
貴様の皮を剥ぎ取ってやろう！"
2300,カーチャ,死ね！
2301,ニース,"私の仲間がバグベアーと
戦っています！
助けてください！"
2302,アインハザードの司祭,力をお貸しください！！
2303,アインハザードの司祭,このブタ野郎！！
2304,アインハザードの司祭,浄化せよ！
2305,アインハザードの司祭,び…ビッグボスだ！
2306,アインハザードの司祭,わ、私たちはもうおしまいだ…。
2307,ビッグボス,俺が直接手をくだそう。
2308,ビッグボス,"久々に美味そうな獲物だな。
死ね！"
2309,ラウエル,見つけました。奥のほうに集まっているようです。
2310,ラウエル,"そこに行けば、怪しいモノがあるはずです。
それを持ってきてください！"
2311,ヴォルディアック,"ほう、思いがけないものがかかりましたね。
それは下手に触ってはいけない物です。"
2312,ヴォルディアック,好奇心に従った代償は大きいですよ？
2313,ザリン,北の警戒所でジャッカルが目撃されたとの報告あり！
2314,ザリン,時間がない！逃げられる恐れがあるから速やかに始末せよ！
2315,ジャッカル,"フフフ、どうしても死にたいようだな。
さあ、痛い目に合わせてやろう！！"
2316,ジャッカル,思ったより腕が立つ！私が直接戦ってやろう！！
2317,ジャッカル,"ククク！あの世はもうすぐだぞ！？
血！血！血が欲しい！"
2408,アインハザードの司祭,た、助かった！！
2409,アインハザードの司祭,ありがとうございます！本当にありがとう！
2410,バロ,"にゃー！
ヴェンガが逃げるにゃー！"
2411,バロ,ああ…もう少しで捕まえられたのににゃ…。
2412,ジャッカル,フフフ、どうしても死にたいようだな。
2413,ジャッカル,さあ、痛い目に合わせてやろう！！
2414,ジャッカル,思ったより腕が立つんだな！ククク。
2415,ジャッカル,クククッ。せいぜい楽しむんだな。
2416,ザリン,ジャッカルが逃げるぞ！！
2417,ザリン,くそ…なんて逃げ足の速い。
