Id,NpcName,Message
101,艾爾美,어서와! 수련은 잘 되어가고 있어?<p>혼자 수련하려니까 많이 막막하고 심심하지? 아덴 월드에는 혈맹이라는 것이 있어.<p>혈맹에 기부도 하고 혈맹 상점도 이용하면서 다른 사람들과 즐겁게 게임해 보는 것이 어때?
102,@101,達成B級了呢！但還在學步走的水準而已，不是嗎？<p>肌肉控羅賽爾都已經A級了！
103,羅賽爾,你最近會不會太鬆散了呢~？再加把勁追上我吧！哈哈哈！
104,@101,達成A級了！現在跟肌肉控同分呢！再稍微奮鬥一下吧！
105,@101,達成S級！因為肌肉控，好像又消耗了一點體力？！
106,@103,什麼？已經S級了？我還在A級耶！<p>啊啊！再等一下！我馬上就會迎頭趕上！
107,@101,達成R級了！<p>但人外有人，天外有天吧？也有人已經達成SR級了。
108,提歐多爾,現在終於達到R級，可別太得意忘形，再努力一點。
109,@101,達成SR級！現在肌肉控羅賽爾應該不敢再妄想要迎頭趕上了吧？<p>但提歐多爾大人現在已經進入UR級的最後階段了，所以加油吧！
110,@101,終於來到最後一個階段UR級！<p>不會太勉強嗎~？反正歐多爾大人早就完成離開了，肌肉控你還差得遠呢！就慢慢來吧~
111,@101,到UR級全部完成！你是僅次於提歐多爾大人最快完成的人！<p>肌肉控或其他人幾乎都呈現放棄的狀態~<p>因為必須等其他團員結束，無聊的話，要不再重新挑戰看看如何？
112,@101,"와! 오랜만이야! 못 본 사이에 많이 강해졌는걸?<p>하지만 아직 부족해, 부족해. 테오도르님은 이미 저 앞에 계시다구.<p>그래서 너를 위해 내가 또 훈련 매뉴얼을 짜왔지! 이번엔 저번보다 조금 더 어렵다구! 잘 따라와야해!<p>아, 혹시 날 처음 본다고 해도 너무 걱정하지마! 아마 너라면 잘 해낼 수 있 을거야!"
113,@101,"좋아, 이번에도 잘 따라오는걸? 금방 B등급을 달성했네!<p>러셀~! 러셀은 지금 어디쯤이야?"
114,@103,난 벌써 A등급이라고! 이번에는 절대 지지 않겠어!
115,@101,@104
116,@101,S등급 달성! 저 근육바보 때문에 힘이 좀 들어갔나본데?!
117,@103,뭐? 벌써 S등급? 난 아직 A등급인데!<p>으으! 저번에도 분명히 이렇게 졌던 것 같은데…?
118,@101,@107
119,@108,@108
120,@101,SR등급을 달성을 축하해! 이제 근육바보 러셀은 따라잡을 꿈도 못 꾸겠는데?<p>
100011,,歡迎來到說話之島。
100021,,為了提高能力沒有比說話之島更理想的地方!
100041,,從這裡開始怪物會集體出沒。隨時都要保持警惕啊！
101171,,說話之島的治安由我們來負責!
101181,,今天也進行了很多好交易!
101191,,好的裝備會保護您的生命!
101201,,現在即將!會開始來自古魯丁的特產品拍賣。
101211,,往古魯丁的航票跟我買就可以了~
101231,,說到說話之島!必看戰勝紀念塔!
101241,,港口要熱鬧才夠味!
101261,,近來來到說話之島的遊客變多了~
101301,,獸人?獸人!?
101311,,前往古魯丁的船即將出發，請各位乘客們趕緊上船。
101331,,剛剛有看到旅客嗎?簡直是我的蔡?
101341,,今天也是適合出航的好天氣!
101381,,請小心獸人!!!
101391,,時時要警惕，不可放鬆!!!
101441,,@101391
101451,,絕對不能被貫通!!
101461,,@101381
101471,,@101391
101501,,呼呼呼，我的晚年真的會結束嗎！
101541,,賣說話之島的特產!黃金毛皮!
101542,,這個是只能在說話之島的這個地方才能買得到。
101543,,如果要好好觀光說話之島，至少要有一個這個阿。
101544,,歡迎!
101545,,你的藥水是否不夠?
101551,,嘻嘻~ 我們孩子已經都3歲了!
101571,,愚蠢的冒險家... 為了錢都不要生命了..
101611,,有看到剛剛我抓得魚嗎? 果然! 說話之島的釣魚場太棒了!
101621,,聽說在村莊的北部出現了獸人!這是真的嗎?
101771,,賣耳環喔~請買耳環吧~ 有在賣效果很好的耳環呢~!
101811,,移動地區請使用傳點。
101821,,加入血盟吧!只要有一起前往的同伴，誰都不用怕呢!
101831,,強化裝備就可以較容易跟敵人對戰!!
101841,,有在賣靈魂彈!可以給怪物更多傷害的靈魂彈喔!
101911,,獸人由我們來處理。
101921,,村莊的治安由我們來負責!
101931,,說話之島是安全的。
101941,,歡迎來到村莊!!
101961,,整個島的氣氛好像不太對勁，聽說北部在戰爭中欸?
101971,,還是覺得趕快離開這個島會比較好。
101981,,聽說北部有1萬多的獸人?
102011,,北部出現了獸人!!!
102221,,不用擔心! 還是可以安全的離開。
102501,,獸人這些傢伙!我一定會為我的同伴報酬!
102511,,這一場戰爭是絕對不能輸的，村莊裡有我的家人。
102551,,從没想過獸人會攻進來。唉！我的晚年在幹嘛啊！
102561,,目前與獸人交戰中，如果這邊被瓦解的話，村莊就會危險了。
103001,,獸人湧進來了… 我正在使用魔法阻止他們..
103011,,呼嗚…呼嗚… 快沒力了。
103021,,獸人!我才不怕!
111671,,為了說話之島請支援討伐隊!
111691,,你是來支援討伐隊的嗎?
111851,,我會好好觀察會不會做沒用的事情!
111861,,不用放過他!
111891,,請用一把刀處理掉!
111971,,讓這些獸人知道我們的厲害!!!
111981,,謝…謝!我真的很怕!
210011,,對高崙最適合用這個靈魂彈喵! 買買看吧喵!
280811,,殺….殺了吧…
280821,,好痛苦….結束吧…
300171,,如果有魔杖我就能來戰鬥了!
300181,,你不是剛剛才邊哭邊躲著嗎!
304081,,我得到殷海薩會把你派來的神的啓示。
304111,,有看到你的優秀表現!真的謝謝!
305851,,為什麼突然有一堆海賊攻進來呢!又不是大海賊時代!
307781,,啊啊，早知道不要來這邊旅遊…
307791,,你!冷靜一下!
309371,,往說話之島港口是這邊。
309391,,你要不要支援古魯丁士兵呢?
309411,,啦啦啦…我的朋友們都去哪了呢…
309441,,這次是由你來當了英雄，但下次就輪到我了!
309451,,歡迎您的到來，這裡是古魯丁港口村莊。
309791,,你就是殷海薩派來的啓示者。
309801,,在這裡使用傳點就可以移動到想要的地方。
309811,,如果你想進行爭奪城的攻城戰，就來我這邊申請喔!
309831,,我只是當作興趣在賣靈魂彈的喔~
309841,,如果背包裡有很多東西，請使用倉庫!
309851,,啊呀!又滑倒了!
309861,,村莊又開始喧鬧了，好想安靜的釣魚過一生喔。
309871,,你不是救出村莊的英雄嗎?我就算便宜給你~
309891,,我們來保護這邊。
309901,,啊..什麼時候會輪到輪班時間呢…
309921,,@309891
309951,,是銀光傭兵團!!!歡迎到來!
309961,,阻止這次突襲的就是銀光傭兵團的人呢~
309971,,是喔?難怪那麼帥!
310331,,銀光傭兵團萬歲~!
310341,,啊呀~ 我就算死了也不能去島了~ 我比較適合都市。
310441,,您好!
318221,,懷念以前坐船去旅遊的時候，當時真的很開心!
318231,,謝謝!都是因為你，我才能夠保護我的乘客!
318241,,聽說是你打敗海賊們的吧?真的很厲害!
322561,,請小心，從這邊開始是豺狼巢穴。
322611,,是豺狼討伐隊支援者嗎?
322701,,不管怎樣，人質的安全才是最重要的。知道了嗎?
322711,,瘋了嗎?如果是我，就不會進墓地!
322981,,討伐豺狼，藥水是必須的喵!
392751,,嗨!就是你! 趕快想辦法處理一下那些傢伙吧!
392781,,啊…都來到這邊了還要這麼辛苦。
350151,,啊多給一點嘛~ 小氣鬼!
350152,,這個小氣的貓!
350161,,消滅喪屍就要有靈魂彈阿!
350162,,那位冒險家先生!看起來需要藥水呢?
350163,,戰鬥的基本就是準備!所以幫我買一個吧。嘻嘻…
350181,,因為喪屍的關係，都沒辦法做事情呢…
350182,,你喔，都來到這邊了要不要做一個棺材呢?哈哈!
350191,,你感受不到陰沉的氣勢嗎?
350192,,這邊會有幽靈出沒，要小心喔~呼呼
350201,,啊，真的有看到幽靈!相信我!
350202,,明明就是白髮的女精靈啊!
350211,,不要給我說謊啦，你這個騙子!
350212,,你都說些奇怪的話，我怎能相信呢! 齁…
350221,,真的嗎?真的在這附近沒有看到卡歐嗎?
350222,,應該不是在騙我吧?你就是最有嫌疑的嫌疑犯!
350231,,真的沒看到阿，到底我哪像卡歐阿!
350232,,那邊走過去的人，看起來更有力呢!
350241,,從古魯丁開始就會有很多的卡歐，請小心。
350242,,是來調查失蹤案件的嗎?
350261,,你看那個人!聽說是銀光傭兵團呢?
350262,,如果我也能加入銀光傭兵團多好…
350281,,要求調查失蹤的案件。看來很麻煩！怎麼辦呢？
350282,,沒有比較簡單的案件嗎…?
350311,,洋溢著港村應有的活力啊!
350312,,沒有其他可以再逛的地方嗎?
350321,,趕快趕快! 也往那邊看看吧!
350322,,哇，好寬喔!
350331,,唉呀，可以走慢一點嗎?
350332,,腿好痛~走慢一點啦。
309911,,這已經算你很多了喵!
309912,,在我變成史芬克斯之前是不可以的喵!
309931,,有很多無法者，請小心。
309932,,應該沒有走私品吧?
401151,,糟糕…等者看吧，我一定要活下來。
401152,,一定要活下再看到家人的臉。
410421,,雄性蜥蜴人應該沒有跟著來吧?
410422,,竟然平安經過遭到掠奪的農耕地，不錯喔!
410331,,是來支援掃蕩魔物的傭兵嗎?請來這邊一下!
410332,,用來切割蜥蜴，我的刀最適用！
400131,,你要不要支援掃蕩隊呢?
400132,,你四肢健全，整天玩有何用處。快去支援吧!
409511,,不能因為食人妖的智能低而小看他，知道了嗎?
409512,,如果發現失蹤的小隊員，請以他們的安全為最優先。
410391,,聽說魔物們快到了... 不會有事嗎……
410392,,殷海薩… 請守護古魯丁……
410521,,啊啊…到底什麼時候可以回家呢……
410522,,討厭的魔物，到底還要殺多少啊?
410541,,感覺不會結束……
410542,,媽媽…好想妳……
410571,,這邊非常的危險，如果不是戰鬥員請離開。
410572,,如果有支援掃蕩隊，請先跟隊長報告。
418501,,不能在村莊喧鬧。
418502,,如果需要找事情做，要不要支援掃蕩隊呢?
418561,,不能再讓雄性蜥蜴人靠近!
418562,,這些放肆的蜥蜴！他們在一直在找機會進攻。
400401,,糟糕的這些蜥蜴…把我們的村莊變成這樣…!
400402,,領主為什麼不派援軍過來呢?
450471,,怎麼辦…支援魔物掃蕩隊吧?
450472,,依我們的實力會不會太危險呢?
450481,,不管了!支援好了! 應該不會死吧?
450482,,把這些食人妖變成烤肉就可以啦!
450491,,聽說士兵溫達伍德卿會指揮溫達伍德光復作戰呢?
450492,,光復作戰已經開始了，溫達伍德的復興也在眼前了。
450501,,溫達伍德要趕快光復才行呢。
450502,,現在該結束溫達伍德的悲劇了。嘖嘖
450531,,聽說將會開始功打古魯丁?!
450532,,阿~我也想參加攻城戰!
