Id,Name,Desc,Desc2
1001,"20,000金幣","獲得20,000金幣。",
1002,"42,000金幣","獲得40,000+2,000金幣。",
1003,"88,000金幣","獲得80,000+8,000金幣。",
1004,"184,000金幣","獲得160,000+24,000金幣。",
1005,"384,000金幣","獲得320,000+64,000金幣。",
1006,"800,000金幣","獲得640,000+160,000金幣。",
3001,特殊裝備箱1個,可獲得(S級~SR級)裝備！,
3002,祝福的武器強化卷軸,"祝福的武器強化卷軸。
提升武器強化等級1~3級。",
3003,祝福的防具強化卷軸,"祝福的防具強化卷軸。
提升防具強化等級1~3級。",
3004,祝福的飾品強化卷軸,"祝福的飾品強化卷軸。
提升飾品強化等級1~3級。",
3005,馬夫勒的庇佑,強化失敗時，可以防止強化等級下降。,
3006,SR級超越之石,使用時，可超越SR級裝備的道具。,
3007,S級特性之石,使用後可強化裝備特性的道具。,
3008,R級特性之石,@3007,
3009,SR級特性之石,@3007,
3011,特殊飾品箱1個,可獲得(S級~SR級)飾品！,
4001,HP藥水20個,使用時，會恢復少量HP。,
4002,10%折扣！HP藥水200個,@4001,
4005,MP藥水20個,使用時，會恢復少量MP。,
4006,10%折扣！MP藥水200個,@4005,
4009,靈魂彈500個,使用時，武器會賦予精靈之力讓傷害增加。,
4010,10%折扣！靈魂彈5000個,@4009,
4013,大喇叭1個,利用世界頻道聊天時會使用的道具。,
4014,大喇叭10個,@4013,
4018,@4013,@4013,
4019,@4014,@4013,
4100,懺悔的十字架,"사용 시 30의 카오틱 수치가 감소됩니다.
십자가 아이템은 하루 3번만 사용 가능합니다.",
4101,텔레포트 주문서 50개,用於進行傳送。,
4105,밤하늘 폭죽,대낮에도 밤하늘을 수놓을 수 있는 폭죽입니다.,
4106,은하수 폭죽,반짝반짝 눈부신 별의 무리를 볼 수 있는 은하수 폭죽입니다.,
4107,부자되세요 폭죽,부자가 되길 바라는 마음을 전달하는 폭죽입니다.,
4108,사랑해 폭죽,고백 성공률 100%를 보장하는 연인들을 위한 특별한 폭죽입니다.,
5002,高級裝備箱1個,可獲得(A級~SR級)裝備！,
5003,高級裝備箱10+1個,"可獲得(A級~SR級)裝備！
保證100%配發S級以上裝備1個！",
5014,@5002,可獲得(A級~SR級)裝備！,
5015,@5003,"可獲得(A級~SR級)裝備！
保證100%配發S級以上裝備1個！",
5101,무기 성장 상자 1개,"(A등급 ~ SR등급) 무기 & 무기 연마제 획득 가능!
희귀 장비 획득 확률 증가!
희귀 장비 획득 시 무기만 획득!",
5102,무기 성장 상자 10+1개,@5101,
5103,@5101,"(A등급 ~ SR등급) 무기 & 무기 연마제 획득 가능!
연금술의 서 : 축복받은 무기/방어구/장신구 강화주문서 획득 가능!",
5104,@5102,"(A등급 ~ SR등급) 무기 & 무기 연마제 획득 가능!
연금술의 서 : 축복받은 무기/방어구/장신구 강화주문서 획득 가능!
7번 구매 시 S등급 레드 희귀 무기 확정 지급!",
5201,방어구 성장 상자 1개,"(A등급 ~ SR등급) 방어구 & 방어구 연마제 획득 가능!
희귀 장비 획득 확률 증가!
희귀 장비 획득 시 방어구만 획득!",
5202,방어구 성장 상자 10+1개,@5201,
5301,스페셜 재료 상자 10+1개,"축복받은 강화주문서, 마프르의 가호, 망토의 실타래, 
광란의 파편, 트리샤의 눈물, 집혼석 등
다양한 성장 재료 획득 가능!",
10001,HP 포션 10개,@4001,
10002,MP 포션 10개,@4005,
10003,靈魂彈250個,@4009,
10017,裝備箱1個,最高還可獲得A級裝備！,
10020,贖罪十字架,"캐릭터의 카오 수치를 차감시켜 줍니다.
한번 사용에 3의 카오 수치가 감소되며 하루 3번만 사용 가능합니다.",
10029,붉은 스타 스톤 100개,用來重置血盟副本。,
13000,(20LV) 퀘스트 스크롤 - C등급,사용 시 (C급 서브 퀘스트)를 수행할 수 있습니다.,
13001,(30LV) 퀘스트 스크롤 - C등급,@13000,
13002,(40LV) 퀘스트 스크롤 - C등급,@13000,
13003,(50LV) 퀘스트 스크롤 - C등급,@13000,
13004,(60LV) 퀘스트 스크롤 - C등급,@13000,
13005,(75LV) 퀘스트 스크롤 - C등급,@13000,
13006,(90LV) 퀘스트 스크롤 - C등급,@13000,
13007,(105LV) 퀘스트 스크롤 - C등급,@13000,
13008,(120LV) 퀘스트 스크롤 - C등급,@13000,
13009,(135LV) 퀘스트 스크롤 - C등급,@13000,
13010,(150LV) 퀘스트 스크롤 - C등급,@13000,
13011,(165LV) 퀘스트 스크롤 - C등급,@13000,
13100,(20LV) 퀘스트 스크롤 - A등급,사용 시 (A급 서브 퀘스트)를 수행할 수 있습니다.,
13101,(30LV) 퀘스트 스크롤 - A등급,@13100,
13102,(40LV) 퀘스트 스크롤 - A등급,@13100,
13103,(50LV) 퀘스트 스크롤 - A등급,@13100,
