Key,Value
1,封包版本與伺服器不一致。請重新執行遊戲。
2,請重新執行遊戲進行更新。
3,伺服器錯誤 (DB)
4,伺服器錯誤 (LUA)
5,Excel表格錯誤
6,伺服器錯誤 (Parameter)
7,伺服器錯誤 (Logic)
8,伺服器錯誤
9,尚未登入。
10,已連接。
11,沒有踢除的目標。
12,錯誤的認證
13,錯誤的角色識別碼
14,錯誤的分類資訊
15,錯誤的性別
16,錯誤的名字
17,錯誤的NPC資訊
18,錯誤的玩家識別碼
19,錯誤的種族資訊
20,錯誤的技能
21,錯誤的技能目標
22,錯誤的狀態
23,더 이상 입장할 수 없습니다.
24,空的裝置識別碼
25,此名稱已被使用
26,施展技能中
27,無法行動
28,沒有死亡
29,MP不足
30,金幣不足
31,尚未選擇玩家
32,鑽石不足
33,角色等級不足
34,相同的識別者無法轉職
35,無法轉職成該職業
36,目前等級太低無法進行轉職
37,錯誤的安全碼
38,錯誤的玩家識別碼
39,錯誤的增益效果識別碼
40,錯誤的商店資訊識別碼
41,封包訊號不一致，無法正常進行遊戲。
42,錯誤的技能特效識別碼
43,錯誤的成就識別碼
44,錯誤的符文等級
45,符文碎片不足
46,錯誤的符文情報
47,符文升級失敗
48,符文最大等級
49,前置符文等級不足
50,超出金幣最大持有量
51,超出黃寶石最大持有量
52,超出鑽石最大持有量
53,@NotEnoughFreeDiamondStorage
54,黃寶石不足
55,抽獎紅利不足
56,死亡狀態。
57,"2~16자 사이만 사용할 수 있습니다.
(한국어, 중국어 포함 시 2~12자 제한)"
58,"不能使用空格。
請輸入其他名字。"
59,SP不足
60,達到金幣最大持有量
61,達到血盟鑄幣最大持有量
62,請補滿前置符文頁面
63,友情點數不足
64,錯誤的獎勵類型
65,衝擊狀態
66,還在戰鬥中
67,非創立角色時可以選擇的職業
68,超出紅利持有量
69,隊伍等候中
70,無法使用小工具
71,無法使用安全碼的時間
72,"受限制的內容
您無法入場"
73,錯誤的基本職業編號
74,"該角色為盟主。
盟主可在委任其他血盟成員或是退出血盟後刪除。"
75,非綁定鑽石不足
76,綁定鑽石不足
77,此為制裁對象
78,禁止聊天中
79,因入場人數限制而無法入場
80,血盟紅色星石不足
81,轉職後可以
82,"這是事前登錄的暱稱。
如果您已經提前登錄好了，請移動到認證過程。"
83,錯誤的暱稱
84,此為刪除的玩家
85,隱藏的世界
86,帳號為空值
87,token為空值
100,伺服器維修中，連線中止。
101,"復活時間等候中。
現在還無法復活。"
102,頻道已滿
103,變更時間限制
201,無法完成成就
202,沒有成就
203,已收到成就等級獎勵
251,錯誤的對話追加資訊類型
252,錯誤的聊天訊息識別碼
253,錯誤的聊天追加資訊識別碼
254,錯誤的聊天宣傳類型
255,冷卻時間限制
256,已在聊天封鎖清單內
257,尚未在聊天封鎖清單內
258,登記於聊天封鎖清單內
259,已封鎖對方
301,技能冷卻時間
302,創建第一個帳號
303,之前使用的技能檢查失敗
370,錯誤的簽到資訊
371,錯誤的簽到資訊識別碼
372,錯誤的簽到獎勵識別碼
373,已確認簽到
374,已獲得獎勵
375,非每週簽到獎勵期間
401,錯誤的道具識別碼
402,@InvalidItemInfoId
403,無法強化的道具
404,結晶體不足
405,道具數量不足
406,必須達到5級才能進行合成或進階
407,強化卷軸不足
408,無法再強化
409,強化裝備失敗
410,"裝備已封印。
無法強化被封印的裝備。"
411,只能解除封印的裝備。
412,此為穿戴中的裝備
413,此為尚未穿戴的裝備
414,背包欄位不足
415,已穿戴的裝備無法進行
-1,此為無法再解除封印的裝備
417,此為無法進階的道具
418,此為無法再進階的裝備
419,此為無法再合成的裝備
420,즐겨찾기' 아이템은 사용할 수 없습니다.
421,"合成材料的類型不同。
只能合成相同類型的裝備。"
422,"合成材料的階級不同。
只能合成相同階級的裝備。"
423,屬性編號錯誤
424,此為無法使用的道具
425,此為無法再精煉的裝備
426,這不是裝備
427,進階時所需的材料不足
428,無法再擴張背包
429,錯誤的材料道具識別碼
430,這不是強化卷軸
431,道具資訊識別碼不同
432,此為無法超越的道具
433,無法再超越道具
434,這不是搜魂石
435,錯誤的道具鑲嵌孔編號
436,此為已安裝的搜魂石類型
437,此道具已是最大等級
438,此為沒有屬性的道具
439,此為沒有特性的道具
440,特性不一致
441,強化道具特性失敗
442,無法再使用靈藥
443,此為錯誤的道具製作種類或組合
444,道具製作材料不足
445,守護寶石不足
446,錯誤的裝備類型
447,錯誤的卡片組合編號
448,此為使用中的裝備組合
449,伺服器與組合不同
450,背包空間不足，導致道具製作失敗。
451,無法使用資訊表
452,此為已完成的怪物圖鑑
453,가방에 등록 가능한 비귀속 몬스터 코어가 존재하지 않습니다.
454,組合識別碼錯誤
455,此為已完成的怪物圖鑑組合
456,沒有可以進行的怪物圖鑑
457,錯誤的休息獎勵種類
458,休息數值不足
459,追加使用貨幣類型不同
460,技能書道具屬性類型錯誤
461,非技能書道具
462,無法使用技能書道具
463,已經是技能最大等級
464,錯誤的材料數量
465,此為其他類型的強化卷軸
466,HP已滿，無法使用。
467,MP已滿，無法使用。
468,無法再製作
469,移動卷軸不足
470,驚喜箱是空的
471,沒有已鑲嵌的搜魂石
472,此為無法使用的靈藥
473,此為裝備特性最大等級
474,非擴音器道具
475,錯誤的搜魂石效果類型
476,錯誤的道具掉落資訊識別碼
477,已超過一天能使用的次數
478,冷卻時間時無法使用
479,這不是您的職業裝備，無法進行穿戴。
480,傳送中
481,武器尚未解除。請換成其他武器。
482,已為最高等級
483,靈魂彈已經為啟動狀態
484,競技場中
485,此為無法召喚魔物召喚石的地方
486,因殺戮值變為0故無法使用
487,已無法再獲得
488,超過一次可以販售的最大個數
489,錯誤的屬性欄位
490,尚未可以製作成裝備的道具
491,製作裝備道具的等級不足
492,製作裝備道具的階級不足
493,此為無法販售的道具
501,無法收信
502,"信箱已滿，無法進行。
請接收信箱的獎勵後，
再次嘗試。"
503,"信箱已滿，無法收到獎勵。
請清空信箱後重新連線。"
511,今日活動點數不足
512,錯誤的每日活動獎勵識別碼
513,錯誤的每日活動獎勵組合識別碼
514,沒有能接收的獎勵
521,錯誤的立刻達成資訊識別碼
522,非立刻達成目標識別碼
523,錯誤的立刻達成獎勵組合識別碼
531,錯誤的任務委託類型
532,錯誤的任務委託情報識別碼
533,非可進行任務的狀態
534,無法完成的狀態
535,非正在進行任務的狀態
536,此為已完成的任務
537,沒有可更新的每日任務
538,沒有進行中的每週任務
539,@NoMoreDailyActivityRewardGet
540,已經有正在進行的每週任務
541,今天已完成能進行的每日任務次數
601,錯誤的領土資訊識別碼
602,錯誤的傳送點資訊識別碼。
603,錯誤的區域資訊識別碼。
604,錯誤的任務資訊識別碼。
605,任務進行中
606,沒有在進行任務
607,任務無法完成
608,尚未完成前置任務
609,任務券不足
610,任務完成次數不足
611,沒有任務變更事項
612,尚未完成的區域
613,尚未完成的區域傳送點
614,任務失敗
615,任務沒有失敗
616,此任務無法復活
617,錯誤的小工具識別碼
618,距離太遠
619,沒有NPC
620,錯誤的任務狀態
621,任務已完成
622,任務掃蕩券不足
623,錯誤的討伐任務獎勵資訊
624,討伐完成星數不足
625,沒有完成過
626,非討伐任務
627,任務券已到上限
628,任務券儲值次數已到上限
629,必須在該點獲得3顆星以上才能使用掃蕩券
630,沒有剩餘的小工具操作次數
631,已操作小工具
632,錯誤的任務動作編碼
633,尚未完成的任務動作
634,已收到完成任務動作的獎勵
635,已收到完成進行任務動作的獎勵
636,可執行的任務卷軸次數不足
637,可重置任務卷軸次數不足
701,"技能等級已到上限。
請提升角色等級後再嘗試。"
702,技能組合識別碼錯誤
703,技能組合變更失敗
704,此為該武器上無法使用的技能
801,已經是好友
802,已經發送邀請
803,不接受好友邀請
804,非好友
805,找不到玩家
806,好友已滿
807,接收好友邀請的欄位已滿
808,不能問候自己
809,已問候
810,不能邀請自己
811,創立好友推薦目錄失敗
812,"非好友玩家。
好友玩家之間可以使用1:1對話。"
813,沒有收到好友的問候
814,該玩家尚未完成好友新手教學
815,已接受好友邀請
816,已超過每日問候次數上限
817,沒有可問候的好友
818,該玩家的好友已滿
819,已送出太多好友邀請
847,파티장만 입장 신청을 할 수 있습니다.
848,이미 참여 중인 던전이 있습니다
