Id,Name,Desc
101011,掃蕩說話之島東部,請消滅{TaskCount}隻以上說話之島東部怪物。
101012,@101011,@101011
101013,@101011,@101011
101014,@101011,@101011
101015,@101011,@101011
101016,@101011,@101011
101017,@101011,@101011
101018,@101011,@101011
101019,@101011,@101011
101021,掃蕩說話之島西部,請消滅{TaskCount}隻以上說話之島西部怪物。
101022,@101021,@101021
101023,@101021,@101021
101024,@101021,@101021
101025,@101021,@101021
101026,@101021,@101021
101027,@101021,@101021
101028,@101021,@101021
101029,@101021,@101021
101031,掃蕩古魯丁街道,請消滅{TaskCount}隻以上古魯丁街道怪物。
101032,@101031,@101031
101033,@101031,@101031
101034,@101031,@101031
101035,@101031,@101031
101036,@101031,@101031
101037,@101031,@101031
101038,@101031,@101031
101039,@101031,@101031
101041,富有的血盟,請捐贈{TaskCount}金幣給血盟。
101042,@101041,@101041
101043,@101041,@101041
101044,@101041,@101041
101045,@101041,@101041
101046,@101041,@101041
101047,@101041,@101041
101048,@101041,@101041
101049,@101041,@101041
102011,掃蕩古魯丁平原,請消滅{TaskCount}隻以上古魯丁平原怪物。
102012,@102011,@102011
102013,@102011,@102011
102014,@102011,@102011
102015,@102011,@102011
102016,@102011,@102011
102017,@102011,@102011
102018,@102011,@102011
102019,@102011,@102011
102021,掃蕩溫達伍德莊園,請消滅{TaskCount}隻以上溫達伍德莊園怪物。
102022,@102021,@102021
102023,@102021,@102021
102024,@102021,@102021
102025,@102021,@102021
102026,@102021,@102021
102027,@102021,@102021
102028,@102021,@102021
102029,@102021,@102021
104011,掃蕩荒原,請消滅{TaskCount}隻以上荒原怪物。
104012,@104011,@104011
104013,@104011,@104011
104014,@104011,@104011
104015,@104011,@104011
104016,@104011,@104011
104017,@104011,@104011
104018,@104011,@104011
104019,@104011,@104011
105021,我們的血,請捐贈{TaskCount}個血之證。
105022,@105021,@105021
105023,@105021,@105021
105024,@105021,@105021
105025,@105021,@105021
105026,@105021,@105021
105027,@105021,@105021
105028,@105021,@105021
105029,@105021,@105021
105031,骨肉之親,請在血盟確認簽到{TaskCount}次以上。
105032,@105031,@105031
105033,@105031,@105031
105034,@105031,@105031
105035,@105031,@105031
105036,@105031,@105031
105037,@105031,@105031
105038,@105031,@105031
105039,@105031,@105031
105041,血盟戰友,請問候血盟成員{TaskCount}次以上。
105042,@105041,@105041
105043,@105041,@105041
105044,@105041,@105041
105045,@105041,@105041
105046,@105041,@105041
105047,@105041,@105041
105048,@105041,@105041
105049,@105041,@105041
105061,富有的尺度,請獲得{TaskCount}以上金幣
105062,@105061,@105061
105063,@105061,@105061
105064,@105061,@105061
105065,@105061,@105061
105066,@105061,@105061
105067,@105061,@105061
105068,@105061,@105061
105069,@105061,@105061
105091,炙熱的新血,請獲得{TaskCount}個以上血之證。
105092,@105091,@105091
105093,@105091,@105091
105094,@105091,@105091
105095,@105091,@105091
105096,@105091,@105091
105097,@105091,@105091
105098,@105091,@105091
105099,@105091,@105091
106011,掃蕩狄恩牧草地,請消滅{TaskCount}隻以上狄恩牧草地怪物。
106012,@106011,@106011
106013,@106011,@106011
106014,@106011,@106011
106015,@106011,@106011
106016,@106011,@106011
106017,@106011,@106011
106018,@106011,@106011
106019,@106011,@106011
107011,掃蕩精靈廢墟1樓,請消滅精靈廢墟地下１樓怪物{TaskCount}隻以上。
107012,@107011,@107011
107013,@107011,@107011
107014,@107011,@107011
107015,@107011,@107011
107016,@107011,@107011
107017,@107011,@107011
107018,@107011,@107011
107019,@107011,@107011
108011,掃蕩克魯瑪沼澤,請消滅{TaskCount}隻以上克魯瑪沼澤怪物。
108012,@108011,@108011
108013,@108011,@108011
108014,@108011,@108011
108015,@108011,@108011
108016,@108011,@108011
108017,@108011,@108011
108018,@108011,@108011
108019,@108011,@108011
110011,掃蕩鬥爭的山峰,請消滅{TaskCount}隻以上鬥爭的山峰怪物。
110012,@110011,@110011
110013,@110011,@110011
110014,@110011,@110011
110015,@110011,@110011
110016,@110011,@110011
110017,@110011,@110011
110018,@110011,@110011
110019,@110011,@110011
112011,掃蕩吶喊之地,請消滅{TaskCount}隻以上吶喊之地怪物。
112012,@112011,@112011
112013,@112011,@112011
