Id,Name
11131,能量彈
11125,連環箭
11132,火焰狂襲
11133,狂風之擊
12131,@11131
12125,@11125
12132,@11132
12133,@11133
13131,@11131
13125,@11125
13132,@11132
13133,@11133
14131,@11131
14125,@11125
14132,@11132
14133,@11133
11252,火焰球
12221,波動衝擊
12222,波動風暴
12242,二連矢
12251,冰錐術
13241,死之螯針
30004,血之弓箭
30006,飛彈箭
31003,巨型猛擊
50001,怪物：火焰球
50002,怪物：冰槍
50003,怪物：大地魔法
50004,怪物：風魔法
50005,怪物：黑暗魔法
50006,怪物：能量彈
50007,怪物：連環箭
60107,@11132
60109,能量箭
73022,札肯技能2
77085,퀘스트 보스 자켄의 환영 스킬
74061,電流波動
74101,MTG_DullahanBossSkill_01
74111,MTG_DarkLordBossSkill_01
74121,湧出的泥土
80001,攻城防禦塔發射體
1508031,@11133
1512031,@11131
1513021,@11131
1513071,@11125
1514051,@60109
1518031,冰箭術
1519021,@11131
720441,致命重力
601261,沛爾里
601391,DragonPythonSkill_01
601441,DarkAssociation_M_HighSkill_01
731271,방출 - 1단계
731281,방출 - 2단계
731291,방출 - 3단계
731301,방출 - 4단계
731311,방출 - 5단계
731371,자켄 해적단 갑판원
730311,방출 - 본체
