
87,0,0
87,0,28
87,0,0
87,0,0,20544,,"Sword of Revolution(B),Sword & Shield",1
87,0,0
87,0,28
87,0,0,20544,,6388619416342479873 (479),1
87,0,0
87,0,30
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,31
87,0,0
87,0,27
87,0,28
87,0,0
87,0,0
87,0,0
87,0,26
87,0,0
87,0,0
87,0,0
87,0,29
87,0,0
87,0,0
87,0,0
87,0,26
87,0,0
87,0,0
87,0,28
87,0,31
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0,20544,,"Blue Wolf Armor(C),Heavy Armor",1
87,0,28
87,0,0
87,0,0
87,0,0
87,0,0,20544,,6389577251943465991 (269),2
87,0,0
87,0,0
87,0,26
87,0,0
87,0,30
87,0,27
87,0,0,20544,,"Blue Wolf Headgear(C),Heavy Armor",1
87,0,0
87,0,0
87,0,0
87,0,26
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,26
87,0,28
87,0,31
87,0,28
87,0,0
87,0,28
87,0,31
87,0,0,20544,,6388619416342479873 (480),1
87,0,0,20544,,6375440657334518796 (108),1
87,0,0
87,0,0
87,0,0
87,0,28
87,0,0
87,0,0
87,0,0,20544,,"Dynasty Sword(B),Sword & Shield",1
87,0,0
87,0,0
87,0,0
87,0,0
87,0,30,20544,,6388619416342479873 (481),1
87,0,31
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,26
87,0,30
87,0,28
87,0,29
87,0,0
87,0,29
87,0,27
87,0,0
87,0,26
87,0,0
87,0,28
87,0,0
87,0,0
87,0,0
87,0,0
87,0,27
87,0,28,20544,,6388795118723384333 (46),1
87,0,0
87,0,0
87,0,0
87,0,27
87,0,0
87,0,26,20544,,"Tracker Boots(C),Light Armor",1,6375440076947702786 (441),2
87,0,26
87,0,28
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,30
87,0,26,20544,,"Tracker Boots(C),Light Armor",1
87,0,0
87,0,0
87,0,0
87,0,0
87,0,29
87,0,0
87,0,26
87,0,0
87,0,28
87,0,0
87,0,31
87,0,0
87,0,27
87,0,28
87,0,28
87,0,30
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0,20544,,6388619416342479873 (482),1
87,0,28
87,0,0
87,0,27
87,0,0
87,0,29
87,0,0
87,0,0
87,0,0
87,0,0
87,0,31
87,0,29
87,0,0
87,0,0
87,0,0
87,0,30
87,0,0
87,0,26
87,0,0
87,0,0
87,0,0
87,0,28
87,0,26,20544,,6388619416342479873 (483),1
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,27
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0,20544,,6375440076947702786 (444),3
87,0,30
87,0,28
87,0,0
87,0,0
87,0,0
87,0,0,20544,,6389577251943465991 (273),4
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,30
87,0,0
87,0,27
87,0,0
87,0,0
87,0,0
87,0,0
87,0,29
87,0,0
87,0,28
87,0,0
87,0,0
87,0,0
87,0,29
87,0,27
87,0,0
87,0,0
87,0,26
87,0,0
87,0,0
87,0,0
87,0,0,20544,,6375440657334518796 (109),1
87,0,26
87,0,31
87,0,0
87,0,31
87,0,30
87,0,0,20544,,6375436921044321280 (72),1
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,29
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0
87,0,0,20544,,6388795118723384333 (47),1
87,0,0
87,0,27
87,0,0
87,0,0,20544,,"Tracker Gloves(C),Light Armor",1
87,0,0
87,0,0,20544,,"Blue Wolf Armor(C),Heavy Armor",1
87,0,0
87,0,0
87,0,29
87,0,26
87,0,0
87,0,28
