Id,Name,Desc
1001,Fortaleza de Carretera de Gludin,Fortaleza construida en las Llanuras del molino de viento para evitar que los Ol Mahums del campamento saqueador las saqueen.
1002,Fortaleza de Llanuras de Gludio,Fortaleza construida para evitar que los orcos turek invadan los alrededores y el este de Dion.
1003,Fortaleza de Casa Windawood,"Fortaleza construida en la Casa Windawood para proteger los cristales de PM, materiales que surgen al crear refuerzos de alma."
1004,Fortaleza de Erial,Fortaleza construida en Gludio para evitar que el Erial sea invadido por monstruos con PM.
2001,Fortaleza de Llanuras de Dion,Fortaleza construida para contener a los hombres lagarto en las Llanuras y expulsarlos.
2002,Fortaleza de Pantano de Cruma,Fortaleza construida por el gobernante de Dion para contener a los stakatos del Pantano de Cruma.
2003,Fortaleza de Cima de disonancia,Fortaleza construida por el gobernante de Dion para evitar a los Tanors y los Ol Mahums de la Cima.
2004,Fortaleza de Sepulcros agonizantes,Fortaleza construida para defenderse de los no muertos de la Fortaleza de la desesperación.
5001,Fortaleza de Ruinas de dólmenes,Esta fortaleza se construyó en las Ruinas de dolmen para proteger las Ruinas élficas.
5002,Fortaleza de Tierras devastadas,Esta fortaleza se construyó para protegerse de los orcos del Obelisco de la victoria.
5003,Fortaleza de Obelisco de victoria,Esta fortaleza se construyó para evitar a los monstruos tras vencer a los orcos del Obelisco de la victoria.
5004,Fortaleza Campamento fortificado,Estas instalaciones fueron construidas por magos humanos que querían probar sus habilidades. Se convirtieron en una fortaleza y la usan los humanos.
5005,Fortaleza de Bosque susurrante,Esta fortaleza se construyó en la entrada del Bosque susurrante. Servía para protegerse de sus monstruos.
5006,Fortaleza de Bosque encantado,Es el origen de la naturaleza de la Isla Parlante y hogar de los espíritus. Los humanos la construyeron para protegerse de los espíritus.
5007,Fortaleza Puesto exploración occidental,Esta fortaleza fue construida para protegerse de piratas y monstruos de la costa.
5008,Fortaleza de Ruinas élficas,Esta fortaleza se construyó en el pasado para proteger las Ruinas élficas. Los humanos la usan desde que los elfos se fueron.
10001,Asedio abierto,
