Id,Name
11222,Tormenta de truenos
11242,Ojo de halcón
11251,Hechicero
11261,Obispo
12212,Caballero templario
12251,Trovador de hechizos
12261,Anciano
13252,Aullador de hechizos
14262,Sabio
30005,Campo de relámpago
30007,Veneno de enjambre
30012,Lluvia de meteoritos
60096,Aliento de fuego
60097,Bóreas de la Isla Parlante
60100,Giro de guadaña oscura
60115,Aliento de fuego dorado
60162,Aliento de fuego dorado (infierno)
71032,@60100
71072,@60096
71073,Habilidad de bóreas 02
71472,@60096
73012,Pesadilla
73032,Habilidad de jefe de Orfen 02
74031,Golpe de tótem
74032,Llamada de relámpago
74051,Hoyo venenoso
74062,@11222
74071,Ciénaga de malevolencia
74131,Veneno de Marsha
74132,Maldición de Medusa
720231,Liberar feromina
1720231,@720231
1504021,Campo de relámpago de Hardin
7204311,Restablecimiento de tiempo
7204321,@7204311
7204331,@7204311
601252,Ninfa reina Lara Habilidad 2
601451,DarkAssociation_M_HighSkill_02
741352,Marsha: Viento de cuchillas
8010441,Aura de daño cuerpo a cuerpo
805000,Habilidad de suelo de mazmorra de equipo (círculo)
805001,Habilidad de suelo de mazmorra de equipo (cono)
805002,Habilidad de suelo de mazmorra de equipo (rectángulo)
805003,Habilidad de suelo de mazmorra de equipo (rosco)
72040,Charco de destrucción
1720223,Charco de veneno
17203181,Veneno mortal
411004,Ácido corrosivo
412004,@411004
413004,@411004
413012,Sangre ardiente
413023,Torrente de sangre: onda
414004,@411004
414012,@413012
414023,@413023
74113,Marlox 
30015,Zona de defensa
401023,Zona de fuego
401008,Guardia granadero de Ramog: Lanzamiento de bomba
401016,Soldado lunático suicida: Autodestrucción
401210,Gran explosión de Paagrio
4011021,Explosión de brasas: Zona de fuego
2000001,Fuegos artificiales 1
2000002,Fuegos artificiales 2
2000003,Fuegos artificiales 3
2000004,Fuegos artificiales 4
2000005,Fuego artificial 5
2000006,Fuego artificial 6
730212,Oleada
731351,Artillero de los piratas de Zaken
731401,Soldado de los piratas de Zaken
