Id,Name
1,Isla Parlante Oriental
2,Isla Parlante Occidental
3,Carretera de Gludin
4,Llanuras de Gludio
5,Casa Windawood
6,Erial
7,Llanuras de Dion
8,Pantano de Cruma
9,Cima de disonancia
10,Sepulcros agonizantes
11,Dominios de Giran
12,Orillas de niebla sepulcral
13,Isla del Diablo
14,Necrópolis encantada
15,Meseta Northwind
16,Tierras eternas
17,Territorio conquistado de Torre de marfil
18,Valle del dragón
200,Ruinas élficas 1
201,Ruinas élficas 2
202,Hormiguero 1
203,Hormiguero 2
204,Torre de Cruma 2
205,Torre de Cruma 3
206,Torre de marfil 1
207,Torre de marfil 2
208,Torre de marfil 3
209,Laboratorio de Torre de marfil
210,Espesura del bosque de los secretos
211,Sotobosque del bosque de los secretos
212,Lugar de matanza del bosque de los secretos
213,Cueva del dragón 1
214,Cueva del dragón 2
215,Nido de Antharas
300,Altar de la locura
301,Tocador de la Condesa de Sangre
400,Grieta Temporal
402,Barco fantasma de Zaken
11000,Santuario de los recuerdos olvidados
12000,Torre de la insolencia
13000,Mazmorra de extracción
14000,Arena
14001,Batalla de honor
14002,Campo de batalla osado
14005,Arena de escaramuza
16003,Fortaleza de Carretera de Gludin
16004,Fortaleza de Llanuras de Gludio
16005,Fortaleza de Casa Windawood
16006,Fortaleza de Erial
16007,Fortaleza de Llanuras de Dion
16008,Fortaleza de Pantano de Cruma
16009,Fortaleza de Cima de disonancia
16010,Fortaleza de Sepulcros agonizantes
16011,Fortaleza de Dominios de Giran
16012,Fortaleza de Orillas de niebla sepulcral
16013,Fortaleza de Isla del Diablo
16014,Fortaleza de Necrópolis encantada
16015,Fortaleza de Meseta Northwind
16016,Fortaleza de Tierras eternas
16017,Fortaleza conquistada de Torre de marfil
16018,Fortaleza de Valle del dragón
16019,Fortaleza de Ruinas de dólmenes
16020,Fortaleza de Tierras devastadas
16021,Fortaleza de Obelisco de victoria
16022,Fortaleza de Campamento fortificado
16023,Fortaleza de Bosque susurrante
16024,Fortaleza de Bosque encantado
16025,Fortaleza de Puesto de exploración occidental
16026,Fortaleza de Ruinas élficas
16999,Asedio abierto
17001,Castillo de Gludio
17002,Castillo de Dion
17003,Castillo de Giran
17004,Castillo de Oren
18100,Caja fuerte de Kresous
18200,Grita del Inframundo
18300,Entrada sellada
18400,Templo de agua
18500,Laboratorio siniestro
19001,[Clan Hall]
20000,Laboratorio del gigante inferior
20001,@20000
20002,@20000
21000,마그나딘
211010,Laboratorio del gigante
30001,Obsequio divino
30002,@30001
999,PRUEBA Asedio al castillo
998,PRUEBA JcJ
1000,Prototierra 1
1001,Prototierra 2
1002,Tierra de escamas monstruosas
1005,Tierra de escamas monstruosas 2
1006,Tierra de escamas monstruosas 3
1007,Prueba de otro Asedio al castillo
1008,Prueba de Asedio a la fortaleza
1009,@1008
1010,@1008
1011,@1008
1012,Mundo de prueba de habilidades
1013,Tierra de escamas con nombre
2000,Pupland
2001,Pupland 1
2002,Pupland 2
2003,Pupland 3
2004,Pupland 4
2005,Pupland 5
2006,Pupland 6
2007,Pupland 7
2008,Pupland 8
60001,Castillo Aden
70001,@60001
70002,Historia de Aden
100200,Mundo exterior
100204,@204
100018,Interior de piedra de invocación del mal
100003,Puerto de Gludin devastado
200001,Mundo exterior de Theodore
200002,Catacumbas
200003,Campamento bajo ataque
200004,Afueras del castillo de Oren
200005,Prisión subterránea del Castillo de Oren
200200,Territorio del rey de sangre
211000,Primer sello de la Isla Parlante
211001,Segundo sello de la Isla Parlante
211002,Tercer sello de la Isla Parlante
211003,Cuarto sello de la Isla Parlante
200206,@206
213000,Laboratorio de la Hermandad oscura
200010,Abismo de Zaken
210206,@206
210207,@207
210208,@13
299301,Mundo de los artefactos: Tocador de la Condesa de Sangre
299981,Mundo de los artefactos - Isla Parlante Oriental
299982,Mundo de los artefactos - Isla Parlante Occidental
299983,Mundo de los artefactos - Carretera de Gludin
299984,Mundo de los artefactos - Llanuras de Gludio
299985,Mundo de los artefactos - Casa Windawood
299986,Mundo de los artefactos - Erial
299987,Mundo de los artefactos - Llanuras de Dion
299988,Mundo de los artefactos - Pantano de Cruma
299989,Mundo de los artefactos - Cima de disonancia
299990,Mundo de los artefactos - Sepulcros agonizantes
299991,Mundo de los artefactos - Dominios de Giran
299992,Mundo de los artefactos - Orillas de niebla sepulcral
299993,Mundo de los artefactos - Isla del Diablo
299994,Mundo de los artefactos - Necrópolis encantada
299995,Mundo de los artefactos - Meseta Northwind
299996,Mundo de los artefactos - Tierras eternas
299997,Mundo de los artefactos - Territorio conquistado de Torre de marfil
299998,Mundo de los artefactos - Valle del dragón
1500,Prototierra 5
300201,@201
300203,@203
300205,@205
300207,@207
