Id,Name
11131,Enerji Oku
11125,İkili Atış
11132,Alev Saldırısı
11133,Rüzgar Saldırısı
12131,@11131
12125,@11125
12132,@11132
12133,@11133
13131,@11131
13125,@11125
13132,@11132
13133,@11133
14131,@11131
14125,@11125
14132,@11132
14133,@11133
11252,Lav Topu
12221,Sonik Ateşliyici
12222,Sonik Fırtına
12242,Çift Geniş Atış
12251,Buz Mızrağı
13241,Ölümcül İğne
30004,Kan Oku
30006,Güç Oku
31003,Büyük Yere Vurma
50001,Canavar: Ateş Topu
50002,Canavar: Buz Kargı
50003,Canavar: Toprak Büyüsü
50004,Canavar: Rüzgar Büyüsü
50005,Canavar: Karanlık Büyü
50006,Canavar: Enerji Oku
50007,Canavar: İkili Atış
60107,@11132
60109,Güçlü Atış
73022,Zaken Yetenek 2
77085,Zaken'in Hayeleti (Görev Baş Düşmanı)
74061,Elektrik Dalgası
74101,MTG_DullahanBossSkill_01
74111,MTG_DarkLordBossSkill_01
74121,Tutuşmuş Çamur
80001,Rakip Savunma Kulesi Menzili
1508031,@11133
1512031,@11131
1513021,@11131
1513071,@11125
1514051,@60109
1518031,Buz Oku
1519021,@11131
720441,Yerçekimi Zehri
601261,Peri
601391,DragonPythonSkill_01
601441,DarkAssociation_M_HighSkill_01
731271,Serbest Bırak - Aşama 1
731281,Serbest Bırak - Aşama 2
731291,Serbest Bırak - Aşama 3
731301,Serbest Bırak - Aşama 4
731311,Serbest Bırak - Aşama 5
731371,Tayfa Zaken Korsanı
730311,Serbest Bırak - Ana Beden
