Id,Name
1,Kibir Kulesi
2,Botanik Zindanı
4,Mühürlü Anılar Tapınağı
5,@4
6,@4
7,@4
8,Günlük Görevler
9,Haftalık Görevler
10,Elf Harabeleri Kat 1
11,Elf Harabeleri Kat 2
12,Karınca Yuvası Dehliz 1
13,Karınca Yuvası Dehliz 2
14,Cruma Kulesi Kat 2
15,Cruma Kulesi Kat 3
16,Fildişi Kulesi Dehliz 1
17,Fildişi Kulesi Dehliz 2
18,Adena Zindanı
19,@18
20,@18
21,@18
22,Ekipman Zindanı
23,@22
24,@22
25,@22
26,TP Zindanı
27,@26
28,@26
29,@26
32,Binek Zindanı
33,Fildişi Kulesi Dehliz 3
34,@32
35,@32
36,@32
39,@22
40,@26
41,Fildişi Kulesi Yer Altı Laboratuvarı
42,Sırların Ormanı Tepe Tacı
43,Sırların Ormanı Yeşillik Alanı
44,Sırların Ormanı Katliam Alanı
