Id,Name
1,Doğu Konuşkan Ada
2,Batı Konuşkan Ada
3,Gludin Yolu
4,Gludio Ovası
5,Windawood Köşkü
6,Çorak Diyar
7,Dion Ovası
8,Cruma Bataklığı
9,Uyumsuzluk Zirvesi
10,Uluyan Oyuk
11,Giran Bölgesi
12,Ölümcül Sis Kıyıları
13,Şeytan Adası
14,Lanetli Mezarşehir
15,Kuzey Yeli Platosu
16,Ebedi Topraklar
17,Fethedilmiş Fildişi Kulesi Bölgesi
18,Ejderha Vadisi
200,Elf Harabeleri Dehliz 1
201,Elf Harabeleri Dehliz 2
202,Karınca Yuvası Dehliz 1
203,Karınca Yuvası Dehliz 2
204,Cruma Kulesi Kat 2
205,Cruma Kulesi Kat 3
206,Fildişi Kulesi Dehliz 1
207,Fildişi Kulesi Dehliz 2
208,Fildişi Kulesi Dehliz 3
209,Fildişi Kulesi Yer Altı Laboratuvarı
210,Sırların Ormanı Tepe Tacı
211,Sırların Ormanı Yeşillik Alanı
212,Sırların Ormanı Katliam Alanı
213,Ejderha İni Yer Altı Mezarlığı 1
214,Ejderha İni Yer Altı Mezarlığı 2
215,Antharas’nın Yuvası
300,Delilik Sunağı
301,Kan Kontesi'nin Yatak Odası
400,Zaman Yarığı
402,Zaken'in Hayalet Gemisi
11000,Kayıp Hatıralar Sığınağı
12000,Kibir Kulesi
13000,Botanik Zindanı
14000,Arena
14001,Şerefli Savaş Alanı
14002,Yiğitlik Meydanı
14005,Kargaşa Arenası
16003,Gludin Yolu Şatosu
16004,Gludio Ovası Şatosu
16005,Windawood Köşkü Şatosu
16006,Çorak Diyar Şatosu
16007,Dion Ovası Şatosu
16008,Cruma Bataklığı Şatosu
16009,Uyumsuzluk Zirvesi Şatosu
16010,Uluyan Oyuk Şatosu
16011,Giran Bölgesi Şatosu
16012,Ölümcül Sis Kıyıları Şatosu
16013,Şeytan Adası Şatosu
16014,Lanetli Mezarşehir Şatosu
16015,Kuzey Yeli Platosu Şatosu
16016,Ebedi Topraklar Şatosu
16017,Fethedilmiş Fildişi Kulesi Şatosu
16018,Ejderha Vadisi Şatosu
16019,Dolmen Harabeleri Şatosu
16020,Parçalanmış Topraklar Şatosu
16021,Zafer Dikilitaşı Şatosu
16022,Korunaklı Kamp Şatosu
16023,Fısıldayan Orman Şatosu
16024,Lanetli Orman Şatosu
16025,Batı İzci Karakolu Şatosu
16026,Elf Harabeleri Şatosu
16999,Şato Fethi
17001,Gludio Kalesi
17002,Dion Kalesi
17003,Giran Kalesi
17004,Oren Kalesi
18100,Kresous’un Kasası
18200,Yer Altı Yarığı
18300,Mühürlü Giriş
18400,Su Tapınağı
18500,Sinsi Laboratuvar
19001,[Agit]
20000,Zayıf Dev'in Laboratuvarı
20001,@20000
20002,@20000
21000,마그나딘
211010,Dev'in Laboratuvarı
30001,Tanrı'nın Hediyesi
30002,@30001
999,Kale Kuşatması TESTİ
998,PvP TESTİ
1000,Protoland 1
1001,Protoland 2
1002,Canavar Ebatların Diyarı
1005,Canavar Ebatların Diyarı 2
1006,Canavar Ebatların Diyarı 3
1007,Başka Kale Kuşatması Testi
1008,Kale Kuşatması Testi
1009,@1008
1010,@1008
1011,@1008
1012,Yetenek Testi Dünyası
1013,Namlı Ebatların Diyarı
2000,Pupland
2001,Pupland 1
2002,Pupland 2
2003,Pupland 3
2004,Pupland 4
2005,Pupland 5
2006,Pupland 6
2007,Pupland 7
2008,Pupland 8
60001,Aden Kalesi
70001,@60001
70002,Aden’in Geçmişi
100200,Dış Dünya
100204,@204
100018,Kötülük Çağırma Taşı İçerisi
100003,Harap Gludin Limanı
200001,Theodore’in Dış Dünyası
200002,Bodrum
200003,Kamp Alanı Saldırı Altında
200004,Oren Kalesi Etekleri
200005,Oren Kalesi Yer Altı Hapishanesi
200200,Kannı Kralın Bölgesi
211000,Konuşkan Ada İlk Mühür
211001,Konuşkan Ada İkinci Mühür
211002,Konuşkan Ada Üçüncü Mühür
211003,Konuşkan Ada Dördüncü Mühür
200206,@206
213000,Kara Kardeşlik'in Laboratuvarı
200010,Zaken’in Hiçliği
210206,@206
210207,@207
210208,@13
299301,Teçhizat Dünyası - Kan Kontesi'nin Yatak Odası
299981,Teçhizat Dünyası - Doğu Konuşkan Ada
299982,Teçhizat Dünyası - Batı Konuşkan Ada
299983,Teçhizat Dünyası - Gludin Yolu
299984,Teçhizat Dünyası - Gludio Ovası
299985,Teçhizat Dünyası - Windawood Köşkü
299986,Teçhizat Dünyası - Çorak Diyar
299987,Teçhizat Dünyası - Dion Ovası
299988,Teçhizat Dünyası - Cruma Bataklığı
299989,Teçhizat Dünyası - Uyumsuzluk Zirvesi
299990,Teçhizat Dünyası - Uluyan Oyuk
299991,Teçhizat Dünyası - Giran Bölgesi
299992,Teçhizat Dünyası - Ölümcül Sis Kıyıları
299993,Teçhizat Dünyası - Şeytan Adası
299994,Teçhizat Dünyası - Lanetli Mezarşehir
299995,Teçhizat Dünyası - Kuzey Yeli Platosu
299996,Teçhizat Dünyası - Ebedi Topraklar
299997,Teçhizat Dünyası - Fethedilmiş Fildişi Kulesi Bölgesi
299998,Teçhizat Dünyası - Ejderha Vadisi
1500,Protoland 5
300201,@201
300203,@203
300205,@205
300207,@207
