Id,Name
1,Katliam
2,Av
3,Cesaret
4,Yıkım
5,Savunma Manevrası
6,Sabır
7,Koruma
8,Demir Duvar
9,Azim
10,Meditasyon
11,Canlılık
12,Katı
13,Seri
14,Sakin
15,Görkem
16,Delici
17,Aegis
101,Gludin Yolu Şatosu
102,Windawood Köşkü Şatosu
103,Ebedi Topraklar
104,Giran Bölgesi Şatosu
105,Şeytan Adası Şatosu
106,Fethedilmiş Fildişi Kulesi Bölgesi
107,Kuzey Yeli Platosu Şatosu
108,Fethedilmiş Fildişi Kulesi Şatosu
109,Ejderha Vadisi Şatosu
110,Ebedi Topraklar Şatosu
111,Gludio Ovası Şatosu
112,Çorak Diyar Şatosu
113,Dion Ovası Şatosu
114,Uyumsuzluk Zirvesi Şatosu
115,Cruma Bataklığı Şatosu
116,Uluyan Oyuk Şatosu
117,Ölümcül Sis Kıyıları Şatosu
118,Lanetli Mezarşehir Şatosu
201,Klan Meydanı Yenileyici Sorumlusu
202,@201
203,@201
204,Ek Özellik Arttırıcı
205,@204
206,@204
301,Savaş Alanı Kahramanı
