Id,Name
11222,Yıldırım Fırtınası
11242,Keskingöz
11251,Sihirbaz
11261,Ruhban
12212,Işık Şövalyesi
12251,Buz Büyücüsü
12261,Bilgin
13252,Kara Büyücü
14262,Bilge
30005,Yıldırım Kalkanı
30007,Zehir Yağmuru
30012,Meteor Yağmuru
60096,Ateş Nefes
60097,Konuşkan Ada Boreas
60100,Kara Tırpan Dönüşü
60115,Altın Ateş Nefes
60162,Altın Ateş Nefes (Cehennem)
71032,@60100
71072,@60096
71073,Boreas Yeteneği 02
71472,@60096
73012,Karabasan
73032,OrfenBossSkill_02
74031,Totem Darbesi
74032,Yıldırım Çağır
74051,Zehirli Çukur
74062,@11222
74071,Garez Bataklığı
74131,Marsha'nın Zehri
74132,Medusa'nın Laneti
720231,Feromon Salma
1720231,@720231
1504021,Hardin'in Yıldırım Kalkanı
7204311,Zaman Sıfırla
7204321,@7204311
7204331,@7204311
601252,Kraliçe Peri Lara'nın 2. Yeteneği
601451,DarkAssociation_M_HighSkill_02
741352,Marsha: Kılıç Rüzgarı
8010441,Yakın Dövüş Hasar Aurası
805000,Grup Zindanı Kat Baş Düşmanının Yeteneği (Dairesel)
805001,Grup Zindanı Kat Baş Düşmanının Yeteneği (Koni)
805002,Grup Zindanı Kat Baş Düşmanının Yeteneği (Obb)
805003,Grup Zindanı Kat Baş Düşmanının Yeteneği (Donat)
72040,Yıkım Birikintisi
1720223,Zehir Birikintisi
17203181,Ölümcül Zehir
411004,Aşındırıcı Asit
412004,@411004
413004,@411004
413012,Yanan Kan
413023,Kan Seli: Dalga
414004,@411004
414012,@413012
414023,@413023
74113,Marlox: Kaya Yumruğu
30015,Savunma Alanı
401023,Ateş Bölgesi
401008,Ramog'un Muhafız Lağımcısı: Bomba Atma
401016,Deli İntihar Askeri: İntihar
401210,Paagrio’nun Büyük Patlaması
4011021,Amber Patlaması: Ateş Bölgesi
2000001,Havai Fişek 1
2000002,Havai Fişek 2
2000003,Havai Fişek 3
2000004,Havai Fişek 4
2000005,Havai Fişek 5
2000006,Havai Fişek 6
730212,Dalga
731351,Topçu Zaken Korsanı
731401,Asker Zaken Korsanı
