Id,Name
11131,Energy Bolt
11125,Double Shot
11132,Flame Strike
11133,Wind Strike
12131,@11131
12125,@11125
12132,@11132
12133,@11133
13131,@11131
13125,@11125
13132,@11132
13133,@11133
14131,@11131
14125,@11125
14132,@11132
14133,@11133
11252,Molten Bowl
12221,Sonic Blaster
12222,Sonic Storm
12242,Double Wide Shot
12251,Ice Spear
13241,Death Sting
30004,Blood Arrow
30006,Missile Bolt
31003,Great Slam
50001,Monster: Fire Ball
50002,Monster: Ice Lance
50003,Monster: Earth Magic
50004,Monster: Wind Magic
50005,Monster: Dark Magic
50006,Monster: Energy Bolt
50007,Monster: Double Shot
60107,@11132
60109,Power Shot
73022,Zaken Skill 2
77085,Phantom of Zaken Skill (Quest Boss)
74061,Electric Wave
74101,MTG_DullahanBossSkill_01
74111,MTG_DarkLordBossSkill_01
74121,Smoldering Mud
80001,Attacker Defense Tower Projectile
1508031,@11133
1512031,@11131
1513021,@11131
1513071,@11125
1514051,@60109
1518031,Ice Bolt
1519021,@11131
720441,Gravity Poison
601261,Fairy
601391,DragonPythonSkill_01
601441,DarkAssociation_M_HighSkill_01
731271,Release - Stage 1
731281,Release - Stage 2
731291,Release - Stage 3
731301,Release - Stage 4
731311,Release - Stage 5
731371,Zaken Pirates Deckhand
730311,Release - Main Body
