Id,Title,Desc
10031,立即发放,
10032,说话之岛东部,完成说话之岛东部剧场
10033,说话之岛西部,完成说话之岛西部剧场
10034,古鲁丁街道,完成古鲁丁街道剧场
10035,古鲁丁平原,完成古鲁丁平原剧场
10036,温达伍德庄园,完成温达伍德庄园剧场
10037,荒原,完成荒原剧场
10038,狄恩牧草地,完成狄恩牧草地剧场
10039,克鲁玛沼泽,完成克鲁玛沼泽剧场
10040,斗争的山峰,完成斗争的山峰剧场
10041,吶喊之地,完成吶喊之地剧场
11041,@10031,
11042,奇岩自治区,完成奇岩自治区主线剧情
11043,死亡之雾海岸,完成死亡之雾海岸主线剧情
11044,恶魔岛,完成恶魔岛主线剧情
11045,死亡小径,完成死亡小径主线剧情
13001,@10031,即时
13002,10级礼物,升至10级。
13003,20级礼物,升至20级。
13004,30级礼物,升至30级。
13005,45等级礼物,升至45级。
13006,70级礼物,升至70级。
14001,@10031,@13001
14002,80级礼物,升至80级。
14003,90级礼物,升至90级。
14004,100级礼物,升至100级。
14005,110级礼物,升至110级。
14006,120级礼物,升至120级。
15001,@10031,@13001
15002,125级礼物,请达到125级。
15003,130级礼物,请达到130级。
15004,135级礼物,请达到135级。
15005,140级礼物,请达到140级。
15006,145级礼物,请达到145级。
15007,150级礼物,请达到150级。
15008,155级礼物,请达到155级。
15009,160级礼物,请达到160级。
15010,165级礼物,请达到165级。
15011,170级礼物,请达到170级。
15012,175级礼物,请达到175级。
15013,180级礼物,请达到180级。
10011,@10031,@13001
10012,登入1天,连接1天
10013,登入2天,连接2天
10014,登入3天,连接3天
10015,登入4天,连接4天
10016,登入5天,连接5天
10017,登入6天,连接6天
10018,登入7天,连接7天
10021,@10031,
10022,获得SR武器,请获得史诗武器。
10023,获得SR头盔,请获得史诗头盔。
10024,获得SR盔甲,请获得史诗盔甲。
10025,获得SR手套,请获得史诗手套。
10026,获得SR长靴,请获得史诗长靴。
10027,获得SR戒指,请获得史诗戒指。
10028,获得SR耳环,请获得史诗耳环。
10029,获得SR项链,请获得史诗项链。
1201,@10031,@13001
1202,190级礼物,请达成190级。
1203,200级礼物,请达成200级。
1204,210级礼物,请达成210级。
1205,220级礼物,请达成220级。
1206,230级礼物,请达成230级。
1207,240级礼物,请达成240级。
1208,250级礼物,请达成250级。
1209,260级礼物,请达成260级。
12041,@10031,
12042,北风高原,完成北风高原主线剧情
12043,时间冻结之地,完成时间冻结之地主线剧情
12044,象牙塔自治区,完成象牙塔自治区主线剧情
