Id,Name,Desc,Desc2
1001,"20,000金币","获得20,000金币。",
1002,"42,000金币","获得40,000+2,000金币。",
1003,"88,000金币","获得80,000+8,000金币。",
1004,"184,000金币","获得160,000+24,000金币。",
1005,"384,000金币","获得320,000+64,000金币。",
1006,"800,000金币","获得640,000+160,000金币。",
3001,特殊装备箱1个,"可获得(卓越-史诗)装备！
可获得稀有装备！",
3002,祝福的武器强化卷轴,"祝福的武器强化卷轴。
提升武器强化等级1~3级。",
3003,祝福的防具强化卷轴,"祝福的防具强化卷轴。
提升防具强化等级1~3级。",
3004,祝福的饰品强化卷轴,"祝福的饰品强化卷轴。
提升饰品强化等级1~3级。",
3005,马夫勒的庇佑,强化失败时，可以防止强化等级下降。,
3006,史诗超越之石,使用时，可超越史诗装备的道具。,
3007,卓越特性之石,使用后可强化装备特性的道具。,
3008,完美特性之石,@3007,
3009,史诗特性之石,@3007,
3011,特殊饰品箱1个,可获得(卓越-史诗)饰品！,
4001,HP药水20个,使用时，会恢复少量HP。,
4002,10%折扣！HP药水200个,@4001,
4005,MP药水20个,使用时，会恢复少量MP。,
4006,10%折扣！MP药水200个,@4005,
4009,灵魂弹500个,使用时，武器会赋予精灵之力让伤害增加。,
4010,10%折扣！灵魂弹5000个,@4009,
4013,大喇叭1个,利用世界频道聊天时会使用的道具。,
4014,大喇叭10个,@4013,
4018,@4013,@4013,
4019,@4014,@4013,
4100,忏悔的十字架,使用后杀戮值减少30。十字架道具一天只可使用3次。,
4101,传送卷轴50个,用于进行传送。,
4105,夜空烟花,可以把白日装点成夜空的烟花。,
4106,银河烟花,可以让你看见满天小星星的银河烟花。,
4107,恭喜发财烟花,传达恭喜发财的祝福的烟花。,
4108,我爱你烟花,专为恋人们准备，使告白成功率提升至100%的特别烟花。,
5002,高级装备箱1个,"可获得(精良-史诗)装备！
可获得稀有装备！",
5003,高级装备箱10+1个,"可获得(精良-史诗)装备！
保证100%发送卓越以上装备1个！
可获得稀有装备！",
5014,@5002,"可获得(精良-史诗)装备！
获得可交易的稀有装备！",
5015,@5003,"可获得(精良-史诗)装备！
保证100%发送卓越以上装备1个！
获得可交易的稀有装备！",
5101,1个武器成长箱,"可获得(精良~史诗)武器&武器研磨剂！
稀有装备获得概率提升!
获得稀有装备时只获得武器！",
5102,10+1个武器成长箱,@5101,
5103,@5101,"可以获得(精良～史诗)武器&武器研磨剂！
可以获得炼金术之书：祝福的武器/防具/饰品强化卷轴！",
5104,@5102,"可以获得(精良～史诗)武器&武器研磨剂！
可以获得炼金术之书：祝福的武器/防具/饰品强化卷轴！
购买7次后必将获得卓越红色稀有武器！",
5201,1个防具成长箱,"可以获得(精良～史诗)防具&防具研磨剂！
提高稀有装备获得概率！
获得稀有装备时只获得防具！",
5202,防具成长箱10+1个,@5201,
5301,特殊材料箱10+1个,"可获得祝福的强化卷轴，守护宝石，魔法纺线，
狂乱碎片，特里夏之泪，附魂石等各种各样的成长材料！",
10001,10个生命药水,@4001,
10002,10个魔力药水,@4005,
10003,灵魂弹250个,@4009,
10017,装备箱1个,最高还可获得精良装备！,
10020,赎罪十字架,"降低角色的杀戮值。
每次使用可降低杀戮值3，一天最多可用5次。",
10029,红色星石100个,用来重置血盟副本。,
13000,(20LV）任务卷轴-凡品,使用后可以进行（C级支线任务）。,
13001,(30LV）任务卷轴-凡品,@13000,
13002,(40LV）任务卷轴-凡品,@13000,
13003,(50LV）任务卷轴-凡品,@13000,
13004,(60LV）任务卷轴-凡品,@13000,
13005,(75LV）任务卷轴-凡品,@13000,
13006,(90LV）任务卷轴-凡品,@13000,
13007,(105LV）任务卷轴-凡品,@13000,
13008,(120LV）任务卷轴-凡品,@13000,
13009,(135LV）任务卷轴-凡品,@13000,
13010,(150LV）任务卷轴-凡品,@13000,
13011,(165LV）任务卷轴-凡品,@13000,
13100,(20LV）任务卷轴-精良,使用后可以进行（A级支线任务）。,
