Id,Name,Desc
10101201,物理攻击力,
10101202,魔法攻击力,
10101203,贯穿,
10101204,暴击,
10101205,增加暴击伤害机率,
10101206,命中,
10101207,无视防御伤害,
10101208,攻击速度增加率,
10101209,HP吸收率,
10101210,经验值获得量增加率,
10101211,金币获得量增加率,
10101212,,
10101213,,
10101214,,
10101215,,
10101216,,
10101217,,
10101218,,
10101219,,
10101220,,
10101301,@10101201,
10101302,@10101202,
10101303,@10101203,
10101304,@10101204,
10101305,@10101205,
10101306,@10101206,
10101307,@10101207,
10101308,@10101208,
10101309,@10101209,
10101310,@10101210,
10101311,@10101211,
10101312,,
10101313,,
10101314,,
10101315,,
10101316,,
10101317,,
10101318,,
10101319,,
10101320,,
10101401,@10101201,
10101402,@10101202,
10101403,@10101203,
10101404,@10101204,
10101405,@10101205,
10101406,@10101206,
10101407,@10101207,
10101408,@10101208,
10101409,@10101209,
10101410,@10101210,
10101411,@10101211,
10101412,,
10101413,,
10101414,,
10101415,,
10101416,,
10101417,,
10101418,,
10101419,,
10101420,,
10101501,@10101201,
10101502,@10101202,
10101503,@10101203,
10101504,@10101204,
10101505,@10101205,
10101506,@10101206,
10101507,@10101207,
10101508,@10101208,
10101509,@10101209,
10101510,@10101210,
10101511,@10101211,
10101512,,
10101513,,
10101514,,
10101515,,
10101516,,
10101517,,
10101518,,
10101519,,
10101520,,
10101601,@10101201,
10101602,@10101202,
10101603,@10101203,
10101604,@10101204,
10101605,@10101205,
10101606,@10101206,
10101607,@10101207,
10101608,@10101208,
10101609,@10101209,
10101610,@10101210,
10101611,@10101211,
10101612,,
10101613,,
10101614,,
10101615,,
10101616,,
10101617,,
10101618,,
10101619,,
10101620,,
10201201,@10101201,
10201202,@10101202,
10201203,@10101203,
10201204,@10101204,
10201205,@10101205,
10201206,@10101206,
10201207,@10101207,
10201208,@10101208,
10201209,@10101209,
10201210,@10101210,
10201211,@10101211,
10201212,,
10201213,,
10201214,,
10201215,,
10201216,,
10201217,,
10201218,,
10201219,,
10201220,,
10201301,@10101201,
10201302,@10101202,
10201303,@10101203,
10201304,@10101204,
10201305,@10101205,
10201306,@10101206,
10201307,@10101207,
10201308,@10101208,
10201309,@10101209,
10201310,@10101210,
10201311,@10101211,
10201312,,
10201313,,
10201314,,
10201315,,
10201316,,
10201317,,
10201318,,
10201319,,
10201320,,
10201401,@10101201,
10201402,@10101202,
10201403,@10101203,
10201404,@10101204,
10201405,@10101205,
10201406,@10101206,
10201407,@10101207,
10201408,@10101208,
10201409,@10101209,
10201410,@10101210,
10201411,@10101211,
10201412,,
10201413,,
10201414,,
10201415,,
10201416,,
10201417,,
10201418,,
10201419,,
10201420,,
10201501,@10101201,
10201502,@10101202,
10201503,@10101203,
10201504,@10101204,
10201505,@10101205,
10201506,@10101206,
10201507,@10101207,
10201508,@10101208,
10201509,@10101209,
10201510,@10101210,
10201511,@10101211,
10201512,,
10201513,,
10201514,,
10201515,,
10201516,,
10201517,,
10201518,,
10201519,,
10201520,,
10201601,@10101201,
10201602,@10101202,
10201603,@10101203,
10201604,@10101204,
10201605,@10101205,
10201606,@10101206,
10201607,@10101207,
10201608,@10101208,
10201609,@10101209,
10201610,@10101210,
10201611,@10101211,
10201612,,
10201613,,
10201614,,
10201615,,
10201616,,
10201617,,
10201618,,
10201619,,
10201620,,
10301201,@10101201,
10301202,@10101202,
10301203,@10101203,
10301204,@10101204,
10301205,@10101205,
10301206,@10101206,
10301207,@10101207,
10301208,@10101208,
10301209,@10101209,
10301210,@10101210,
10301211,@10101211,
10301212,,
10301213,,
10301214,,
10301215,,
10301216,,
10301217,,
10301218,,
10301219,,
10301220,,
10301301,@10101201,
10301302,@10101202,
10301303,@10101203,
10301304,@10101204,
10301305,@10101205,
10301306,@10101206,
10301307,@10101207,
10301308,@10101208,
10301309,@10101209,
10301310,@10101210,
10301311,@10101211,
10301312,,
10301313,,
10301314,,
10301315,,
10301316,,
10301317,,
10301318,,
10301319,,
10301320,,
10301401,@10101201,
10301402,@10101202,
10301403,@10101203,
10301404,@10101204,
10301405,@10101205,
10301406,@10101206,
10301407,@10101207,
10301408,@10101208,
10301409,@10101209,
10301410,@10101210,
10301411,@10101211,
10301412,,
10301413,,
10301414,,
10301415,,
10301416,,
10301417,,
10301418,,
10301419,,
10301420,,
10301501,@10101201,
10301502,@10101202,
10301503,@10101203,
10301504,@10101204,
10301505,@10101205,
10301506,@10101206,
10301507,@10101207,
10301508,@10101208,
10301509,@10101209,
10301510,@10101210,
10301511,@10101211,
10301512,,
10301513,,
10301514,,
10301515,,
10301516,,
10301517,,
10301518,,
10301519,,
10301520,,
10301601,@10101201,
10301602,@10101202,
10301603,@10101203,
10301604,@10101204,
10301605,@10101205,
10301606,@10101206,
10301607,@10101207,
10301608,@10101208,
10301609,@10101209,
10301610,@10101210,
10301611,@10101211,
10301612,,
10301613,,
10301614,,
10301615,,
10301616,,
10301617,,
10301618,,
10301619,,
10301620,,
10401201,@10101201,
10401202,@10101202,
10401203,@10101203,
10401204,@10101204,
10401205,@10101205,
10401206,@10101206,
10401207,@10101207,
10401208,@10101208,
10401209,@10101209,
10401210,@10101210,
10401211,@10101211,
10401212,,
10401213,,
10401214,,
10401215,,
10401216,,
10401217,,
10401218,,
10401219,,
10401220,,
10401301,@10101201,
10401302,@10101202,
10401303,@10101203,
10401304,@10101204,
10401305,@10101205,
10401306,@10101206,
10401307,@10101207,
10401308,@10101208,
10401309,@10101209,
10401310,@10101210,
10401311,@10101211,
10401312,,
10401313,,
10401314,,
10401315,,
10401316,,
10401317,,
10401318,,
10401319,,
10401320,,
10401401,@10101201,
10401402,@10101202,
10401403,@10101203,
10401404,@10101204,
10401405,@10101205,
10401406,@10101206,
10401407,@10101207,
10401408,@10101208,
10401409,@10101209,
10401410,@10101210,
10401411,@10101211,
10401412,,
10401413,,
10401414,,
10401415,,
10401416,,
10401417,,
10401418,,
10401419,,
10401420,,
10401501,@10101201,
10401502,@10101202,
10401503,@10101203,
10401504,@10101204,
10401505,@10101205,
10401506,@10101206,
10401507,@10101207,
10401508,@10101208,
10401509,@10101209,
10401510,@10101210,
10401511,@10101211,
10401512,,
10401513,,
10401514,,
10401515,,
10401516,,
10401517,,
10401518,,
10401519,,
10401520,,
10401601,@10101201,
10401602,@10101202,
10401603,@10101203,
10401604,@10101204,
10401605,@10101205,
10401606,@10101206,
10401607,@10101207,
10401608,@10101208,
10401609,@10101209,
10401610,@10101210,
10401611,@10101211,
10401612,,
10401613,,
10401614,,
10401615,,
10401616,,
10401617,,
10401618,,
10401619,,
10401620,,
10501201,@10101201,
10501202,@10101202,
10501203,@10101203,
10501204,@10101204,
10501205,@10101205,
10501206,@10101206,
10501207,@10101207,
10501208,@10101208,
10501209,@10101209,
10501210,@10101210,
10501211,@10101211,
10501212,,
10501213,,
10501214,,
10501215,,
10501216,,
10501217,,
10501218,,
10501219,,
10501220,,
10501301,@10101201,
10501302,@10101202,
10501303,@10101203,
10501304,@10101204,
10501305,@10101205,
10501306,@10101206,
10501307,@10101207,
10501308,@10101208,
10501309,@10101209,
10501310,@10101210,
10501311,@10101211,
10501312,,
10501313,,
10501314,,
10501315,,
10501316,,
10501317,,
10501318,,
10501319,,
10501320,,
10501401,@10101201,
10501402,@10101202,
10501403,@10101203,
10501404,@10101204,
10501405,@10101205,
10501406,@10101206,
10501407,@10101207,
10501408,@10101208,
10501409,@10101209,
10501410,@10101210,
10501411,@10101211,
10501412,,
10501413,,
10501414,,
10501415,,
10501416,,
10501417,,
10501418,,
10501419,,
10501420,,
10501501,@10101201,
10501502,@10101202,
10501503,@10101203,
10501504,@10101204,
10501505,@10101205,
10501506,@10101206,
10501507,@10101207,
10501508,@10101208,
10501509,@10101209,
10501510,@10101210,
10501511,@10101211,
10501512,,
10501513,,
10501514,,
10501515,,
10501516,,
10501517,,
10501518,,
10501519,,
10501520,,
10501601,@10101201,
10501602,@10101202,
10501603,@10101203,
10501604,@10101204,
10501605,@10101205,
10501606,@10101206,
10501607,@10101207,
10501608,@10101208,
10501609,@10101209,
10501610,@10101210,
10501611,@10101211,
10501612,,
10501613,,
10501614,,
10501615,,
10501616,,
10501617,,
10501618,,
10501619,,
10501620,,
10601201,@10101201,
10601202,@10101202,
10601203,@10101203,
10601204,@10101204,
10601205,@10101205,
10601206,@10101206,
10601207,@10101207,
10601208,@10101208,
10601209,@10101209,
10601210,@10101210,
10601211,@10101211,
10601212,,
10601213,,
10601214,,
10601215,,
10601216,,
10601217,,
10601218,,
10601219,,
10601220,,
10601301,@10101201,
10601302,@10101202,
10601303,@10101203,
10601304,@10101204,
10601305,@10101205,
10601306,@10101206,
10601307,@10101207,
10601308,@10101208,
10601309,@10101209,
10601310,@10101210,
10601311,@10101211,
10601312,,
10601313,,
10601314,,
10601315,,
10601316,,
10601317,,
10601318,,
10601319,,
10601320,,
10601401,@10101201,
10601402,@10101202,
10601403,@10101203,
10601404,@10101204,
10601405,@10101205,
10601406,@10101206,
10601407,@10101207,
10601408,@10101208,
10601409,@10101209,
10601410,@10101210,
10601411,@10101211,
10601412,,
10601413,,
10601414,,
10601415,,
10601416,,
10601417,,
10601418,,
10601419,,
10601420,,
10601501,@10101201,
10601502,@10101202,
10601503,@10101203,
10601504,@10101204,
10601505,@10101205,
10601506,@10101206,
10601507,@10101207,
10601508,@10101208,
10601509,@10101209,
10601510,@10101210,
10601511,@10101211,
10601512,,
10601513,,
10601514,,
10601515,,
10601516,,
10601517,,
10601518,,
10601519,,
10601520,,
10601601,@10101201,
10601602,@10101202,
10601603,@10101203,
10601604,@10101204,
10601605,@10101205,
10601606,@10101206,
10601607,@10101207,
10601608,@10101208,
10601609,@10101209,
10601610,@10101210,
10601611,@10101211,
10601612,,
10601613,,
10601614,,
10601615,,
10601616,,
10601617,,
10601618,,
10601619,,
10601620,,
10102201,@10101201,
10102202,@10101202,
10102203,@10101203,
10102204,@10101204,
10102205,@10101205,
10102206,@10101206,
10102207,@10101207,
10102208,@10101208,
10102209,@10101209,
10102210,@10101210,
10102211,@10101211,
10102212,,
10102213,,
10102214,,
10102215,,
10102216,,
10102217,,
10102218,,
10102219,,
10102220,,
10102301,@10101201,
10102302,@10101202,
10102303,@10101203,
10102304,@10101204,
10102305,@10101205,
10102306,@10101206,
10102307,@10101207,
10102308,@10101208,
10102309,@10101209,
10102310,@10101210,
10102311,@10101211,
10102312,,
10102313,,
10102314,,
10102315,,
10102316,,
10102317,,
10102318,,
10102319,,
10102320,,
10102401,@10101201,
10102402,@10101202,
10102403,@10101203,
10102404,@10101204,
10102405,@10101205,
10102406,@10101206,
10102407,@10101207,
10102408,@10101208,
10102409,@10101209,
10102410,@10101210,
10102411,@10101211,
10102412,,
10102413,,
10102414,,
10102415,,
10102416,,
10102417,,
10102418,,
10102419,,
10102420,,
10102501,@10101201,
10102502,@10101202,
10102503,@10101203,
10102504,@10101204,
10102505,@10101205,
10102506,@10101206,
10102507,@10101207,
10102508,@10101208,
10102509,@10101209,
10102510,@10101210,
10102511,@10101211,
10102512,,
10102513,,
10102514,,
10102515,,
10102516,,
10102517,,
10102518,,
10102519,,
10102520,,
10102601,@10101201,
10102602,@10101202,
10102603,@10101203,
10102604,@10101204,
10102605,@10101205,
10102606,@10101206,
10102607,@10101207,
10102608,@10101208,
10102609,@10101209,
10102610,@10101210,
10102611,@10101211,
10102612,,
10102613,,
10102614,,
10102615,,
10102616,,
10102617,,
10102618,,
10102619,,
10102620,,
10202201,@10101201,
10202202,@10101202,
10202203,@10101203,
10202204,@10101204,
10202205,@10101205,
10202206,@10101206,
10202207,@10101207,
10202208,@10101208,
10202209,@10101209,
10202210,@10101210,
10202211,@10101211,
10202212,,
10202213,,
10202214,,
10202215,,
10202216,,
10202217,,
10202218,,
10202219,,
10202220,,
10202301,@10101201,
10202302,@10101202,
10202303,@10101203,
10202304,@10101204,
10202305,@10101205,
10202306,@10101206,
10202307,@10101207,
10202308,@10101208,
10202309,@10101209,
10202310,@10101210,
10202311,@10101211,
10202312,,
10202313,,
10202314,,
10202315,,
10202316,,
10202317,,
10202318,,
10202319,,
10202320,,
10202401,@10101201,
10202402,@10101202,
10202403,@10101203,
10202404,@10101204,
10202405,@10101205,
10202406,@10101206,
10202407,@10101207,
10202408,@10101208,
10202409,@10101209,
10202410,@10101210,
10202411,@10101211,
10202412,,
10202413,,
10202414,,
10202415,,
10202416,,
10202417,,
10202418,,
10202419,,
10202420,,
10202501,@10101201,
10202502,@10101202,
10202503,@10101203,
10202504,@10101204,
10202505,@10101205,
10202506,@10101206,
10202507,@10101207,
10202508,@10101208,
10202509,@10101209,
10202510,@10101210,
10202511,@10101211,
10202512,,
10202513,,
10202514,,
10202515,,
10202516,,
10202517,,
10202518,,
10202519,,
10202520,,
10202601,@10101201,
10202602,@10101202,
10202603,@10101203,
10202604,@10101204,
10202605,@10101205,
10202606,@10101206,
10202607,@10101207,
10202608,@10101208,
10202609,@10101209,
10202610,@10101210,
10202611,@10101211,
10202612,,
10202613,,
10202614,,
10202615,,
10202616,,
10202617,,
10202618,,
10202619,,
10202620,,
10302201,@10101201,
10302202,@10101202,
10302203,@10101203,
10302204,@10101204,
10302205,@10101205,
10302206,@10101206,
10302207,@10101207,
10302208,@10101208,
10302209,@10101209,
10302210,@10101210,
10302211,@10101211,
10302212,,
10302213,,
10302214,,
10302215,,
10302216,,
10302217,,
10302218,,
10302219,,
10302220,,
10302301,@10101201,
10302302,@10101202,
10302303,@10101203,
10302304,@10101204,
10302305,@10101205,
10302306,@10101206,
10302307,@10101207,
10302308,@10101208,
10302309,@10101209,
10302310,@10101210,
10302311,@10101211,
10302312,,
10302313,,
10302314,,
10302315,,
10302316,,
10302317,,
10302318,,
10302319,,
10302320,,
10302401,@10101201,
10302402,@10101202,
10302403,@10101203,
10302404,@10101204,
10302405,@10101205,
10302406,@10101206,
10302407,@10101207,
10302408,@10101208,
10302409,@10101209,
10302410,@10101210,
10302411,@10101211,
10302412,,
10302413,,
10302414,,
10302415,,
10302416,,
10302417,,
10302418,,
10302419,,
10302420,,
10302501,@10101201,
10302502,@10101202,
10302503,@10101203,
10302504,@10101204,
10302505,@10101205,
10302506,@10101206,
10302507,@10101207,
10302508,@10101208,
10302509,@10101209,
10302510,@10101210,
10302511,@10101211,
10302512,,
10302513,,
10302514,,
10302515,,
10302516,,
10302517,,
10302518,,
10302519,,
10302520,,
10302601,@10101201,
10302602,@10101202,
10302603,@10101203,
10302604,@10101204,
10302605,@10101205,
10302606,@10101206,
10302607,@10101207,
10302608,@10101208,
10302609,@10101209,
10302610,@10101210,
10302611,@10101211,
10302612,,
10302613,,
10302614,,
10302615,,
10302616,,
10302617,,
10302618,,
10302619,,
10302620,,
10402201,@10101201,
10402202,@10101202,
10402203,@10101203,
10402204,@10101204,
10402205,@10101205,
10402206,@10101206,
10402207,@10101207,
10402208,@10101208,
10402209,@10101209,
10402210,@10101210,
10402211,@10101211,
10402212,,
10402213,,
10402214,,
10402215,,
10402216,,
10402217,,
10402218,,
10402219,,
10402220,,
10402301,@10101201,
10402302,@10101202,
10402303,@10101203,
10402304,@10101204,
10402305,@10101205,
10402306,@10101206,
10402307,@10101207,
10402308,@10101208,
10402309,@10101209,
10402310,@10101210,
10402311,@10101211,
10402312,,
10402313,,
10402314,,
10402315,,
10402316,,
10402317,,
10402318,,
10402319,,
10402320,,
10402401,@10101201,
10402402,@10101202,
10402403,@10101203,
10402404,@10101204,
10402405,@10101205,
10402406,@10101206,
10402407,@10101207,
10402408,@10101208,
10402409,@10101209,
10402410,@10101210,
10402411,@10101211,
10402412,,
10402413,,
10402414,,
10402415,,
10402416,,
10402417,,
10402418,,
10402419,,
10402420,,
10402501,@10101201,
10402502,@10101202,
10402503,@10101203,
10402504,@10101204,
10402505,@10101205,
10402506,@10101206,
10402507,@10101207,
10402508,@10101208,
10402509,@10101209,
10402510,@10101210,
10402511,@10101211,
10402512,,
10402513,,
10402514,,
10402515,,
10402516,,
10402517,,
10402518,,
10402519,,
10402520,,
10402601,@10101201,
10402602,@10101202,
10402603,@10101203,
10402604,@10101204,
10402605,@10101205,
10402606,@10101206,
10402607,@10101207,
10402608,@10101208,
10402609,@10101209,
10402610,@10101210,
10402611,@10101211,
10402612,,
10402613,,
10402614,,
10402615,,
10402616,,
10402617,,
10402618,,
10402619,,
10402620,,
10502201,@10101201,
10502202,@10101202,
10502203,@10101203,
10502204,@10101204,
10502205,@10101205,
10502206,@10101206,
10502207,@10101207,
10502208,@10101208,
10502209,@10101209,
10502210,@10101210,
10502211,@10101211,
10502212,,
10502213,,
10502214,,
10502215,,
10502216,,
10502217,,
10502218,,
10502219,,
10502220,,
10502301,@10101201,
10502302,@10101202,
10502303,@10101203,
10502304,@10101204,
10502305,@10101205,
10502306,@10101206,
10502307,@10101207,
10502308,@10101208,
10502309,@10101209,
10502310,@10101210,
10502311,@10101211,
10502312,,
10502313,,
10502314,,
10502315,,
10502316,,
10502317,,
10502318,,
10502319,,
10502320,,
10502401,@10101201,
10502402,@10101202,
10502403,@10101203,
10502404,@10101204,
10502405,@10101205,
10502406,@10101206,
10502407,@10101207,
10502408,@10101208,
10502409,@10101209,
10502410,@10101210,
10502411,@10101211,
10502412,,
10502413,,
10502414,,
10502415,,
10502416,,
10502417,,
10502418,,
10502419,,
10502420,,
10502501,@10101201,
10502502,@10101202,
10502503,@10101203,
10502504,@10101204,
10502505,@10101205,
10502506,@10101206,
10502507,@10101207,
10502508,@10101208,
10502509,@10101209,
10502510,@10101210,
10502511,@10101211,
10502512,,
10502513,,
10502514,,
10502515,,
10502516,,
10502517,,
10502518,,
10502519,,
10502520,,
10502601,@10101201,
10502602,@10101202,
10502603,@10101203,
10502604,@10101204,
10502605,@10101205,
10502606,@10101206,
10502607,@10101207,
10502608,@10101208,
10502609,@10101209,
10502610,@10101210,
10502611,@10101211,
10502612,,
10502613,,
10502614,,
10502615,,
10502616,,
10502617,,
10502618,,
10502619,,
10502620,,
10602201,@10101201,
10602202,@10101202,
10602203,@10101203,
10602204,@10101204,
10602205,@10101205,
10602206,@10101206,
10602207,@10101207,
10602208,@10101208,
10602209,@10101209,
10602210,@10101210,
10602211,@10101211,
10602212,,
10602213,,
10602214,,
10602215,,
10602216,,
10602217,,
10602218,,
10602219,,
10602220,,
10602301,@10101201,
10602302,@10101202,
10602303,@10101203,
10602304,@10101204,
10602305,@10101205,
10602306,@10101206,
10602307,@10101207,
10602308,@10101208,
10602309,@10101209,
10602310,@10101210,
10602311,@10101211,
10602312,,
10602313,,
10602314,,
10602315,,
10602316,,
