Id,Name,Desc
1001,古鲁丁街道要塞,为了阻止栖息在掠夺者的巢穴的豺狼们的掠夺行为，在风车平原建立的要塞。
1002,古鲁丁平原要塞,为了阻止栖息在周围的土瑞克兽人和位于东部的狄恩的入侵而建立的要塞。
1003,温达伍德庄园要塞,为了保护灵魂弹材料的魔力水晶而建立在温达伍德庄园的要塞。
1004,荒原要塞,为了阻止被魔力污染的荒原怪物的入侵，建立在古鲁丁的要塞。
2001,狄恩牧草地要塞,为了驱离并阻止栖息在牧草地的蜥蜴人侵略而建立的要塞。
2002,克鲁玛沼泽要塞,狄恩领主为了阻挡栖息在克鲁玛沼泽的司塔卡拓扩张领土的行为而建立的要塞。
2003,斗争的山峰要塞,狄恩领主为了阻止栖息在山峰的塔诺与豺狼的侵略而建立的要塞。
2004,吶喊之地要塞,为了阻止不断在绝望的城堡出现的丧尸而建立的要塞。
5001,巨石棚废墟要塞,为了保护精灵废墟而建立在巨石棚废墟的要塞。
5002,崩坏的胜利之地要塞,为了阻挡占领胜利纪念塔的兽人们而建立的要塞。
5003,战胜纪念塔要塞,消灭胜利纪念塔的兽人后，为了阻档怪物的侵略而建立的要塞。
5004,临时防御基地要塞,过去为了确认人类魔法师的魔法能力而建立的训练设施，现在变为要塞型态被人类在使用中。
5005,风之森林要塞,建立于风之森林出口，为了阻止从森林中的怪物攻击而建立的要塞。
5006,留下的精灵森林要塞,灵魂生活着的地方，说话之岛自然的中心。为了保护这边的灵魂，人类建立的要塞。
5007,西部边境哨所要塞,为了阻止从海岸边涌进而来的海贼或是怪物而建立的要塞。
5008,精灵废墟要塞,为了保护过去精灵们的废墟而建立的要塞。精灵们离开后，被人类使用中。
10001,自由要塞战,
