Id,NpcName,Message
101,艾尔美,你好呀！修炼还顺利吗？<p>一个人修炼一定又寂寞又无聊吧？我们亚丁世界有一个叫做血盟的组织。<p>在血盟里，你可以向血盟捐献物资，也可以使用血盟商店购买商品，更重要的是可以和其他小伙伴一起愉快地冒险！怎么样，是不是很棒？
102,@101,达成普通了呢！但还在学步走的水平而已，不是吗？<p>肌肉控罗赛尔都已经精良了！
103,罗赛尔,你最近会不会太松散了呢~？再加把劲追上我吧！哈哈哈！
104,@101,达成精良了！现在跟肌肉控同分呢！再稍微奋斗一下吧！
105,@101,达成卓越！因为肌肉控，好像又消耗了一点体力？！
106,@103,什么？已经卓越了？我还在精良耶！<p>啊啊！再等一下！我马上就会迎头赶上！
107,@101,达成了完美阶级！<p>但人外有人，天外有天吧？好像也有人已经达成史诗了！
108,提欧多尔,现在终于达到了完美阶级，可别太得意忘形，需要继续努力。
109,@101,达成史诗！现在肌肉控罗赛尔应该不敢再妄想要迎头赶上了吧？<p>但提欧多尔大人现在已经进入极品的最后阶段了，所以加油吧！
110,@101,终于来到最后一个阶段，极品阶级！<p>不会很勉强了吧~？反正欧多尔大人早就完成离开了，肌肉控你还差得远呢！就慢慢来吧！
111,@101,至极品阶级，全部完成！你是仅次于提欧多尔大人最快完成的人！<p>肌肉控或其他人几乎都呈现放弃的状态~<p>因为必须等其他团员结束，无聊的话，要不再重新挑战看看如何？
112,@101,哇！好久不见！这段时间你变强了不少！<p>不过还是不够，跟提欧多尔比还差远呢。<p>所以！我特意再次为你准备了训练教程！比上次的增加了点难度，好好跟上哦！<p>啊，就算我们是初次见面也不要紧，我相信你能完成训练！
113,@101,这么快就完成了普通等级！太棒了！<p>罗赛尔~你现在到哪了呢？
114,@103,我已经是精良级的了！这次可不会失败！
115,@101,@104
116,@101,达成卓越！看来那个肌肉笨蛋给你注入了不少正能量！
117,@103,什么？卓越等级？我还是个精良级呢…<p>哎！好像跟上次失败的场面一模一样？
118,@101,@107
119,@108,@108
120,@101,恭喜你达成了卓越等级！估计肌肉笨蛋罗赛尔是再也跟不上你了！<p>
100011,,欢迎来到说话之岛。
100021,,为了提高能力没有比说话之岛更理想的地方!
100041,,从这里开始怪物会集体出没。随时都要保持警惕啊！
101171,,说话之岛的治安由我们来负责!
101181,,今天也进行了很多好交易!
101191,,好的装备会保护您的生命!
101201,,现在即将!会开始来自古鲁丁的特产品拍卖。
101211,,往古鲁丁的航票跟我买就可以了~
101231,,说到说话之岛!必看战胜纪念塔!
101241,,港口要热闹才够味!
101261,,近来来到说话之岛的游客变多了~
101301,,兽人?兽人!
101311,,前往古鲁丁的船即将出发，请各位乘客们赶紧上船。
101331,,刚刚有看到旅客吗?简直是我的蔡?
101341,,今天也是适合出航的好天气!
101381,,请小心兽人!!!
101391,,时时要警惕，不可放松!!!
101441,,@101391
101451,,绝对不能被贯通!!
101461,,@101381
101471,,@101391
101501,,呼呼呼，我的晚年真的会结束吗！
101541,,卖说话之岛的特产!黄金毛皮!
101542,,这个是只能在说话之岛的这个地方才能买得到。
101543,,如果要好好观光说话之岛，至少要有一个这个阿。
101544,,欢迎!
101545,,你的药水是否不够?
101551,,嘻嘻~ 我们孩子已经都3岁了!
101571,,愚蠢的冒险家... 为了钱都不要生命了..
101611,,有看到刚刚我抓得鱼吗? 果然! 说话之岛的钓鱼场太棒了!
101621,,听说在村庄的北部出现了兽人!这是真的吗?
101771,,卖耳环喔~请买耳环吧~ 有在卖效果很好的耳环呢~!
101811,,移动地区请使用传点。
101821,,加入血盟吧!只要有一起前往的同伴，谁都不用怕呢!
101831,,强化装备就可以较容易跟敌人对战!!
101841,,有在卖灵魂弹!可以给怪物更多伤害的灵魂弹喔!
101911,,兽人由我们来处理。
101921,,村庄的治安由我们来负责!
101931,,说话之岛是安全的。
101941,,欢迎来到村庄!!
101961,,整个岛的气氛好像不太对劲，听说北部在战争中欸?
101971,,还是觉得赶快离开这个岛会比较好。
101981,,听说北部有1万多的兽人?
102011,,北部出现了兽人!!!
102221,,不用担心! 还是可以安全的离开。
102501,,兽人这些家伙!我一定会为我的同伴报酬!
102511,,这一场战争是绝对不能输的，村庄里有我的家人。
102551,,从没想过兽人会攻进来。唉！我的晚年在干嘛啊！
102561,,目前与兽人交战中，如果这边被瓦解的话，村庄就会危险了。
103001,,兽人涌进来了… 我正在使用魔法阻止他们..
103011,,呼呜…呼呜… 快没力了。
103021,,兽人!我才不怕!
111671,,为了说话之岛请支援讨伐队!
111691,,你是来支援讨伐队的吗?
111851,,我会好好观察会不会做没用的事情!
111861,,不用放过他!
111891,,请用一把刀处理掉!
111971,,让这些兽人知道我们的厉害!!!
111981,,谢…谢!我真的很怕!
210011,,对高仑最适合用这个灵魂弹喵! 买买看吧喵!
280811,,杀….杀了吧…
280821,,好痛苦….结束吧…
300171,,如果有魔杖我就能来战斗了!
300181,,你不是刚刚才边哭边躲着吗!
304081,,我得到殷海萨会把你派来的神的启示。
304111,,有看到你的优秀表现!真的谢谢!
305851,,为什么突然有一堆海贼攻进来呢!又不是大海贼时代!
307781,,啊啊，早知道不要来这边旅游…
307791,,你!冷静一下!
309371,,往说话之岛港口是这边。
309391,,你要不要支援古鲁丁士兵呢?
309411,,啦啦啦…我的朋友们都去哪了呢…
309441,,这次是由你来当了英雄，但下次就轮到我了!
309451,,欢迎您的到来，这里是古鲁丁港口村庄。
309791,,你就是殷海萨派来的启示者。
309801,,在这里使用传点就可以移动到想要的地方。
309811,,如果你想进行争夺城的攻城战，就来我这边申请喔!
309831,,我只是当作兴趣在卖灵魂弹的喔~
309841,,如果背包里有很多东西，请使用仓库!
309851,,啊呀!又滑倒了!
309861,,村庄又开始喧闹了，好想安静的钓鱼过一生喔。
309871,,你不是救出村庄的英雄吗?我就算便宜给你~
309891,,我们来保护这边。
309901,,啊..什么时候会轮到轮班时间呢…
309921,,@309891
309951,,是银光佣兵团!!!欢迎到来!
309961,,阻止这次突袭的就是银光佣兵团的人呢~
309971,,是喔?难怪那么帅!
310331,,银光佣兵团万岁~!
310341,,啊呀~ 我就算死了也不能去岛了~ 我比较适合都市。
310441,,您好!
318221,,怀念以前坐船去旅游的时候，当时真的很开心!
318231,,谢谢!都是因为你，我才能够保护我的乘客!
318241,,听说是你打败海贼们的吧?真的很厉害!
322561,,请小心，从这边开始是豺狼巢穴。
322611,,是豺狼讨伐队支援者吗?
322701,,不管怎样，人质的安全才是最重要的。知道了吗?
322711,,疯了吗?如果是我，就不会进墓地!
322981,,讨伐豺狼，药水是必须的喵!
392751,,嗨!就是你! 赶快想办法处理一下那些家伙吧!
392781,,啊…都来到这边了还要这么辛苦。
