Id,Title,Desc
10031,Immédiatement,
10032,Île du discours de l'Est,Terminez l'histoire de l'Île du discours de l'Est.
10033,Île du discours de l'Ouest,Terminez l'histoire de l'Île du discours de l'Ouest.
10034,Grand chemin de Gludin,Terminez l'histoire du Grand chemin de Gludin.
10035,Plaines de Gludio,Terminez l'histoire des Plaines de Gludio.
10036,Manoir de Windawood,Terminez l'histoire du Manoir de Windawood.
10037,Terres désolées,Terminez l'histoire des Terres désolées.
10038,Plaines de Dion,Terminez l'histoire des Plaines de Dion.
10039,Marais de Cruma,Terminez l'histoire du Marais de Cruma.
10040,Sommet de la dissonance,Terminez l'histoire du Sommet de la dissonance.
10041,Terres de clameur,Terminez l'histoire des Terres de clameur.
11041,@10031,
11042,Domaine de Giran,Terminez l'histoire du Domaine de Giran.
11043,Rivages de brume mortelle,Terminez l'histoire des Rivages de brume mortelle.
11044,Île du diable,Terminez l'histoire de l'Île du diable.
11045,Nécropole hantée,Terminez l'histoire de la Nécropole hantée.
13001,@10031,Maintenant
13002,Cadeau de niv. 10,Atteignez le niveau 10.
13003,Cadeau de niv. 20,Atteignez le niveau 20.
13004,Cadeau de niv. 30,Atteignez le niveau 30.
13005,Cadeau de niv. 45,Atteignez le niveau 45.
13006,Cadeau de niv. 70,Atteignez le niveau 70.
14001,@10031,@13001
14002,Cadeau de niv. 80,Atteignez le niveau 80.
14003,Cadeau de niv. 90,Atteignez le niveau 90.
14004,Cadeau de niv. 100,Atteignez le niveau 100.
14005,Cadeau de niv. 110,Atteignez le niveau 110.
14006,Cadeau de niv. 120,Atteignez le niveau 120.
15001,@10031,@13001
15002,Cadeau de niveau 125,Atteignez le niveau 125.
15003,Cadeau de niveau 130,Atteignez le niveau 130.
15004,Cadeau de niveau 135,Atteignez le niveau 135.
15005,Cadeau de niveau 140,Atteignez le niveau 140.
15006,Cadeau de niveau 145,Atteignez le niveau 145.
15007,Cadeau de niveau 150,Atteignez le niveau 150.
15008,Cadeau de niveau 155,Atteignez le niveau 155.
15009,Cadeau de niveau 160,Atteignez le niveau 160.
15010,Cadeau de niveau 165,Atteignez le niveau 165.
15011,Cadeau de niveau 170,Atteignez le niveau 170.
15012,Cadeau de niveau 175,Atteignez le niveau 175.
15013,Cadeau de niveau 180,Atteignez le niveau 180.
10011,@10031,@13001
10012,1re connexion,Connexion jour 1
10013,2e connexion,Connexion jour 2
10014,3e connexion,Connexion jour 3
10015,4e connexion,Connexion jour 4
10016,5e connexion,Connexion jour 5
10017,6e connexion,Connexion jour 6
10018,7e connexion,Connexion jour 7
10021,@10031,
10022,Obtenir une arme de qualité SR,Obtenez une arme de qualité SR.
10023,Obtenir un couvre-chef de qualité SR,Obtenez un couvre-chef de qualité SR.
10024,Obtenir une armure de qualité SR,Obtenez une armure de qualité SR.
10025,Obtenir des gants de qualité SR,Obtenez des gants de qualité SR.
10026,Obtenir des bottes de qualité SR,Obtenez des bottes de qualité SR.
10027,Obtenir un anneau de qualité SR,Obtenez un anneau de qualité SR.
10028,Obtenir des boucles d'oreilles de qualité SR,Obtenez des boucles d'oreilles de qualité SR.
10029,Obtenir un collier de qualité SR,Obtenez un collier de qualité SR.
1201,@10031,@13001
1202,Cadeau de niveau 190,Atteignez le niveau 190.
1203,Cadeau de niveau 200,Atteignez le niveau 200.
1204,Cadeau de niveau 210,Atteignez le niveau 210.
1205,Cadeau de niveau 220,Atteignez le niveau 220.
1206,Cadeau de niveau230,Atteignez le niveau 230.
1207,Cadeau de niveau 240,Atteignez le niveau 240.
1208,Cadeau de niveau 250,Atteignez le niveau 250.
1209,Cadeau de niveau 260,Atteignez le niveau 260.
12041,@10031,
12042,Plateau du mistral,Terminez l'histoire du Plateau du mistral.
12043,Terres éternelles,Terminez l'histoire des Terres éternelles.
12044,Territoire conquis de la Tour d'ivoire,Terminez l'histoire du Territoire conquis de la Tour d'ivoire.
