Id,Name,Desc
10100,Chasseur inconsidéré (palier {Param1}),Tuez au moins {TaskCount} monstre(s).
10101,@10100,@10100
10102,@10100,@10100
10103,@10100,@10100
10104,@10100,@10100
10105,@10100,@10100
10106,@10100,@10100
10107,@10100,@10100
10108,@10100,@10100
10109,@10100,@10100
10110,@10100,@10100
10111,@10100,@10100
10112,@10100,@10100
10113,@10100,@10100
10114,@10100,@10100
10115,@10100,@10100
10116,@10100,@10100
10117,@10100,@10100
10118,@10100,@10100
10119,@10100,@10100
10120,@10100,@10100
10501,Ennemi rare vaincu (palier {Param1}),Tuez au moins {TaskCount} monstre(s) élite(s).
10502,@10501,@10501
10503,@10501,@10501
10504,@10501,@10501
10505,@10501,@10501
10506,@10501,@10501
10507,@10501,@10501
10508,@10501,@10501
10509,@10501,@10501
10510,@10501,@10501
10511,@10501,@10501
10512,@10501,@10501
10513,@10501,@10501
10514,@10501,@10501
10515,@10501,@10501
10516,@10501,@10501
10517,@10501,@10501
10518,@10501,@10501
10519,@10501,@10501
10520,@10501,@10501
10601,Monstre légendaire vaincu (palier {Param1}),Tuez au moins {TaskCount} monstre(s) héros.
10602,@10601,@10601
10603,@10601,@10601
10604,@10601,@10601
10605,@10601,@10601
10606,@10601,@10601
10607,@10601,@10601
10608,@10601,@10601
10609,@10601,@10601
10610,@10601,@10601
10611,@10601,@10601
10612,@10601,@10601
10613,@10601,@10601
10614,@10601,@10601
10615,@10601,@10601
10616,@10601,@10601
10617,@10601,@10601
10618,@10601,@10601
10619,@10601,@10601
10620,@10601,@10601
10701,Mort en un coup (palier {Param1}),Infligez au moins {TaskCount} DÉG à l'ennemi avec une seule attaque.
10702,@10701,@10701
10703,@10701,@10701
10704,@10701,@10701
10705,@10701,@10701
10706,@10701,@10701
10707,@10701,@10701
10708,@10701,@10701
10709,@10701,@10701
10710,@10701,@10701
10711,@10701,@10701
10712,@10701,@10701
10713,@10701,@10701
10714,@10701,@10701
10715,@10701,@10701
10716,@10701,@10701
10717,@10701,@10701
10718,@10701,@10701
10719,@10701,@10701
10720,@10701,@10701
10801,Tour de l'insolence Étage {Param1},Terminez l'étage {TaskCount} dans la Tour de l'insolence.
10802,@10801,@10801
10803,@10801,@10801
10804,@10801,@10801
10805,@10801,@10801
10806,@10801,@10801
10807,@10801,@10801
10808,@10801,@10801
10809,@10801,@10801
10810,@10801,@10801
10811,@10801,@10801
10812,@10801,@10801
10813,@10801,@10801
10814,@10801,@10801
10901,Combien d'entrées dans la Tour de l'insolence ? (palier {Param1}),Terminez la Tour de l'insolence {TaskCount} fois.
10902,@10901,@10901
10903,@10901,@10901
10904,@10901,@10901
