Id,Name
11222,Thunder Storm
11242,Hawkeye
11251,Sorcerer
11261,Bishop
12212,Temple Knight
12251,Spellsinger
12261,Elder
13252,Spellhowler
14262,Sage
30005,Lightning Field
30007,Poison Swarm
30012,Meteor Shower
60096,Fire Breath
60097,Talking Island Boreas
60100,Dark Scythe Spin
60115,Golden Fire Breath
60162,Golden Fire Breath (Hell)
71032,@60100
71072,@60096
71073,Boreas Skill 02
71472,@60096
73012,Nightmare
73032,OrfenBossSkill_02
74031,Totem Strike
74032,Call Lightning
74051,Poison Pit
74062,@11222
74071,Marsh of Malice
74131,Marsha's Poison
74132,Medusa's Curse
720231,Release Pheromone
1720231,@720231
1504021,Hardin's Lightning Field
7204311,Time Reset
7204321,@7204311
7204331,@7204311
601252,Nymph Queen Lara Skill 2
601451,DarkAssociation_M_HighSkill_02
741352,Marsha: Bladewind
8010441,Melee Damage Aura
805000,Party Dungeon Boss Floor Skill (Circle)
805001,Party Dungeon Boss Floor Skill (Fan)
805002,Party Dungeon Boss Floor Skill (Obb)
805003,Party Dungeon Boss Floor Skill (Donut)
72040,Puddle of Destruction
1720223,Puddle of Poison
17203181,Deadly Poison
411004,Corrosive Acid
412004,@411004
413004,@411004
413012,Smoldering Blood
413023,Torrent of Blood: Wave
414004,@411004
414012,@413012
414023,@413023
74113,Marlox: Stone Punch
30015,Defense Zone
401023,Fire Zone
401008,Ramog’s Guard Grenadier: Bomb Toss
401016,Lunatic Self-destructing Soldier: Self-destruct
401210,Paagrio’s Great Explosion
4011021,Ember Explosion: Fire Zone
2000001,Firework 1
2000002,Firework 2
2000003,Firework 3
2000004,Firework 4
2000005,Firework 5
2000006,Firework 6
730212,Wave
731351,Zaken Pirates Artilleryman
731401,Zaken Pirates Soldier
