Id,NameKey,DescKey,ProductType,ItemInfoId,ProductValue
1,1171000000001,1201000000001,FreeDiamond,,1500
1,1171000000001,1201000000001,Item,911122,1
2,1171000000001,1201000000001,FreeDiamond,,500
2,1171000000001,1201000000001,Item,491010,1
3,1171000000001,1201000000001,FreeDiamond,,500
3,1171000000001,1201000000001,Item,491020,1
4,1171000000001,1201000000001,FreeDiamond,,1000
4,1171000000001,1201000000001,Item,491030,1
5,1171000000001,1201000000001,FreeDiamond,,1500
5,1171000000001,1201000000001,Item,491045,1
6,1171000000001,1201000000001,FreeDiamond,,1500
6,1171000000001,1201000000001,Item,491070,1
7,1171000000001,1201000000001,FreeDiamond,,2000
7,1171000000001,1201000000001,Item,491120,1
11,3013,1201000000001,FreeDiamond,,300
12,3013,1201000000001,FreeDiamond,,100
12,3013,1201000000001,Item,490019,1
12,3013,1201000000001,Item,910007,1
13,3013,1201000000001,FreeDiamond,,100
13,3013,1201000000001,Item,490019,1
13,3013,1201000000001,Item,910007,2
13,3013,1201000000001,Item,410002,1
14,3013,1201000000001,FreeDiamond,,100
14,3013,1201000000001,Item,490019,2
14,3013,1201000000001,Item,910007,3
14,3013,1201000000001,Item,410003,1
15,3013,1201000000001,FreeDiamond,,100
15,3013,1201000000001,Item,490019,2
15,3013,1201000000001,Item,910007,4
15,3013,1201000000001,Item,410001,1
16,3013,1201000000001,FreeDiamond,,100
16,3013,1201000000001,Item,490019,3
16,3013,1201000000001,Item,910007,6
16,3013,1201000000001,Item,410002,1
17,3013,1201000000001,FreeDiamond,,100
17,3013,1201000000001,Item,490019,3
17,3013,1201000000001,Item,910007,8
17,3013,1201000000001,Item,410003,1
18,3013,1201000000001,FreeDiamond,,100
18,3013,1201000000001,Item,490019,5
18,3013,1201000000001,Item,910007,10
18,3013,1201000000001,Item,410001,1
20,731000000444,0,FreeDiamond,,1000
21,731000000444,0,FreeDiamond,,500
21,731000000444,0,Item,911179,1
21,731000000444,0,Item,400001,500
22,731000000444,0,FreeDiamond,,500
22,731000000444,0,Item,911179,1
22,731000000444,0,Item,400001,500
23,731000000444,0,FreeDiamond,,500
23,731000000444,0,Item,911179,1
23,731000000444,0,Item,400001,500
24,731000000444,0,FreeDiamond,,500
24,731000000444,0,Item,911179,1
24,731000000444,0,Item,400001,500
25,731000000444,0,FreeDiamond,,500
25,731000000444,0,Item,911179,1
25,731000000444,0,Item,400001,500
26,731000000444,0,FreeDiamond,,500
26,731000000444,0,Item,911179,1
26,731000000444,0,Item,400001,500
27,731000000444,0,FreeDiamond,,500
27,731000000444,0,Item,911179,1
27,731000000444,0,Item,400001,500
28,731000000444,0,FreeDiamond,,500
28,731000000444,0,Item,911179,1
28,731000000444,0,Item,400001,500
30,1171000000002,0,FreeDiamond,,1000
31,1171000000002,0,FreeDiamond,,500
31,1171000000002,0,Item,910301,1
31,1171000000002,0,Item,449999,1
31,1171000000002,0,Item,400002,40
32,1171000000002,0,FreeDiamond,,500
32,1171000000002,0,Item,910301,1
32,1171000000002,0,Item,449999,1
32,1171000000002,0,Item,400002,40
33,1171000000002,0,FreeDiamond,,500
33,1171000000002,0,Item,910301,1
33,1171000000002,0,Item,449999,1
33,1171000000002,0,Item,400002,40
34,1171000000002,0,FreeDiamond,,500
34,1171000000002,0,Item,910301,1
34,1171000000002,0,Item,449999,1
34,1171000000002,0,Item,400002,40
35,1171000000002,0,FreeDiamond,,500
35,1171000000002,0,Item,910301,1
35,1171000000002,0,Item,449999,1
35,1171000000002,0,Item,400002,40
36,1171000000002,0,FreeDiamond,,500
36,1171000000002,0,Item,910301,1
36,1171000000002,0,Item,449999,1
36,1171000000002,0,Item,400002,40
37,1171000000002,0,FreeDiamond,,500
37,1171000000002,0,Item,910301,1
37,1171000000002,0,Item,449999,1
37,1171000000002,0,Item,400002,40
38,1171000000002,0,FreeDiamond,,500
38,1171000000002,0,Item,910301,1
38,1171000000002,0,Item,449999,1
38,1171000000002,0,Item,400002,40
39,1171000000002,0,FreeDiamond,,500
39,1171000000002,0,Item,910301,1
39,1171000000002,0,Item,449999,1
39,1171000000002,0,Item,400002,40
40,1171000000002,0,FreeDiamond,,500
40,1171000000002,0,Item,910301,1
40,1171000000002,0,Item,449999,1
40,1171000000002,0,Item,400002,40
101,1171000000003,0,Item,490007,1
102,1171000000003,0,Item,490007,1
103,1171000000003,0,Item,490007,1
104,1171000000003,0,Item,490008,1
105,1171000000003,0,Item,490008,1
106,1171000000003,0,Item,490008,1
107,1171000000003,0,Item,490008,1
108,1171000000003,0,Item,490008,1
109,1171000000003,0,Item,490008,1
110,1171000000003,0,Item,490008,1
111,1171000000003,0,Item,490009,1
112,1171000000003,0,Item,490009,1
101,1171000000003,0,Item,490046,1
102,1171000000003,0,Item,490046,2
103,1171000000003,0,Item,490046,3
104,1171000000003,0,Item,490046,4
105,1171000000003,0,Item,490047,1
106,1171000000003,0,Item,490047,5
107,1171000000003,0,Item,490047,5
108,1171000000003,0,Item,490047,1
109,1171000000003,0,Item,490047,1
110,1171000000003,0,Item,490047,2
111,1171000000003,0,Item,490047,2
112,1171000000003,0,Item,490047,2
101,1171000000003,0,Item,900006,1
102,1171000000003,0,Item,900006,1
103,1171000000003,0,Item,900006,1
104,1171000000003,0,Item,900006,1
105,1171000000003,0,Item,900007,1
106,1171000000003,0,Item,900007,1
107,1171000000003,0,Item,900007,1
108,1171000000003,0,Item,900007,1
109,1171000000003,0,Item,900007,1
110,1171000000003,0,Item,900007,1
111,1171000000003,0,Item,900007,1
112,1171000000003,0,Item,900007,1
1101,1171000000004,0,FreeDiamond,490003,100
1102,1171000000004,0,FreeDiamond,490003,300
1103,1171000000004,0,FreeDiamond,490003,500
1104,1171000000004,0,FreeDiamond,490003,1000
1105,1171000000004,0,FreeDiamond,490003,2000
1106,1171000000004,0,FreeDiamond,490003,3000
1102,1171000000004,0,Item,490011,3
1103,1171000000004,0,Item,490011,5
1104,1171000000004,0,Item,400002,150
1105,1171000000004,0,Item,400002,300
1106,1171000000004,0,Item,400002,500
1105,1171000000004,0,Item,400000,1
1106,1171000000004,0,Item,400000,1
2101,1171000000005,0,Item,490030,1
2102,1171000000005,0,Item,490030,2
2103,1171000000005,0,Item,490030,3
2104,1171000000005,0,Item,490030,4
2105,1171000000005,0,Item,490030,5
2106,1171000000005,0,Item,490030,6
2107,1171000000005,0,Item,490030,7
2108,1171000000005,0,Item,490030,8
2109,1171000000005,0,Item,490030,9
2110,1171000000005,0,Item,490030,10
2111,1171000000005,0,Item,490030,10
2112,1171000000005,0,Item,490030,10
2101,1171000000005,0,Item,490043,3
2102,1171000000005,0,Item,490044,1
2103,1171000000005,0,Item,490044,2
2104,1171000000005,0,Item,490044,5
2105,1171000000005,0,Item,490044,7
2106,1171000000005,0,Item,490044,10
2107,1171000000005,0,Item,490044,12
2108,1171000000005,0,Item,490044,14
2109,1171000000005,0,Item,490044,16
2110,1171000000005,0,Item,490044,18
2111,1171000000005,0,Item,490044,20
2112,1171000000005,0,Item,490044,25
3101,1171000000006,0,Item,911176,1
3102,1171000000006,0,Item,911176,1
3103,1171000000006,0,Item,911177,1
3104,1171000000006,0,Item,911177,1
3105,1171000000006,0,Item,911178,1
3106,1171000000006,0,Item,911178,1
3107,1171000000006,0,Item,911179,1
3108,1171000000006,0,Item,911179,1
3109,1171000000006,0,Item,911180,1
3110,1171000000006,0,Item,911180,1
3102,1171000000006,0,Item,490005,50
3103,1171000000006,0,Item,490005,100
3104,1171000000006,0,Item,490005,200
3105,1171000000006,0,Item,490005,300
3106,1171000000006,0,Item,490005,400
3107,1171000000006,0,Item,490005,500
3108,1171000000006,0,Item,490005,600
3109,1171000000006,0,Item,490005,700
3110,1171000000006,0,Item,490005,800
3108,1171000000006,0,Item,900012,1
3109,1171000000006,0,Item,900012,1
3110,1171000000006,0,Item,900012,1
10001,21000000019,0,FreeDiamond,,1500
10001,21000000019,0,Item,490012,2
10002,21000000019,0,Item,490011,5
10002,21000000019,0,Item,490043,1
10003,21000000019,0,Item,490011,5
10003,21000000019,0,Item,490043,2
10004,21000000019,0,Item,490012,1
10004,21000000019,0,Item,490043,3
10005,21000000019,0,Item,490012,1
10005,21000000019,0,Item,490043,4
10006,21000000019,0,Item,490012,1
10006,21000000019,0,Item,490043,5
10007,21000000019,0,Item,490012,2
10007,21000000019,0,Item,490044,1
10008,21000000019,0,Item,490012,2
10008,21000000019,0,Item,490044,2
10101,21000000022,0,FreeDiamond,,1000
10101,21000000022,0,Item,490012,1
10102,21000000022,0,Item,490011,2
10102,21000000022,0,Item,440001,20
10102,21000000022,0,Item,440011,20
10102,21000000022,0,Item,400001,200
10103,21000000022,0,Item,490011,2
10103,21000000022,0,Item,440001,20
10103,21000000022,0,Item,440011,20
10103,21000000022,0,Item,400001,200
10104,21000000022,0,Item,490011,4
10104,21000000022,0,Item,440001,30
10104,21000000022,0,Item,440011,30
10104,21000000022,0,Item,400001,300
10105,21000000022,0,Item,490011,4
10105,21000000022,0,Item,440001,30
10105,21000000022,0,Item,440011,30
10105,21000000022,0,Item,400001,300
10106,21000000022,0,Item,490011,6
10106,21000000022,0,Item,440001,40
10106,21000000022,0,Item,440011,40
10106,21000000022,0,Item,400001,400
10107,21000000022,0,Item,490011,6
10107,21000000022,0,Item,440001,40
10107,21000000022,0,Item,440011,40
10107,21000000022,0,Item,400001,400
10108,21000000022,0,Item,490011,8
10108,21000000022,0,Item,440001,50
10108,21000000022,0,Item,440011,50
10108,21000000022,0,Item,400001,500
10109,21000000022,0,Item,490011,8
10109,21000000022,0,Item,440001,50
10109,21000000022,0,Item,440011,50
10109,21000000022,0,Item,400001,500
10110,21000000022,0,Item,490012,1
10110,21000000022,0,Item,440002,10
10110,21000000022,0,Item,440012,10
10110,21000000022,0,Item,400001,500
10111,21000000022,0,Item,490012,1
10111,21000000022,0,Item,440002,10
10111,21000000022,0,Item,440012,10
10111,21000000022,0,Item,400001,500
1001,1171000000007,0,FreeDiamond,,1500
1001,1171000000007,0,Item,490027,1
1002,1171000000007,0,FreeDiamond,,500
1002,1171000000007,0,Item,490066,20
1003,1171000000007,0,FreeDiamond,,500
1003,1171000000007,0,Item,490066,20
1004,1171000000007,0,FreeDiamond,,1000
1004,1171000000007,0,Item,490027,1
1005,1171000000007,0,FreeDiamond,,1000
1005,1171000000007,0,Item,490066,20
1006,1171000000007,0,FreeDiamond,,1000
1006,1171000000007,0,Item,490066,20
1007,1171000000007,0,FreeDiamond,,1000
1007,1171000000007,0,Item,490037,1
1300,1171000000008,0,FreeDiamond,,1000
1301,1171000000008,0,FreeDiamond,,1000
1301,1171000000008,0,Item,910301,10
