Id,Name,Desc,Desc2
1001,20.000 de adena,Use para adquirir 20.000 de adena.,
1002,42.000 de adena,Use para adquirir 40.000 de adena (+2.000 de adena bônus).,
1003,88.000 de adena,Use para adquirir 80.000 de adena (+8.000 de adena bônus).,
1004,184.000 de adena,Use para adquirir 160.000 de adena (+24.000 de adena bônus).,
1005,384.000 de adena,Use para adquirir 320.000 de adena (+64.000 de adena bônus).,
1006,800.000 de adena,Use para adquirir 640.000 de adena (+160.000 de adena bônus).,
3001,1 Caixa de Equipamento Especial,"Adquirir equipamento (S - SR)!
Você pode adquirir Equipamento Raro!",
3002,Pergaminho Abençoado: Arma,"Pergaminho Abençoado: Arma.
Use para aprimorar uma arma de 1 a 3 níveis.",
3003,Pergaminho Abençoado: Armadura,"Pergaminho Abençoado: Armadura.
Use para aprimorar uma armadura de 1 a 3 níveis.",
3004,Pergaminho Abençoado: Acessório,"Pergaminho Abençoado: Acessório.
Use para aprimorar uma armadura de 1 a 3 níveis.",
3005,Proteção de Maphr,Protege de perder níveis após uma falha de aprimoramento.,
3006,Pedra de Quebra de Limite grau SR,Use para quebrar o limite de um equipamento grau SR.,
3007,Pedra de Atributo Grau S,Use para aprimorar um atributo de um equipamento.,
3008,Pedra de Atributo Grau R,@3007,
3009,Pedra de Atributo Grau SR,@3007,
3011,1 Caixa de Acessório Especial,Adquirir acessório (S - SR)!,
4001,20 Poções de PV,Use para restaurar pequena quantidade do PV.,
4002,10% de desconto! 200 Poções de PV,@4001,
4005,20 Poções de PM,Use para restaurar pequena quantidade do PM.,
4006,10% de desconto! 200 Poções de PM,@4005,
4009,500 Disparos Anímicos,Use para abençoar uma arma com luz espiritual e aumentar seu dano.,
4010,10% de desconto! 5.000 Disparos Anímicos,@4009,
4013,1 Megafone,Um item usado para falar no Bate-papo Mundial.,
4014,10 Megafones,@4013,
4018,@4013,@4013,
4019,@4014,@4013,
4100,Crucifixo do Arrependimento,"Use para reduzir em 30 o Valor Caótico.
É possível usar cruzes 3 vezes ao dia.",
4101,50 Pergaminhos de Fuga,Use para teletransportar.,
4105,Fogos de Artifício Noturnos,"Fogos de artifício que iluminam o céu à noite, até mesmo durante o dia.",
4106,Fogos de Artifício de Prataluz,Fogos de artifício que brilham como estrelas no céu.,
4107,Fogos de Artifício da Prosperidade,Fogos de artifício que simbolizam o desejo de prosperidade.,
4108,Fogos de Artifício do Amor,Fogos de artifício especiais que garantem o sucesso no pedido de casamento.,
5002,1 Equipamento de Alto Grau,"Adquira equipamento A - SR!
Você pode adquirir Equipamento Raro!",
5003,10 Equipamentos de Alto Grau (+1 bônus),"Adquira equipamento A - SR!
Pelo menos um equipamento de grau S ou superior é garantido!
Você pode adquirir Equipamento Raro!",
5014,@5002,"Adquira equipamento A - SR!
Você pode adquirir Equipamento Raro e Negociável!",
5015,@5003,"Adquira equipamento A - SR!
Pelo menos um equipamento de grau S ou superior é garantido!
Você pode adquirir Equipamento Raro e Negociável!",
5101,1 Caixa de Fortalecimento de Arma,"Armas e Verniz de Arma (Grau A - SR) disponíveis!
Aumento da taxa de aquisição de equipamento raro!
Apenas Armas podem ser adquiridas ao obter Equipamentos Raros!",
5102,10 caixas de fortalecimento de arma (+1 bônus),@5101,
5103,@5101,"Armas e vernizes de arma (Grau A a SR) são possíveis!
Pergaminho de alquimia - Pergaminho abençoado: Arma/Armadura/Acessório possível!",
5104,@5102,"Armas e vernizes de arma (Grau A a SR) são possíveis!
Pergaminho de alquimia - Pergaminho abençoado: Arma/Armadura/Acessório possível!
Compre 7 vezes para obter uma Arma Vermelha de Grau S garantida!",
5201,1 caixa de fortalecimento de armadura,"Armadura (grau A - SR) e Verniz de armadura disponíveis!
Aumento da taxa de aquisição de equipamento raro!
Só se pode obter armadura quando se obtém um equipamento raro!",
5202,10 caixas de fortalecimento de armadura (+1 bônus),@5201,
5301,10 Caixas de Materiais Especiais (+1 bônus),"Vários materiais de fortalecimento, tais como Pergaminhos Abençoados, Proteções de Maphr, Fio de Capa,
Fragmentos da Loucura, Lágrimas de Trisha e Cristais Anímicos
são possíveis!",
10001,10 Poções de PV,@4001,
10002,10 Poções de PM,@4005,
10003,250 Disparos Anímicos,@4009,
10017,1 Caixa de Equipamento,Equipamentos até grau A disponíveis!,
10020,Cruz do Arrependimento,"Reduz o valor caótico de um personagem.
Cada uso reduz em 3 o valor caótico, você pode usar este efeito 3 vezes por dia.",
10029,100 Pedras Estelares Vermelhas,Use para redefinir as Masmorras de Clã.,
13000,(Nv. 20) Pergaminho de Missão - grau C,Use para participar de uma (missão secundária de grau C),
13001,(Nv. 30) Pergaminho de Missão - grau C,@13000,
13002,(Nv. 40) Pergaminho de Missão - grau C,@13000,
13003,(Nv. 50) Pergaminho de Missão - grau C,@13000,
13004,(Nv. 60) Pergaminho de Missão - grau C,@13000,
13005,(Nv. 75) Pergaminho de Missão - grau C,@13000,
13006,(Nv. 90) Pergaminho de Missão - grau C,@13000,
13007,(Nv. 105) Pergaminho de Missão - grau C,@13000,
13008,(Nv. 120) Pergaminho de Missão - grau C,@13000,
13009,(Nv. 135) Pergaminho de Missão - grau C,@13000,
13010,(Nv. 150) Pergaminho de Missão - grau C,@13000,
13011,(Nv. 165) Pergaminho de Missão - grau C,@13000,
13100,(Nv. 20) Pergaminho de Missão - grau A,Use para participar de uma (missão secundária de grau A).,
13101,(Nv. 30) Pergaminho de Missão - grau A,@13100,
13102,(Nv. 40) Pergaminho de Missão - grau A,@13100,
13103,(Nv. 50) Pergaminho de Missão - grau A,@13100,
13104,(Nv. 60) Pergaminho de Missão - grau A,@13100,
13105,(Nv. 75) Pergaminho de Missão - grau A,@13100,
13106,(Nv. 90) Pergaminho de Missão - grau A,@13100,
13107,(Nv. 105) Pergaminho de Missão - grau A,@13100,
13108,(Nv. 120) Pergaminho de Missão - grau A,@13100,
13109,(Nv. 135) Pergaminho de Missão - grau A,@13100,
13110,(Nv. 150) Pergaminho de Missão - grau A,@13100,
13111,(Nv. 165) Pergaminho de Missão - grau A,@13100,
