Id,Name
11222,Tempestade retumbante
11242,Olho de Águia
11251,Feiticeiro
11261,Bispo
12212,Cavaleiro do Templo
12251,Canta-Magias
12261,Ancião
13252,Uiva-Magias
14262,Sábio
30005,Campo de Raios
30007,Enxame Envenenado
30012,Chuva de meteoros
60096,Sopro de Fogo
60097,Boreas da Ilha Falante
60100,Giro da Foice Sombria
60115,Sopro de Fogo Dourado
60162,Sopro de Fogo Dourado (Inferno)
71032,@60100
71072,@60096
71073,Habilidade de Boreas 02
71472,@60096
73012,Pesadelo
73032,OrfenBossSkill_02
74031,Golpe do Totem
74032,Evocar Raio
74051,Poço de Veneno
74062,@11222
74071,Charco da Malícia
74131,Veneno de Marsha
74132,Maldição da Medusa
720231,Liberar Feromônio
1720231,@720231
1504021,Campo de Raios de Hardin
7204311,Redefinir Tempo
7204321,@7204311
7204331,@7204311
601252,Habilidade 2 de Rainha Ninfa Lara
601451,DarkAssociation_M_HighSkill_02
741352,Marsha: Vento Cortante
8010441,Aura de dano corpo a corpo
805000,Habilidade de chão do chefe da masmorra do grupo (Círculo)
805001,Habilidade de chão do chefe da masmorra do grupo (Leque)
805002,Habilidade de chão do chefe da masmorra do grupo (Obb)
805003,Habilidade de chão do chefe da masmorra do grupo (Rosca)
72040,Poça de destruição
1720223,Poça de Veneno
17203181,Veneno mortal
411004,Ácido corrosivo
412004,@411004
413004,@411004
413012,Sangue ardente
413023,Torrente de Sangue: leva
414004,@411004
414012,@413012
414023,@413023
74113,Marlox 
30015,Zona de Defesa
401023,Zona de dano
401008,Guarda granadeiro de Ramog: Lançar bomba
401016,Soldado camicase lunático: Autodestruição
401210,Grande explosão de Paagrio
4011021,Explosão abrasadora: Zona de dano
2000001,Fogo de Artifício 1
2000002,Fogo de Artifício 2
2000003,Fogo de Artifício 3
2000004,Fogo de Artifício 4
2000005,Fogo de Artifício 5
2000006,Fogo de Artifício 6
730212,Leva
731351,Artilheiro dos Piratas de Zaken
731401,Soldado Pirata de Zaken
