Id,Name
1,Torre da Insolência
2,Masmorra de extração
4,Santuário das memórias seladas
5,@4
6,@4
7,@4
8,Missões diárias
9,Missões semanais
10,Ruínas Élficas 1º Andar
11,Ruínas Élficas 2º Andar
12,Formigueiro Catacumba 1
13,Formigueiro Catacumba 2
14,Torre de Cruma 2º Andar
15,Torre de Cruma 3º Andar
16,Torre de Marfim Catacumba 1
17,Torre de Marfim Catacumba 2
18,Masmorra de adena
19,@18
20,@18
21,@18
22,Guardião do Templo
23,@22
24,@22
25,@22
26,Masmorra de experiência
27,@26
28,@26
29,@26
32,Círculo de Invocação
33,Torre de Marfim Catacumba 3
34,@32
35,@32
36,@32
39,@22
40,@26
41,Laboratório da Catacumba da Torre de Marfim
42,Cobertura da Floresta dos Segredos
43,Sub-bosque da Floresta dos Segredos
44,Matadouro da Floresta dos Segredos
