Id,Title,Desc
10031,즉시 지급,
10032,말하는 섬 동부,말하는 섬 동부 시나리오 클리어
10033,말하는 섬 서부,말하는 섬 서부 시나리오 클리어
10034,글루딘 가도,글루딘 가도 시나리오 클리어
10035,글루디오 평원,글루디오 평원 시나리오 클리어
10036,윈다우드 장원,윈다우드 장원 시나리오 클리어
10037,황무지,황무지 시나리오 클리어
10038,디온 목초지,디온 목초지 시나리오 클리어
10039,크루마 늪지,크루마 늪지 시나리오 클리어
10040,투쟁의 봉우리,투쟁의 봉우리 시나리오 클리어
10041,절규의 땅,절규의 땅 시나리오 클리어
11041,@10031,
11042,기란 자치령,기란 자치령 시나리오 클리어
11043,죽음 안개 해안,죽음 안개 해안 시나리오 클리어
11044,악마섬,악마섬 시나리오 클리어
11045,죽음의 연도,죽음의 연도 시나리오 클리어
13001,@10031,즉시
13002,10레벨 선물,10레벨을 달성하세요.
13003,20레벨 선물,20레벨을 달성하세요.
13004,30레벨 선물,30레벨을 달성하세요.
13005,45레벨 선물,45레벨을 달성하세요.
13006,70레벨 선물,70레벨을 달성하세요.
14001,@10031,@13001
14002,80레벨 선물,80레벨을 달성하세요.
14003,90레벨 선물,90레벨을 달성하세요.
14004,100레벨 선물,100레벨을 달성하세요.
14005,110레벨 선물,110레벨을 달성하세요.
14006,120레벨 선물,120레벨을 달성하세요.
15001,@10031,@13001
15002,125레벨 선물,125레벨을 달성하세요.
15003,130레벨 선물,130레벨을 달성하세요.
15004,135레벨 선물,135레벨을 달성하세요.
15005,140레벨 선물,140레벨을 달성하세요.
15006,145레벨 선물,145레벨을 달성하세요.
15007,150레벨 선물,150레벨을 달성하세요.
15008,155레벨 선물,155레벨을 달성하세요.
15009,160레벨 선물,160레벨을 달성하세요.
15010,165레벨 선물,165레벨을 달성하세요.
15011,170레벨 선물,170레벨을 달성하세요.
15012,175레벨 선물,175레벨을 달성하세요.
15013,180레벨 선물,180레벨을 달성하세요.
10011,@10031,@13001
10012,1일차 접속,1일 접속
10013,2일차 접속,2일 접속
10014,3일차 접속,3일 접속
10015,4일차 접속,4일 접속
10016,5일차 접속,5일 접속
10017,6일차 접속,6일 접속
10018,7일차 접속,7일 접속
10021,@10031,
10022,SR 무기 획득,SR등급 무기를 획득하세요.
10023,SR 헬멧 획득,SR등급 헬멧을 획득하세요.
10024,SR 아머 획득,SR등급 아머를 획득하세요.
10025,SR 글러브 획득,SR등급 글러브를 획득하세요.
10026,SR 부츠 획득,SR등급 부츠를 획득하세요.
10027,SR 반지 획득,SR등급 반지를 획득하세요.
10028,SR 귀걸이 획득,SR등급 귀걸이를 획득하세요.
10029,SR 목걸이 획득,SR등급 목걸이를 획득하세요.
1201,@10031,@13001
1202,190레벨 선물,190레벨을 달성하세요.
1203,200레벨 선물,200레벨을 달성하세요.
1204,210레벨 선물,210레벨을 달성하세요.
1205,220레벨 선물,220레벨을 달성하세요.
1206,230레벨 선물,230레벨을 달성하세요.
1207,240레벨 선물,240레벨을 달성하세요.
1208,250레벨 선물,250레벨을 달성하세요.
1209,260레벨 선물,260레벨을 달성하세요.
12041,@10031,
12042,북풍의 고원,북풍의 고원 시나리오 클리어
12043,정지된 시간의 땅,정지된 시간의 땅 시나리오 클리어
12044,상아탑 자치 구역,상아탑 자치 구역 시나리오 클리어
