Id,Name,Desc
101011,말하는 섬 동부 소탕,말하는 섬 동부 몬스터를 {TaskCount}마리 이상 처치하세요.
101012,@101011,@101011
101013,@101011,@101011
101014,@101011,@101011
101015,@101011,@101011
101016,@101011,@101011
101017,@101011,@101011
101018,@101011,@101011
101019,@101011,@101011
101021,말하는 섬 서부 소탕,말하는 섬 서부 몬스터를 {TaskCount}마리 이상 처치하세요.
101022,@101021,@101021
101023,@101021,@101021
101024,@101021,@101021
101025,@101021,@101021
101026,@101021,@101021
101027,@101021,@101021
101028,@101021,@101021
101029,@101021,@101021
101031,글루딘 가도 소탕,글루딘 가도 몬스터를 {TaskCount}마리 이상 처치하세요.
101032,@101031,@101031
101033,@101031,@101031
101034,@101031,@101031
101035,@101031,@101031
101036,@101031,@101031
101037,@101031,@101031
101038,@101031,@101031
101039,@101031,@101031
101041,부유한 혈맹,혈맹에 {TaskCount}아데나를 기부하세요.
101042,@101041,@101041
101043,@101041,@101041
101044,@101041,@101041
101045,@101041,@101041
101046,@101041,@101041
101047,@101041,@101041
101048,@101041,@101041
101049,@101041,@101041
102011,글루디오 평원 소탕,글루디오 평원 몬스터를 {TaskCount}마리 이상 처치하세요.
102012,@102011,@102011
102013,@102011,@102011
102014,@102011,@102011
102015,@102011,@102011
102016,@102011,@102011
102017,@102011,@102011
102018,@102011,@102011
102019,@102011,@102011
102021,윈다우드 장원 소탕,윈다우드 장원 몬스터를 {TaskCount}마리 이상 처치하세요.
102022,@102021,@102021
102023,@102021,@102021
102024,@102021,@102021
102025,@102021,@102021
102026,@102021,@102021
102027,@102021,@102021
102028,@102021,@102021
102029,@102021,@102021
104011,황무지 소탕,황무지 몬스터를 {TaskCount}마리 이상 처치하세요.
104012,@104011,@104011
104013,@104011,@104011
104014,@104011,@104011
104015,@104011,@104011
104016,@104011,@104011
104017,@104011,@104011
104018,@104011,@104011
104019,@104011,@104011
105021,우리의 피,피의 증거 {TaskCount}개를 기부하세요.
105022,@105021,@105021
105023,@105021,@105021
105024,@105021,@105021
105025,@105021,@105021
105026,@105021,@105021
105027,@105021,@105021
105028,@105021,@105021
105029,@105021,@105021
105031,피를 나눈 사이,혈맹에서 출석 체크를 {TaskCount}회 이상 하세요.
105032,@105031,@105031
105033,@105031,@105031
105034,@105031,@105031
105035,@105031,@105031
105036,@105031,@105031
105037,@105031,@105031
105038,@105031,@105031
105039,@105031,@105031
105041,같은 피의 전우,혈맹원에게 {TaskCount}번 인사하세요.
105042,@105041,@105041
105043,@105041,@105041
105044,@105041,@105041
105045,@105041,@105041
105046,@105041,@105041
105047,@105041,@105041
105048,@105041,@105041
105049,@105041,@105041
105061,부유함의 척도,{TaskCount}아데나 이상 획득하세요.
105062,@105061,@105061
105063,@105061,@105061
105064,@105061,@105061
105065,@105061,@105061
105066,@105061,@105061
105067,@105061,@105061
105068,@105061,@105061
105069,@105061,@105061
105091,새롭고 뜨거운 피,피의 증거를 {TaskCount}개 이상 획득하세요.
105092,@105091,@105091
105093,@105091,@105091
105094,@105091,@105091
105095,@105091,@105091
105096,@105091,@105091
105097,@105091,@105091
105098,@105091,@105091
105099,@105091,@105091
106011,디온 목초지 소탕,디온 목초지 몬스터를 {TaskCount}마리 이상 처치하세요.
106012,@106011,@106011
106013,@106011,@106011
106014,@106011,@106011
106015,@106011,@106011
106016,@106011,@106011
106017,@106011,@106011
106018,@106011,@106011
106019,@106011,@106011
107011,엘프 유적지 1층 소탕,엘프 유적지 1층 몬스터를 {TaskCount}마리 이상 처치하세요.
107012,@107011,@107011
107013,@107011,@107011
107014,@107011,@107011
107015,@107011,@107011
107016,@107011,@107011
107017,@107011,@107011
107018,@107011,@107011
107019,@107011,@107011
108011,크루마 늪지 소탕,크루마 늪지 몬스터를 {TaskCount}마리 이상 처치하세요.
108012,@108011,@108011
108013,@108011,@108011
108014,@108011,@108011
108015,@108011,@108011
108016,@108011,@108011
108017,@108011,@108011
108018,@108011,@108011
108019,@108011,@108011
110011,투쟁의 봉우리 소탕,투쟁의 봉우리 몬스터를 {TaskCount}마리 이상 처치하세요.
110012,@110011,@110011
110013,@110011,@110011
110014,@110011,@110011
110015,@110011,@110011
110016,@110011,@110011
110017,@110011,@110011
110018,@110011,@110011
110019,@110011,@110011
112011,절규의 땅 소탕,절규의 땅 몬스터를 {TaskCount}마리 이상 처치하세요.
112012,@112011,@112011
112013,@112011,@112011
112014,@112011,@112011
112015,@112011,@112011
112016,@112011,@112011
112017,@112011,@112011
112018,@112011,@112011
112019,@112011,@112011
113011,엘프 유적지 2층 소탕,엘프 유적지 2층 몬스터를 {TaskCount}마리 이상 처치하세요.
113012,@113011,@113011
113013,@113011,@113011
113014,@113011,@113011
113015,@113011,@113011
113016,@113011,@113011
113017,@113011,@113011
113018,@113011,@113011
113019,@113011,@113011
113021,개미굴 지하 1층 소탕,개미굴 지하 1층 몬스터를 {TaskCount}마리 이상 처치하세요.
113022,@113021,@113021
113023,@113021,@113021
113024,@113021,@113021
113025,@113021,@113021
113026,@113021,@113021
113027,@113021,@113021
113028,@113021,@113021
113029,@113021,@113021
103031,개미굴 지하 2층 소탕,개미굴 지하 2층 몬스터를 {TaskCount}마리 이상 처치하세요.
103032,@103031,@103031
103033,@103031,@103031
103034,@103031,@103031
103035,@103031,@103031
103036,@103031,@103031
103037,@103031,@103031
103038,@103031,@103031
103039,@103031,@103031
113041,크루마 탑 2층 소탕,크루마 탑 2층 몬스터를 {TaskCount}마리 이상 처치하세요.
113042,@113041,@113041
113043,@113041,@113041
113044,@113041,@113041
113045,@113041,@113041
113046,@113041,@113041
113047,@113041,@113041
113048,@113041,@113041
113049,@113041,@113041
113051,크루마 탑 3층 소탕,크루마 탑 3층 몬스터를 {TaskCount}마리 이상 처치하세요.
113052,@113051,@113051
113053,@113051,@113051
113054,@113051,@113051
113055,@113051,@113051
113056,@113051,@113051
113057,@113051,@113051
113058,@113051,@113051
113059,@113051,@113051
113061,상아탑 지하 1층,상아탑 지하 1층 몬스터를 {TaskCount}마리 이상 처치하세요.
113062,@113061,@113061
113063,@113061,@113061
113064,@113061,@113061
113065,@113061,@113061
113066,@113061,@113061
113067,@113061,@113061
113068,@113061,@113061
113069,@113061,@113061
113071,상아탑 지하 2층,상아탑 지하 2층 몬스터를 {TaskCount}마리 이상 처치하세요.
113072,@113071,@113071
113073,@113071,@113071
113074,@113071,@113071
113075,@113071,@113071
113076,@113071,@113071
113077,@113071,@113071
113078,@113071,@113071
113079,@113071,@113071
113081,상아탑 지하 3층,상아탑 지하 3층 몬스터를 {TaskCount}마리 이상 처치하세요.
113082,@113081,@113081
113083,@113081,@113081
113084,@113081,@113081
113085,@113081,@113081
113086,@113081,@113081
113087,@113081,@113081
113088,@113081,@113081
113089,@113081,@113081
114011,기란 자치령 소탕,기란 자치령 몬스터를 {TaskCount}마리 이상 처치하세요.
114012,@114011,@114011
114013,@114011,@114011
114014,@114011,@114011
114015,@114011,@114011
114016,@114011,@114011
114017,@114011,@114011
114018,@114011,@114011
114019,@114011,@114011
114021,죽음 안개 해안 소탕,죽음 안개 해안 몬스터를 {TaskCount}마리 이상 처치하세요.
114022,@114021,@114021
114023,@114021,@114021
114024,@114021,@114021
114025,@114021,@114021
114026,@114021,@114021
114027,@114021,@114021
114028,@114021,@114021
114029,@114021,@114021
118011,악마섬 소탕,악마섬 몬스터를 {TaskCount}마리 이상 처치하세요.
118012,@118011,@118011
118013,@118011,@118011
118014,@118011,@118011
118015,@118011,@118011
118016,@118011,@118011
