Id,Name,Desc,Desc2
1001,"20,000 아데나","20,000 아데나를 획득합니다.",
1002,"42,000 아데나","40,000+2,000 아데나를 획득합니다.",
1003,"88,000 아데나","80,000+8,000 아데나를 획득합니다.",
1004,"184,000 아데나","160,000+24,000 아데나를 획득합니다.",
1005,"384,000 아데나","320,000+64,000 아데나를 획득합니다.",
1006,"800,000 아데나","640,000+160,000 아데나를 획득합니다.",
3001,스페셜 장비 상자 1개,"(S등급 ~ SR등급) 장비 획득 가능!
희귀 장비도 획득 가능합니다!",
3002,축복받은 무기 강화주문서,"축복받은 무기 강화주문서입니다.
무기를 1 ~ 3까지 강화할 수 있습니다.",
3003,축복받은 방어구 강화주문서,"축복받은 방어구 강화주문서입니다.
방어구를 1 ~ 3까지 강화할 수 있습니다.",
3004,축복받은 장신구 강화주문서,"축복받은 장신구 강화주문서입니다.
장신구를 1 ~ 3까지 강화할 수 있습니다.",
3005,마프르의 가호,강화 실패 시 강화도 하락을 막아줍니다.,
3006,SR등급 초월의 돌,사용 시 SR등급의 장비를 초월 할 수 있는 아이템 입니다.,
3007,S등급 특성의 돌,사용 시 장비의 특성을 강화할 수 있는 아이템 입니다.,
3008,R등급 특성의 돌,@3007,
3009,SR등급 특성의 돌,@3007,
3011,스페셜 장신구 상자 1개,(S등급 ~ SR등급) 장신구 획득 가능!,
4001,HP포션 20개,사용 시 HP를 소량 회복합니다.,
4002,10% 할인! HP포션 200개,@4001,
4005,MP포션 20개,사용 시 MP를 소량 회복합니다.,
4006,10% 할인! MP포션 200개,@4005,
4009,정령탄 500개,사용 시 정령의 빛이 무기에 깃들어 데미지를 증가시킵니다.,
4010,10% 할인! 정령탄 5000개,@4009,
4013,확성기 1개,월드 채팅 이용시 사용되는 아이템 입니다.,
4014,확성기 10개,@4013,
4018,@4013,@4013,
4019,@4014,@4013,
4100,참회의 십자가,"사용 시 30의 카오틱 수치가 감소됩니다.
십자가 아이템은 하루 3번만 사용 가능합니다.",
4101,텔레포트 주문서 50개,텔레포트에 사용됩니다.,
4105,밤하늘 폭죽,대낮에도 밤하늘을 수놓을 수 있는 폭죽입니다.,
4106,은하수 폭죽,반짝반짝 눈부신 별의 무리를 볼 수 있는 은하수 폭죽입니다.,
4107,부자되세요 폭죽,부자가 되길 바라는 마음을 전달하는 폭죽입니다.,
4108,사랑해 폭죽,고백 성공률 100%를 보장하는 연인들을 위한 특별한 폭죽입니다.,
5002,고급 장비 상자 1개,"(A등급 ~ SR등급) 장비 획득 가능!
희귀 장비도 획득 가능합니다!",
5003,고급 장비 상자 10+1개,"(A등급 ~ SR등급) 장비 획득 가능!
S등급 이상 장비 1개 100% 지급!
희귀 장비도 획득 가능합니다!",
5014,@5002,"(A등급 ~ SR등급) 장비 획득 가능!
희귀 장비, 거래 가능 장비도 획득 가능합니다!",
5015,@5003,"(A등급 ~ SR등급) 장비 획득 가능!
S등급 이상 장비 1개 100% 지급!
희귀 장비, 거래 가능 장비도 획득 가능합니다!",
5101,무기 성장 상자 1개,"(A등급 ~ SR등급) 무기 & 무기 연마제 획득 가능!
희귀 장비 획득 확률 증가!
희귀 장비 획득 시 무기만 획득!",
5102,무기 성장 상자 10+1개,@5101,
5103,@5101,"(A등급 ~ SR등급) 무기 & 무기 연마제 획득 가능!
연금술의 서 : 축복받은 무기/방어구/장신구 강화주문서 획득 가능!",
5104,@5102,"(A등급 ~ SR등급) 무기 & 무기 연마제 획득 가능!
연금술의 서 : 축복받은 무기/방어구/장신구 강화주문서 획득 가능!
7번 구매 시 S등급 레드 희귀 무기 확정 지급!",
5201,방어구 성장 상자 1개,"(A등급 ~ SR등급) 방어구 & 방어구 연마제 획득 가능!
희귀 장비 획득 확률 증가!
희귀 장비 획득 시 방어구만 획득!",
5202,방어구 성장 상자 10+1개,@5201,
5301,스페셜 재료 상자 10+1개,"축복받은 강화주문서, 마프르의 가호, 망토의 실타래, 
광란의 파편, 트리샤의 눈물, 집혼석 등
다양한 성장 재료 획득 가능!",
10001,HP 포션 10개,@4001,
10002,MP 포션 10개,@4005,
10003,정령탄 250개,@4009,
10017,장비 상자 1개,최대 A등급 장비까지 획득 가능!,
10020,속죄의 십자가,"캐릭터의 카오 수치를 차감시켜 줍니다.
한번 사용에 3의 카오 수치가 감소되며 하루 3번만 사용 가능합니다.",
10029,붉은 스타 스톤 100개,혈맹 던전 초기화에 사용됩니다.,
13000,(20LV) 퀘스트 스크롤 - C등급,사용 시 (C급 서브 퀘스트)를 수행할 수 있습니다.,
13001,(30LV) 퀘스트 스크롤 - C등급,@13000,
13002,(40LV) 퀘스트 스크롤 - C등급,@13000,
13003,(50LV) 퀘스트 스크롤 - C등급,@13000,
13004,(60LV) 퀘스트 스크롤 - C등급,@13000,
13005,(75LV) 퀘스트 스크롤 - C등급,@13000,
13006,(90LV) 퀘스트 스크롤 - C등급,@13000,
13007,(105LV) 퀘스트 스크롤 - C등급,@13000,
13008,(120LV) 퀘스트 스크롤 - C등급,@13000,
13009,(135LV) 퀘스트 스크롤 - C등급,@13000,
13010,(150LV) 퀘스트 스크롤 - C등급,@13000,
13011,(165LV) 퀘스트 스크롤 - C등급,@13000,
13100,(20LV) 퀘스트 스크롤 - A등급,사용 시 (A급 서브 퀘스트)를 수행할 수 있습니다.,
13101,(30LV) 퀘스트 스크롤 - A등급,@13100,
13102,(40LV) 퀘스트 스크롤 - A등급,@13100,
13103,(50LV) 퀘스트 스크롤 - A등급,@13100,
13104,(60LV) 퀘스트 스크롤 - A등급,@13100,
13105,(75LV) 퀘스트 스크롤 - A등급,@13100,
13106,(90LV) 퀘스트 스크롤 - A등급,@13100,
13107,(105LV) 퀘스트 스크롤 - A등급,@13100,
13108,(120LV) 퀘스트 스크롤 - A등급,@13100,
13109,(135LV) 퀘스트 스크롤 - A등급,@13100,
13110,(150LV) 퀘스트 스크롤 - A등급,@13100,
13111,(165LV) 퀘스트 스크롤 - A등급,@13100,
13200,(20LV) 퀘스트 스크롤 - S등급,사용 시 (S급 서브 퀘스트)를 수행할 수 있습니다.,
13201,(30LV) 퀘스트 스크롤 - S등급,@13200,
13202,(40LV) 퀘스트 스크롤 - S등급,@13200,
13203,(50LV) 퀘스트 스크롤 - S등급,@13200,
13204,(60LV) 퀘스트 스크롤 - S등급,@13200,
13205,(75LV) 퀘스트 스크롤 - S등급,@13200,
13206,(90LV) 퀘스트 스크롤 - S등급,@13200,
13207,(105LV) 퀘스트 스크롤 - S등급,@13200,
13208,(120LV) 퀘스트 스크롤 - S등급,@13200,
13209,(135LV) 퀘스트 스크롤 - S등급,@13200,
13210,(150LV) 퀘스트 스크롤 - S등급,@13200,
13211,(165LV) 퀘스트 스크롤 - S등급,@13200,
30001000,60 + 60 다이아,"60 블루 다이아
60 레드 다이아",
30001010,1회한정 90+90 다이아,"90 블루 다이아
90 레드 다이아
2 토파즈",
30001020,1회한정 160+160 다이아,"160 블루 다이아
160 레드 다이아
4 토파즈",
30001030,1회한정 340+340 다이아,"340 블루 다이아
340 레드 다이아
8 토파즈",
30001040,80+80 다이아,"80 블루 다이아
80 레드 다이아",
30001050,700 다이아 (20%),"700 블루 다이아
16 토파즈",
30001060,1080 다이아 (20%),"1080 블루 다이아
25 토파즈",
30001070,1900 다이아 (10%),"1900 블루 다이아
45 토파즈",
30001080,1900 다이아 (20%),@30001070,
30001090,4000 다이아 (10%),"4000 블루 다이아
100 토파즈",
30001100,4000 다이아 (20%),@30001090,
30001110,4000 다이아 (30%),@30001090,
30001120,4000+2000 다이아,"4000 블루 다이아
2000 레드 다이아",
30001130,1080+540 다이아,"1080 블루 다이아
540 레드 다이아",
30001140,1080+108 다이아,"1080 블루 다이아
108 레드 다이아",
30001150,1080+216 다이아,"1080 블루 다이아
216 레드 다이아",
30001160,1900+190 다이아,"1900 블루 다이아
190 레드 다이아",
30001170,1900+380 다이아,"1900 블루 다이아
380 레드 다이아",
30001180,4000+400 다이아,"4000 블루 다이아
400 레드 다이아",
30001190,4000+800 다이아,"4000 블루 다이아
800 레드 다이아",
30001200,1회한정 30+60 다이아,"30 블루 다이아
60 레드 다이아
1 토파즈",
30002000,90 다이아,"90 블루 다이아
2 토파즈",
30002010,160 다이아,"160 블루 다이아
4 토파즈 + 8 토파즈",
30002020,340 다이아,"340 블루 다이아
8 토파즈 + 16 토파즈",
30002030,700 다이아,"700 블루 다이아
16 토파즈 + 32 토파즈",
30002040,1080 다이아,"1080 블루 다이아
25 토파즈 + 50 토파즈",
30002050,1900 다이아,"1900 블루 다이아
45 토파즈 + 90 토파즈",
30002060,4000 다이아,"4000 블루 다이아
100 토파즈 + 200 토파즈",
30002070,60 다이아,"60 블루 다이아
1 토파즈",
30002080,@30002010,"160 블루 다이아
4 토파즈",
30002090,@30002020,"340 블루 다이아
8 토파즈",
30002100,@30002030,@30001050,
30002110,@30002040,@30001060,
30002120,@30002050,@30001070,
30002130,@30002060,@30001090,
30003000,매일 받는 다이아 I (28일),"즉시 1200 레드 다이아!
매일 120 레드 다이아!
+ 매일 받기 8회마다 10 토파즈!","총 4,560 레드 다이아!"
30003100,매일 받는 아데나 I (28일),"즉시 50,000 아데나!
매일 10,000 아데나!
+ 매일 받기 8회당 40 레드 다이아!","총 330,000 아데나!"
30003101,매일 받는 아데나 II (28일),"즉시 160,000 아데나!
매일 30,000 아데나!
+ 매일 받기 8회당 80 레드 다이아!","총 1,000,000 아데나!"
30004000,S 등급 희귀 전용 장비 상자,S 등급 희귀 전용 장비 상자를 1개 획득 합니다.,
30004001,고급 장신구 상자,고급 장신구 상자를 1개 획득 합니다.,
30004002,초월의 돌 SR,초월의 돌 SR 등급을 1개 획득 합니다.,
30004003,특성의 돌 R,특성의 돌 R 등급을 1개 획득 합니다.,
30004004,@3002,@3002,
30004005,@3003,@3003,
30004006,@3004,@3004,
30004007,축복받은 강화 주문서 랜덤 상자,랜덤하게 축복받은 강화주문서를 획득합니다.,
30004008,축복받은 강화 주문서 랜덤 상자 3개,@30004007,
30004100,샤이닝레이디 속박 뿔피리,샤이닝레이디 속박뿔피리를 1개 획득합니다.,
30004101,쿠쿠린 속박 뿔피리,쿠쿠린 속박뿔피리를 1개 획득합니다.,
30004102,초월의 기운 10개,초월의 기운을 10개 획득 합니다.,
30004103,특성의 기운 10개,특성의 기운을 10개 획득 합니다.,
30004104,연금술의 서 - S등급 특성의 돌,연금술의 서 - S등급 특성의 돌을 1개 획득 합니다.,
30004105,연금술의 서 - R등급 특성의 돌,연금술의 서 - R등급 특성의 돌을 1개 획득 합니다.,
30004106,연금술의 서 - SR등급 특성의 돌,연금술의 서 - SR등급 특성의 돌을 1개 획득 합니다.,
30004107,연금술의 서 - SR등급 초월의 돌,연금술의 서 - SR등급 초월의 돌을 1개 획득 합니다.,
30004108,연금술의 서 - 축복받은 무기 강화주문서,연금술의 서 - 축복받은 무기 강화주문서를 1개 획득 합니다.,
30004109,연금술의 서 - 축복받은 방어구 강화주문서,연금술의 서 - 축복받은 방어구 강화주문서를 1개 획득 합니다.,
30004110,연금술의 서 - 축복받은 장신구 강화주문서,연금술의 서 - 축복받은 장신구 강화주문서를 1개 획득 합니다.,
30004111,블랙베어 소환석 조각 200개,조합하여 블랙베어 소환석으로 만들 수 있습니다.,
30004112,샤이닝레이디 소환석 조각 150개,조합하여 샤이닝레이디 소환석으로 만들 수 있습니다.,
30004113,쿠쿠린 소환석 조각 100개,조합하여 쿠쿠린 소환석으로 만들 수 있습니다.,
30004114,@30004104,@30004104,
30004115,@30004105,@30004105,
30004116,@30004108,@30004108,
30004117,@30004109,@30004109,
30004118,@30004110,@30004110,
30004119,블랙베어 소환석 조각 5개,@30004111,
30004120,샤이닝레이디 소환석 조각 5개,@30004112,
30004121,쿠쿠린 소환석 조각 5개,@30004113,
30004122,연금술의 서 - 공격력 엘릭서 정수,공격력 엘릭서 정수 조합식이 적혀있는 문서. 약초와 조합하여 공격력 엘릭서 정수를 획득할 수 있습니다.,
30004123,연금술의 서 - 방어력 엘릭서 정수,방어력 엘릭서 정수 조합식이 적혀있는 문서. 약초와 조합하여 방어력 엘릭서 정수를 획득할 수 있습니다.,
30004124,연금술의 서 - HP 엘릭서 정수,HP 엘릭서 정수 조합식이 적혀있는 문서. 약초와 조합하여 HP 엘릭서 정수를 획득할 수 있습니다.,
30004125,연금술의 서 - MP 엘릭서 정수,MP 엘릭서 정수 조합식이 적혀있는 문서. 약초와 조합하여 MP 엘릭서 정수를 획득할 수 있습니다.,
30004126,육성석 50개,육성석을 소모하여 대상 탑승펫을 성장시킵니다.,
30004200,축복받은 강화 주문서 선택 상자,축복받은 강화 주문서 선택 상자를 1개 획득 합니다.,
30004201,승급석 선택 상자 3개,사용 시 승급석을 선택하여 획득할 수 있습니다.,
30004202,승급석 랜덤 상자 3개,사용 시 승급석을 랜덤하게 획득할 수 있습니다.,
30004203,엘릭서 정수 선택 상자 3개,사용 시 엘릭서 정수를 선택하여 획득할 수 있습니다.,
30004204,엘릭서 정수 랜덤 상자 3개,사용 시 엘릭서 정수를 랜덤하게 획득할 수 있습니다.,
30004205,@3005,@3005,
30004206,강화주문서 선택 상자 10개,사용 시 강화주문서를 선택하여 획득할 수 있습니다.,
30004207,강화주문서 랜덤 상자 10개,사용 시 랜덤하게 강화주문서를 획득할 수 있습니다.,
30004208,무기 강화주문서 10개,무기를 강화하여 능력치를 올리는 주문서입니다.,
30004209,방어구 강화주문서 10개,방어구를 강화하여 능력치를 올리는 주문서입니다.,
30004210,장신구 강화주문서 10개,장신구를 강화하여 능력치를 올리는 주문서입니다.,
30004211,HP 엘릭서 정수 3개,HP 엘릭서를 제작할 때 사용되는 정수입니다.,
30004212,MP 엘릭서 정수 3개,MP 엘릭서를 제작할 때 사용되는 정수입니다.,
30004213,공격력 엘릭서 정수 3개,공격력 엘릭서를 제작할 때 사용되는 정수입니다.,
30004214,방어력 엘릭서 정수 3개,방어력 엘릭서를 제작할 때 사용되는 정수입니다.,
30004215,무기 승급석 15개,무기를 다음 등급으로 승급할 때 사용됩니다.,
30004216,방어구 승급석 15개,방어구를 다음 등급으로 승급할 때 사용됩니다.,
30004217,장신구 승급석 15개,장신구를 다음 등급으로 승급할 때 사용됩니다.,
30004218,S등급 연마제 선택 상자 5개,사용 시 S등급 연마제를 선택하여 획득할 수 있습니다.,
30004219,승급석 랜덤 상자 5개,@30004202,
30004220,승급석 선택 상자 10개,@30004201,
30004221,@30004220,@30004201,
30004222,R등급 연마제 선택 상자 5개,사용 시 R등급 연마제를 선택하여 획득할 수 있습니다.,
30004223,SR등급 연마제 선택 상자 5개,사용 시 SR등급 연마제를 선택하여 획득할 수 있습니다.,
30004224,무기 승급석 10개,@30004215,
30004225,방어구 승급석 10개,@30004216,
30004226,장신구 승급석 10개,@30004217,
30004227,강화주문서 선택 상자 5개,@30004206,
30004228,무기 강화주문서 5개,@30004208,
30004229,방어구 강화주문서 5개,@30004209,
30004230,장신구 강화주문서 5개,@30004210,
30004231,축복받은 강화 주문서 선택 상자 3개,축복받은 강화 주문서 선택 상자를 3개 획득 합니다.,
30004232,축복받은 무기 강화주문서 3개,@3002,
30004233,축복받은 방어구 강화주문서 3개,@3003,
30004234,축복받은 장신구 강화주문서 3개,@3004,
30004235,@30004102,@30004102,
30004236,특성의 기운 20개,특성의 기운을 20개 획득 합니다.,
30004237,@30004108,@30004108,
30004238,@30004109,@30004109,
30004239,@30004110,@30004110,
30004240,블랙베어 소환석 조각 100개,@30004111,
30004241,샤이닝레이디 소환석 조각 100개,@30004112,
30004242,@30004126,@30004126,
30004300,A 등급 집혼석 선택 상자 3개,A 등급 집혼석 선택 상자를 획득 합니다.,
30004301,S 등급 집혼석 선택 상자,S 등급 집혼석 선택 상자를 획득 합니다.,
30004302,B~S등급 집혼석 랜덤 상자,B ~ S 등급 집혼석 랜덤 상자를 획득 합니다.,
30004303,A등급 공격력 집혼석,"무기와 장갑에 집혼 능력을 부여할 수 있습니다.
물리 공격력, 마법 공격력을 증가시킵니다.
몬스터의 혼이 깃들어 있는 크리스탈입니다.",
30004304,A등급 방어력 집혼석,"투구와 아머에 집혼 능력을 부여할 수 있습니다.
물리 방어력, 마법 방어력을 증가시킵니다.
몬스터의 혼이 깃들어 있는 크리스탈입니다.",
30004305,A등급 관통 집혼석,"반지에 집혼 능력을 부여할 수 있습니다.
몬스터의 혼이 깃들어 있는 크리스탈입니다.",
30004306,A등급 탄력 집혼석,"귀걸이에 집혼 능력을 부여할 수 있습니다.
몬스터의 혼이 깃들어 있는 크리스탈입니다.",
30004307,A등급 명중 집혼석,"신발과 목걸이에 집혼 능력을 부여할 수 있습니다.
몬스터의 혼이 깃들어 있는 크리스탈입니다.",
30004308,A등급 회피 집혼석,@30004307,
30004309,A등급 크리티컬 집혼석,"무기와 장갑에 집혼 능력을 부여할 수 있습니다.
몬스터의 혼이 깃들어 있는 크리스탈입니다.",
30004310,A등급 크리티컬 저항 집혼석,@30004306,
30004311,A등급 HP 집혼석,"투구와 아머에 집혼 능력을 부여할 수 있습니다.
몬스터의 혼이 깃들어 있는 크리스탈입니다.",
30004312,B등급 공격력 집혼석 3개,@30004303,
30004313,B등급 방어력 집혼석 3개,@30004304,
30004314,B등급 관통 집혼석 3개,@30004305,
30004315,B등급 탄력 집혼석 3개,@30004306,
30004316,B등급 명중 집혼석 3개,@30004307,
30004317,B등급 회피 집혼석 3개,@30004307,
30004318,B등급 크리티컬 집혼석 3개,@30004309,
30004319,B등급 크리티컬 저항 집혼석 3개,@30004306,
30004320,B등급 HP 집혼석 3개,@30004311,
