Id,Name
11222,썬더 스톰
11242,호크 아이
11251,소서러
11261,비숍
12212,템플 나이트
12251,스펠 싱어
12261,엘더
13252,스펠 하울러
14262,세이지
30005,라이트닝 필드
30007,포이즌 스웜
30012,메테오 스톰
60096,파이어 브레스
60097,말섬 보레아스
60100,다크 싸이드 스핀
60115,골든 파이어 브레스
60162,골든 파이어 브레스(지옥)
71032,@60100
71072,@60096
71073,보레아스 스킬 02
71472,@60096
73012,나이트메어
73032,OrfenBossSkill_02
74031,토템 스트라이크
74032,콜 라이트닝
74051,독 구덩이
74062,@11222
74071,독기의 늪
74131,마샤의 독
74132,메두사의 저주
720231,호르몬 방출
1720231,@720231
1504021,하딘 라이트닝 필드
7204311,타임 리셋
7204321,@7204311
7204331,@7204311
601252,님프 퀸 라라 스킬02
601451,DarkAssociation_M_HighSkill_02
741352,마샤:칼날 바람
8010441,근접 데미지 오오라
805000,파티 던전 보스 장판 스킬 (Circle)
805001,파티 던전 보스 장판 스킬 (Fan)
805002,파티 던전 보스 장판 스킬 (Obb)
805003,파티 던전 보스 장판 스킬 (Donut)
72040,파멸의 웅덩이
1720223,독 웅덩이
17203181,맹독
411004,부식성 산
412004,@411004
413004,@411004
413012,끓어오르는 피
413023,피의 격류 : 파도
414004,@411004
414012,@413012
414023,@413023
74113,마락스 : 스톤 펀치
30015,디팬스 존
401023,화염 지대
401008,라모그 친위대 폭탄병 : 폭탄 투척
401016,광기의 자폭병 : 자폭
401210,파아그리오 대폭발
4011021,불씨 폭발: 화염 지대
2000001,폭죽1
2000002,폭죽2
2000003,폭죽3
2000004,폭죽4
2000005,폭죽5
2000006,폭죽6
730212,파도
731351,자켄 해적단 포병
731401,자켄 해적단 전투원
