Id,NpcName,Message
101,아이멜,어서와! 수련은 잘 되어가고 있어?<p>혼자 수련하려니까 많이 막막하고 심심하지? 아덴 월드에는 혈맹이라는 것이 있어.<p>혈맹에 기부도 하고 혈맹 상점도 이용하면서 다른 사람들과 즐겁게 게임해 보는 것이 어때?
102,@101,"B등급을 달성했네! 하지만 아직은 걸음마 수준이야, 안 그래?<p>근육바보 러셀은 벌써 A등급이라고!"
103,러셀,자네 요새 너무 풀어진거 아니야~? 좀 더 정진해서 날 따라 잡아보라고! 하하하!
104,@101,A등급을 달성했어! 이제 근육바보랑 동점이네! 자자 좀 더 분발해보자!
105,@101,S등급을 달성! 근육바보 때문에 힘이 좀 들어갔나본데?!
106,@103,뭐? 벌써 S등급? 난 아직 A등급인데!<p>으으! 조금만 기다려보게! 금방 따라잡을테니까!
107,@101,R등급을 달성했어!<p>하지만 뛰는 놈 위에 나는 놈이 있다지? 벌써 SR등급을 달성한 사람도 있어.
108,테오도르,"이제 겨우 R등급이라니, 들뜨지 말고 더 노력하도록."
109,@101,SR등급을 달성! 이제 근육바보 러셀은 따라잡을 꿈도 못 꾸겠는데?<p>하지만 이미 테오도르 님은 UR 등급 막바지야. 힘내라고!
110,@101,"드디어 마지막 UR 등급이네!<p>너무 무리하는 것 아니야~? 어차피 테오도르 님은 진작 끝마치고 가셨고, 근육바보는 저~멀리 있으니 천천히 하라구~"
111,@101,"UR 등급까지 모두 완료! 테오도르 님 다음으로 제일 빨랐어!<p>근육바보나 다른 사람들은 거의 포기 상태인데 말이야~<p>다른 단원들도 끝마칠 때까지 기다려야 되니, 심심하면 처음부터 다시 해보는건 어때?"
112,@101,"와! 오랜만이야! 못 본 사이에 많이 강해졌는걸?<p>하지만 아직 부족해, 부족해. 테오도르님은 이미 저 앞에 계시다구.<p>그래서 너를 위해 내가 또 훈련 매뉴얼을 짜왔지! 이번엔 저번보다 조금 더 어렵다구! 잘 따라와야해!<p>아, 혹시 날 처음 본다고 해도 너무 걱정하지마! 아마 너라면 잘 해낼 수 있 을거야!"
113,@101,"좋아, 이번에도 잘 따라오는걸? 금방 B등급을 달성했네!<p>러셀~! 러셀은 지금 어디쯤이야?"
114,@103,난 벌써 A등급이라고! 이번에는 절대 지지 않겠어!
115,@101,@104
116,@101,S등급 달성! 저 근육바보 때문에 힘이 좀 들어갔나본데?!
117,@103,뭐? 벌써 S등급? 난 아직 A등급인데!<p>으으! 저번에도 분명히 이렇게 졌던 것 같은데…?
118,@101,@107
119,@108,@108
120,@101,SR등급을 달성을 축하해! 이제 근육바보 러셀은 따라잡을 꿈도 못 꾸겠는데?<p>
100011,,말하는 섬에 오신걸 환영합니다.
100021,,실력을 키우기에는 말하는 섬 만한 곳은 없지!
100041,,이곳부터는 몬스터들이 득실댄다. 방심하지 말도록!
101171,,말하는 섬의 치안은 우리가 지킨다!
101181,,오늘도 좋은 거래를 많이 진행 했군!
101191,,좋은 장비가 당신의 목숨을 지켜줄겁니다!
101201,,자자 이제 곧! 글루디오에서 가져온 특산품의 경매가 시작됩니다.
101211,,글루디오행 표는 저에게 사시면 됩니다~
101231,,말하는 섬 하면 역시! 전승기념탑은 꼭 봐야지!
101241,,항구는 역시 시끌 벅적해야 제 맛이지!
101261,,요즘 들어 말하는 섬에 여행객이 많아졌어~
101301,,오크? 오크라니!?
101311,,글루디오행 배가 곧 출항합니다. 탑승자는 빠르게 승선해 주십시오.
101331,,아까 여행객들 보았나? 딱 내 스타일이던데?
101341,,오늘도 출항하기 좋은 날씨군!
101381,,오크들을 조심하십시오!!!
101391,,긴장을 늦추지 마라!!!
101441,,@101391
101451,,이곳이 뚫려서는 안됩니다!!
101461,,@101381
101471,,@101391
101501,,후후후. 과연 말년이 끝날까…
101541,,자자 말하는 섬 특산품! 황금 모피 팝니다!
101542,,이것은 말하는 섬에서도 여기서만 살 수 있지.
101543,,말하는 섬을 제대로 관광하려면 이거 하나는 있어야지.
101544,,어서 오시게!
101545,,자네 포션은 부족하지 않는가?
101551,,헤헤~ 우리 애기가 벌써 3살이나 됐어요!
101571,,멍청한 모험가들… 돈 따위에 목숨을 내놓다니..
101611,,아까 내가 잡은 물고기 봤나? 역시! 말하는 섬 낚시터는 정말 최고야!
101621,,마을 북쪽에 오크가 출현했다는데! 정말 사실일까?
101771,,귀걸이 사세요~ 귀걸이~ 효과 좋은 귀걸이 있어요~!
101811,,지역 이동을 하기 위해서는 스팟을 이용하세요
101821,,혈맹에 들어가게! 함께하는 동료가 있다면 누구도 무섭지 않을걸세!
101831,,장비를 강화하면 적들과 싸우기 쉬워질 걸세!!
101841,,정령탄! 팝니다. 몬스터에게 더 많은 피해가 들어가는 정령탄 팝니다!
101911,,오크따위 저희가 처리 하겠습니다.
101921,,마을의 치안은 저희가 책임집니다.
101931,,말하는 섬 마을은 안전합니다.
101941,,마을에 오신 것을 환영합니다!!
101961,,섬의 분위기가 심상치 않어. 북쪽은 지금 전쟁중이라던데?
101971,,빨리 섬을 벗어나는 게 좋을 것 같아.
101981,,북쪽의 오크들이 1만이 넘는 다던데?
102011,,오크가 북쪽에 출현했데요!!!
102221,,걱정 마십시요! 안전하게 제대하실 수 있지 말입니다.
102501,,오크놈들! 반드시 동료의 복수를 해주마!
102511,,이 전쟁에서 질 수 없습니다. 마을에 제 가족이 있습니다.
102551,,오크가 쳐들어 올 줄이야. 말년에 이게 뭐람…
102561,,오크와 전쟁 중입니다. 이곳이 밀리면 마을까지 피해가 가게 됩니다.
103001,,오크들이 쳐들어 왔어요… 마법으로 막아는 내고 있는데..
103011,,후우…후우…. 이젠 힘이 부치네요.
103021,,오크 따위! 무섭지 않아요!
111671,,말하는 섬을 위해 토벌대에 지원해주십시오!
111691,,토벌대에 지원하러 오셨습니까?
111851,,허튼 짓 하나 잘 지켜보겠습니다!
111861,,봐줄 필요가 없습니다!
111891,,단 칼에 끝내버리십쇼!
111971,,오크 놈에게 본 때를 보여주세요!
111981,,가…감사합니다! 무서웠어요!
210011,,골렘한텐 이 정령탄이 딱이다냥! 사봐라냥!
280811,,주….죽여줘…
280821,,고통스러워….끝내…
300171,,지팡이만 있었다면 내가 싸웠을텐데!
300181,,아까 울면서 숨어있던 주제에!
304081,,아인하사드께서 당신을 보낼 거란 계시를 받았습니다.
304111,,자네의 활약은 잘 보았네! 정말 고맙군!
305851,,아니 왠 해적들이 갑자기 쳐들어 오나! 대해적 시대도 아닌데!
307781,,아아. 이곳에 여행을 오는게 아니었어..
307791,,당신! 진정 좀 해요!
309371,,말하는 섬 항구로 가는 표는 이쪽입니다.
309391,,자네 글루딘의 병사로 지원하지 않겠는가?
309411,,라라라…내 친구들은 모두 어디 갔을까…
309441,,"당신이 이번에는 영웅이었지만, 다음은 내 차례다!"
309451,,어서오십시오. 글루딘 항구 마을입니다.
