Id,Name
1,말하는 섬 동부
2,말하는 섬 서부
3,글루딘 가도
4,글루디오 평원
5,윈다우드 장원
6,황무지
7,디온 목초지
8,크루마 늪지
9,투쟁의 봉우리
10,절규의 땅
11,기란 자치령
12,죽음 안개 해안
13,악마섬
14,죽음의 연도
15,북풍의 고원
16,정지된 시간의 땅
17,상아탑 자치 구역
18,용의 계곡
200,엘프의 유적지 지하 1층
201,엘프의 유적지 지하 2층
202,개미굴 지하 1층
203,개미굴 지하 2층
204,크루마 탑 2층
205,크루마 탑 3층
206,상아탑 지하 1층
207,상아탑 지하 2층
208,상아탑 지하 3층
209,상아탑 지하 연구소
210,비밀의 숲 상층
211,비밀의 숲 하층
212,비밀의 숲 학살지
213,용의동굴 지하 1층
214,용의동굴 지하 2층
215,안타라스 둥지
300,광기의 제단
301,피의 여백작 침소
400,시공의 균열
402,자켄의 유령선
11000,잊혀진 기억의 성소
12000,오만의 탑
13000,채집던전
14000,결투장
14001,명예의 전장
14002,용맹의 전장
14005,난투장
16003,글루딘 가도 요새
16004,글루디오 평원 요새
16005,윈다우드 장원 요새
16006,황무지 요새
16007,디온 목초지 요새
16008,크루마 늪지 요새
16009,투쟁의 봉우리 요새
16010,절규의 땅 요새
16011,기란 자치령 요새
16012,죽음 안개 해안 요새
16013,악마섬 요새
16014,죽음의 연도 요새
16015,북풍의 고원 요새
16016,정지된 시간의 땅 요새
16017,상아탑 자치 구역 요새
16018,용의 계곡 요새
16019,고인돌 유적지 요새
16020,무너진 승리의 땅 요새
16021,전승기념탑 요새
16022,임시 방어 기지 요새
16023,바람의 숲 요새
16024,남겨진 정령의 숲 요새
16025,서부 경계 초소 요새
16026,엘프의 유적지 요새
16999,자유 요새전
17001,글루디오 성
17002,디온 성
17003,기란 성
17004,오렌 성
18100,크뤼소스의 금고
18200,이계의 틈
18300,봉인된 입구
18400,물의 신전
18500,어둠의 실험실
19001,[Agit]
20000,하거인의 실험실
20001,@20000
20002,@20000
21000,마그나딘
211010,거인의 연구실
30001,신의 선물
30002,@30001
999,공성전 TEST
998,PvP TEST
1000,프로토랜드1
1001,프로토랜드2
1002,몹스케일랜드
1005,몹스케일랜드2
1006,몹스케일랜드3
1007,공성전 또다른 테스트
1008,요새전 테스트
1009,@1008
1010,@1008
1011,@1008
1012,스킬 테스트 월드
1013,네임드 스케일 랜드
2000,퍼프랜드
2001,퍼프랜드1
2002,퍼프랜드2
2003,퍼프랜드3
2004,퍼프랜드4
2005,퍼프랜드5
2006,퍼프랜드6
2007,퍼프랜드7
2008,퍼프랜드8
60001,아덴 성
70001,@60001
70002,아덴의 역사
100200,이공간
100204,@204
100018,마물 소환석 내부
100003,습격당한 글루딘 항구
200001,테오도르의 이공간
200002,지하실
200003,습격당한 야영지
200004,오렌 성 외곽
200005,오렌 성 지하감옥
200200,블러드 킹의 영지
211000,말하는 섬 첫번째 결계
211001,말하는 섬 두번째 결계
211002,말하는 섬 세번째 결계
211003,말하는 섬 네번째 결계
200206,@206
213000,어둠의 결사의 실험실
200010,자켄의 심연
210206,@206
210207,@207
210208,@13
299301,가젯 월드 - 피의 여백작 침소
299981,가젯 월드 - 말하는 섬동부
299982,가젯 월드 - 말하는 섬 서부
299983,가젯 월드 - 글루딘 가도
299984,가젯 월드 - 글루디오 평원
299985,가젯 월드 - 윈다우드 장원
299986,가젯 월드 - 황무지
299987,가젯 월드 - 디온 목초지
299988,가젯 월드 - 크루마 늪지
299989,가젯 월드 - 투쟁의 봉우리
299990,가젯 월드 - 절규의 땅
299991,가젯 월드 - 기란 자치령
299992,가젯 월드 - 죽음 안개 해안
299993,가젯 월드 - 악마섬
299994,가젯 월드 - 죽음의 연도
299995,가젯 월드 - 북풍의 고원
299996,가젯 월드 - 정지된 시간의 땅
299997,가젯 월드 - 상아탑 자치 구역
299998,가젯 월드 - 용의 계곡
1500,프로토랜드5
300201,@201
300203,@203
300205,@205
300207,@207
