Id,Name
1,Erneuerung des offiziellen Tutorials
2,Filmsequenz der Sprechenden Insel wird gestartet
3,Automatische Questfunktion I
4,Automatische Questfunktion II
6,Automatische Questfunktion III
11,Auto-Ausrüsten
12,Seelenschuss
13,Tagesdungeon
14,Erfolg
15,Hochstufige Ausrüstungskiste
16,Level von Ausrüstung erhöhen
17,Fertigkeit im Level aufsteigen lassen
18,Arena
19,Kombinieren
20,Klan
21,Endloser Dungeon
22,Runenprägung
23,Seelenkristall
24,Elite-Dungeon
25,Verbessern
26,Aufwerten
27,Monsterkodex
28,Seltene Fertigkeit
29,Entnahme-Dungeon
30,Elixier
31,Reitbegleiter beschwören
32,Beschwörungskreis
101,Freund
102,Gruppe
104,Handelsposten
112,Tagesquests
113,Wochenquests
114,Spende an den Klan
115,Klan beitreten
116,Klanerfolg
117,Klan-Dungeon
118,Questfortschritt
119,Herstellen
201,Klassentransfer
202,Adena-Dungeon
203,Tempelwächter
205,ERF-Dungeon
207,Umhang
301,Maphrs Segen
