Id,Name
1,Östliche Sprechende Insel
2,Westliche Sprechende Insel
3,Gludin-Straße
4,Gludio-Ebenen
5,Windawood-Anwesen
6,Einöde
7,Dion-Ebenen
8,Cruma-Sumpf
9,Gipfel des Missklangs
10,Kreischendes Heiligtum
11,Giran-Reich
12,Tödliche Nebelküste
13,Teufelsinsel
14,Ruhelose Totenstadt
15,Nordwindplateau
16,Ewige Lande
17,Erobertes Gebiet des Elfenbeinturms
18,Drachental
200,Elfenruinen 1
201,Elfenruinen 2
202,Ameisennest 1
203,Ameisennest 2
204,Cruma-Turm 2
205,Cruma-Turm 3
206,Elfenbeinturm 1
207,Elfenbeinturm 2
208,Elfenbeinturm 3
209,Elfenbeinturm-Labor
210,Krone des Geheimniswaldes
211,Unterholz des Geheimniswaldes
212,Ort des Massakers im Geheimniswald
213,Drachenhöhle 1
214,Drachenhöhle 2
215,Antharas' Nest
300,Altar des Wahnsinns
301,Schlafzimmer der Blutgräfin
400,Zeit-Rift
402,Zakens Geisterschiff
11000,Zuflucht Verlorener Erinnerungen
12000,Turm der Anmaßung
13000,Entnahme-Dungeon
14000,Arena
14001,Ehrenhaftes Schlachtfeld
14002,Courage-Schlachtfeld
14005,Geplänkel-Arena
16003,Feste der Gludin-Straße
16004,Feste der Gludio-Ebenen
16005,Feste des Windawood-Anwesens
16006,Feste der Einöde
16007,Feste der Dion-Ebenen
16008,Feste des Cruma-Sumpfes
16009,Feste des Gipfels des Missklangs
16010,Feste des Kreischenden Heiligtums
16011,Feste des Giran-Reiches
16012,Feste der Tödlichen Nebelküste
16013,Feste der Teufelsinsel
16014,Feste der Ruhelosen Totenstadt
16015,Feste des Nordwindplateaus
16016,Feste der Ewigen Lande
16017,Eroberte Feste des Elfenbeinturms
16018,Feste des Drachentals
16019,Feste der Dolmenruinen
16020,Feste der Zerrütteten Lande
16021,Feste des Siegesobelisken
16022,Feste des Befestigten Lagers
16023,Feste der Flüsternden Wälder
16024,Feste des Ruhelosen Waldes
16025,Feste des Westlichen Spähpostens
16026,Feste der Elfenruinen
16999,Offene Belagerung
17001,Burg von Gludio
17002,Burg von Dion
17003,Burg von Giran
17004,Burg von Oren
18100,Kresous' Schatulle
18200,Unterwelt-Rift
18300,Versiegelter Eingang
18400,Wassertempel
18500,Düsteres Labor
19001,[Clan Hall]
20000,Labor des Kleinriesen
20001,@20000
20002,@20000
21000,마그나딘
211010,Labor des Riesen
30001,Göttliches Geschenk
30002,@30001
999,Burgbelagerung-Test
998,PvP-TEST
1000,Protoland 1
1001,Protoland 2
1002,Land der Monsterschuppen
1005,Land der Monsterschuppen 2
1006,Land der Monsterschuppen 3
1007,Weiterer Burgbelagerung-Test
1008,Festenbelagerung-Test
1009,@1008
1010,@1008
1011,@1008
1012,Fertigkeiten-Test-Welt
1013,Benanntes Schuppenland
2000,Pupland
2001,Pupland 1
2002,Pupland 2
2003,Pupland 3
2004,Pupland 4
2005,Pupland 5
2006,Pupland 6
2007,Pupland 7
2008,Pupland 8
60001,Burg von Aden
70001,@60001
70002,Chronik von Aden
100200,Außenwelt
100204,@204
100018,Böser Beschwörungsstein - Innenbereich
100003,Verwüsteter Gludin-Hafen
200001,Theodores Außenwelt
200002,Keller
200003,Lagerplatz wird angegriffen
200004,Außenbezirk der Burg von Oren
200005,Untergrundgefängnis der Burg von Oren
200200,Gebiet des Blutkönigs
211000,Erstes Siegel der Sprechenden Insel
211001,Zweites Siegel der Sprechenden Insel
211002,Drittes Siegel der Sprechenden Insel
211003,Viertes Siegel der Sprechenden Insel
200206,@206
213000,Labor der Dunklen Bruderschaft
200010,Zakens Hölle
210206,@206
210207,@207
210208,@13
299301,Objektwelt - Schlafzimmer der Blutgräfin
299981,Objektwelt - Östliche Sprechende Insel
299982,Objektwelt - Westliche Sprechende Insel
299983,Objektwelt - Gludin-Straße
299984,Objektwelt - Gludio-Ebenen
299985,Objektwelt - Windawood-Anwesen
299986,Objektwelt - Einöde
299987,Objektwelt - Dion-Ebenen
299988,Objektwelt - Cruma-Sumpf
299989,Objektwelt - Gipfel des Missklangs
299990,Objektwelt - Kreischendes Heiligtum
299991,Objektwelt - Giran-Reich
299992,Objektwelt - Tödliche Nebelküste
299993,Objektwelt - Teufelsinsel
299994,Objektwelt - Ruhelose Totenstadt
299995,Objektwelt - Nordwindplateau
299996,Objektwelt - Ewige Lande
299997,Objektwelt - Erobertes Gebiet des Elfenbeinturms
299998,Objektwelt - Drachental
1500,Protoland 5
300201,@201
300203,@203
300205,@205
300207,@207
