Id,Name
1,Turm der Anmaßung
2,Entnahme-Dungeon
4,Heiligtum versiegelter Erinnerungen
5,@4
6,@4
7,@4
8,Tagesquests
9,Wochenquests
10,Elfenruinen 1
11,Elfenruinen 2
12,Ameisennest 1
13,Ameisennest 2
14,Cruma-Turm Etage 2
15,Cruma-Turm Etage 3
16,Elfenbeinturm Katakombe 1
17,Elfenbeinturm Katakombe 2
18,Adena-Dungeon
19,@18
20,@18
21,@18
22,Tempelwächter
23,@22
24,@22
25,@22
26,ERF-Dungeon
27,@26
28,@26
29,@26
32,Beschwörungsstein-Dungeon
33,Elfenbeinturm 3
34,@32
35,@32
36,@32
39,@22
40,@26
41,Elfenbeinturm-Labor
42,Krone des Geheimniswaldes
43,Unterholz des Geheimniswaldes
44,Ort des Massakers im Geheimniswald
