Id,Name,Desc
1001,Feste der Gludin-Straße,"Feste, die in den Windmühlenebenen errichtet wurde, um die Ol Mahum, die im Räuberlager leben, vom Plündern abzuhalten."
1002,Feste der Gludio-Ebenen,"Feste, die errichtet wurde, um Invasionen der Turek-Orks im umgebenen Gebiet und Dion im Osten zu verhindern."
1003,Feste des Windawood-Anwesens,"Feste, die im Windawood-Anwesen errichtet wurde, um die MP-Kristalle zu schützen, die als Materialien zum Erstellen von Seelenschüssen dienen."
1004,Feste der Einöde,"Feste, die in Gludio errichtet wurde, um die Invasion der Monster der Einöde zu verhindern, die mit MP korrumpiert sind."
2001,Feste der Dion-Ebenen,"Feste, die errichtet wurde, um die Invasion der Echsenmenschen in den Ebenen aufzuhalten und sie zu vertreiben."
2002,Feste des Cruma-Sumpfes,"Feste, die vom Herrscher von Dion errichtet wurde, um die Stakatos, die im Cruma-Sumpf leben, davon abzuhalten, ihr Territorium zu erweitern."
2003,Feste des Gipfels des Missklangs,"Feste, die vom Herrscher von Dion errichtet wurde, um die Invasionen der Tanor und Ol Mahum zu verhindern, die auf dem Gipfel leben."
2004,"Feste des Krei-
schenden Heiligtums","Feste, die errichtet wurde, um sich gegen die zahllosen Untoten zu verteidigen, die in der Festung der Verzweiflung auftauchen."
5001,Feste der Dolmenruinen,"Diese Feste wurde in den Dolmenruinen errichtet, um die Elfenruinen zu schützen."
5002,Feste der Zerrütteten Lande,"Diese Feste wurde errichtet, um vor den Orks zu schützen, die den Obelisk des Sieges erobert haben."
5003,Feste des Siegesobelisken,"Diese Feste wurde errichtet, um vor Monstern zu schützen, nachdem die Orks am Obelisk des Sieges besiegt wurden."
5004,Feste des Befestigten Lagers,"Diese Trainingseinrichtung wurde einst für Zauberer der Menschen errichtet, um magische Fähigkeiten zu erforschen. Heute ist sie eine Feste."
5005,Feste der Flüsternden Wälder,"Diese Feste wurde am Eingang der Flüsternden Wälder errichtet. Sie wurde gebaut, um vor den Monstern der Flüsternden Wälder zu schützen."
5006,Feste des Ruhelosen Waldes,"Das Zentrum der natürlichen Umwelt der Sprechenden Inseln und Heimat der Geister. Menschen haben diese Feste errichtet, um die Geister zu bewachen."
5007,Feste des Westlichen Spähpostens,"Diese Feste wurde errichtet, um vor der Invasion der Piraten und den Monstern der Küste zu schützen."
5008,Feste der Elfenruinen,"Diese Feste wurde einst errichtet, um die Elfenruinen zu schützen. Die Menschen haben diesen Ort genutzt, nachdem die Elfen fort waren."
10001,Offene Belagerung,
