Id,Name
1,Бойня
2,Охота
3,Доблесть
4,Аннигиляция
5,Защитный маневр
6,Терпение
7,Покровительство
8,Железная стена
9,Упорство
10,Медитация
11,Живучесть
12,Твердость
13,Быстрота
14,Спокойствие
15,Гениальность
16,Ярость
17,Эгида
101,Крепость на Глудинском тракте
102,Крепость Поместья Виндавуд
103,Вечные земли
104,Крепость в Гиранском доминионе
105,Крепость на Острове Дьявола
106,Захваченная территория Башни Слоновой Кости
107,Крепость на плато Северного ветра
108,Захваченная крепость Башни Слоновой Кости
109,Крепость в Долине Драконов
110,Крепость на Вечных землях
111,Крепость на равнинах Глудио
112,Крепость в Пустоши
113,Крепость на Равнинах Диона
114,Крепость на пике Диссонанса
115,Крепость на Болоте Крумы
116,Крепость Земель Плача
117,Крепость на Берегах Смертельного тумана
118,Крепость в Некрополе призраков
201,Хранитель зелий Холла клана
202,@201
203,@201
204,Зелье атрибутов
205,@204
206,@204
301,Полевой герой
