Id,Name
11222,Гроза
11242,Стрелок
11251,Властитель Огня
11261,Епископ
12212,Рыцарь Евы
12251,Певец Заклин-ий
12261,Старейшина
13252,Заклинатель Ветра
14262,Мудрец
30005,Щит молний
30007,Ядовитое болото
30012,Метеоритный дождь
60096,Огненное дыхание
60097,Бореас Говорящего острова
60100,Взмах темной косы
60115,Дыхание золотого огня
60162,Дыхание золотого огня (Ад)
71032,@60100
71072,@60096
71073,Умение Бореаса 02
71472,@60096
73012,Ночной кошмар
73032,OrfenBossSkill_02
74031,Тотемный удар
74032,Призыв молнии
74051,Ядовитая яма
74062,@11222
74071,Ядовитое болото
74131,Яд Марши
74132,Проклятие Медузы
720231,Феромоны
1720231,@720231
1504021,Поле молний Хардина
7204311,Сброс времени
7204321,@7204311
7204331,@7204311
601252,Умение Царицы нимф Лары 2
601451,DarkAssociation_M_HighSkill_02
741352,Марша: Ветер-клинок
8010441,Аура урона в ближнем бою
805000,Напольное умение босса подземелья группы (круг)
805001,Напольное умение босса подземелья группы (веер)
805002,Напольное умение босса подземелья группы (перед собой)
805003,Напольное умение босса подземелья группы (кольцо)
72040,Лужа разрушения
1720223,Ядовитая лужа
17203181,Смертельный яд
411004,Едкая кислота
412004,@411004
413004,@411004
413012,Кипящая кровь
413023,Поток крови: волна
414004,@411004
414012,@413012
414023,@413023
74113,Марлокс 
30015,Защитная зона
401023,Огненная область
401008,Гренадер стражи Рамога: Бросок бомбы
401016,Безумный солдат-самоубийца: Самоуничтожение
401210,Великий взрыв Паагрио
4011021,Взрыв золы: Огненная область
2000001,Фейерверк 1
2000002,Фейерверк 2
2000003,Фейерверк 3
2000004,Фейерверк 4
2000005,Фейерверк 5
2000006,Фейерверк 6
730212,Волна
731351,Артиллерист пиратов Закена
731401,Солдат пиратов Закена
