Id,Name
11131,Энергет. стрела
11125,Двойной выстрел
11132,Удар огнем
11133,Удар ветром
12131,@11131
12125,@11125
12132,@11132
12133,@11133
13131,@11131
13125,@11125
13132,@11132
13133,@11133
14131,@11131
14125,@11125
14132,@11132
14133,@11133
11252,Расплавленная чаша
12221,Звуковой взрыв
12222,Звуковой шторм
12242,Выстрел по площади х2
12251,Ледяное копье
13241,Смертельное жало
30004,Кровавая стрела
30006,Летящая стрела
31003,Тяжелый удар
50001,Монстр: Огненный шар
50002,Монстр: Ледяная пика
50003,Монстр: Магия земли
50004,Монстр: Магия ветра
50005,Монстр: Черная магия
50006,Монстр: Энергет. стрела
50007,Монстр: Двойной выстрел
60107,@11132
60109,Мощный выстрел
73022,Умение Закена 2
77085,Умение Призрака Закена (босс задания)
74061,Электрическая волна
74101,MTG_DullahanBossSkill_01
74111,MTG_DarkLordBossSkill_01
74121,Кипящая грязь
80001,Атакующий снаряд защитной башни
1508031,@11133
1512031,@11131
1513021,@11131
1513071,@11125
1514051,@60109
1518031,Ледяная стрела
1519021,@11131
720441,Яд гравитации
601261,Фея
601391,DragonPythonSkill_01
601441,DarkAssociation_M_HighSkill_01
731271,Освобождение — этап 1
731281,Освобождение — этап 2
731291,Освобождение — этап 3
731301,Освобождение — этап 4
731311,Освобождение — этап 5
731371,Палубный матрос пиратов Закена
730311,Освобождение — основная часть
