Id,Name
1,Башня Дерзости
2,Подземелье добычи
4,Святилище запечатанных воспоминаний
5,@4
6,@4
7,@4
8,Ежедневные задания
9,Недельные задания
10,Эльфийск. Руины 1
11,Эльфийск. Руины 2
12,Муравейник 1
13,Муравейник 2
14,Башня Крумы 2
15,Башня Крумы 3
16,Б. Слон.Кости 1
17,Б. Слон.Кости 2
18,Подземелье адены
19,@18
20,@18
21,@18
22,Страж Храма
23,@22
24,@22
25,@22
26,Подзем. опыта
27,@26
28,@26
29,@26
32,Круг призыва
33,Б. Слон.Кости 3
34,@32
35,@32
36,@32
39,@22
40,@26
41,Подземная лабор. Б. Слон.Кости
42,Полог Леса Секретов
43,Подлесок Леса Секретов
44,Место Бойни Леса Секретов
