Id,Name,Description,EffectDescription,SkillDialogue
1101,Комбо человека с мечом 1,"Базовая атака, в которой используется меч и щит.",,
1102,Комбо человека с мечом 2,@1101,,
1103,Комбо человека с мечом 3,@1101,,
1104,Комбо человека с мечом 4,@1101,,
1105,Комбо человека с мечом 5,@1101,,
1106,Комбо человека с мечом 6,@1101,,
1201,Комбо эльфа с мечом 1,@1101,,
1202,Комбо эльфа с мечом 2,@1101,,
1203,Комбо эльфа с мечом 3,@1101,,
1204,Комбо эльфа с мечом 4,@1101,,
1205,Комбо эльфа с мечом 5,@1101,,
1206,Комбо эльфа с мечом 6,@1101,,
1301,Комбо темного эльфа с мечом 1,@1101,,
1302,Комбо темного эльфа с мечом 2,@1101,,
1303,Комбо темного эльфа с мечом 3,@1101,,
1304,Комбо темного эльфа с мечом 4,@1101,,
1305,Комбо темного эльфа с мечом 5,@1101,,
1306,Комбо темного эльфа с мечом 6,@1101,,
1401,Комбо гнома с мечом 1,@1101,,
1402,Комбо гнома с мечом 2,@1101,,
1403,Комбо гнома с мечом 3,@1101,,
1404,Комбо гнома с мечом 4,@1101,,
1405,Комбо гнома с мечом 5,@1101,,
1406,Комбо гнома с мечом 6,@1101,,
2101,Комбо человека с копьем 1,"Базовая атака, в которой используется копье.",,
2102,Комбо человека с копьем 2,@2101,,
2103,Комбо человека с копьем 3,@2101,,
2104,Комбо человека с копьем 4,@2101,,
2105,Комбо человека с копьем 5,@2101,,
2106,Комбо человека с копьем 6,@2101,,
2201,Комбо эльфа с копьем 1,@2101,,
2202,Комбо эльфа с копьем 2,@2101,,
2203,Комбо эльфа с копьем 3,@2101,,
2204,Комбо эльфа с копьем 4,@2101,,
2205,Комбо эльфа с копьем 5,@2101,,
2206,Комбо эльфа с копьем 6,@2101,,
2301,Комбо темного эльфа с копьем 1,@2101,,
2302,Комбо темного эльфа с копьем 2,@2101,,
2303,Комбо темного эльфа с копьем 3,@2101,,
2304,Комбо темного эльфа с копьем 4,@2101,,
2305,Комбо темного эльфа с копьем 5,@2101,,
2306,Комбо темного эльфа с копьем 6,@2101,,
2401,Комбо гнома с копьем 1,@2101,,
2402,Комбо гнома с копьем 2,@2101,,
2403,Комбо гнома с копьем 3,@2101,,
2404,Комбо гнома с копьем 4,@2101,,
2405,Комбо гнома с копьем 5,@2101,,
2406,Комбо гнома с копьем 6,@2101,,
3101,Комбо человека с парными мечами 1,"Базовая атака, в которой используются парные мечи.",,
3102,Комбо человека с парными мечами 2,@3101,,
3103,Комбо человека с парными мечами 3,@3101,,
3104,Комбо человека с парными мечами 4,@3101,,
3105,Комбо человека с парными мечами 5,@3101,,
3106,Комбо человека с парными мечами 6,@3101,,
3107,Комбо человека с парными мечами 7,@3101,,
3108,Комбо человека с парными мечами 8,@3101,,
3201,Комбо эльфа с парными мечами 1,@3101,,
3202,Комбо эльфа с парными мечами 2,@3101,,
3203,Комбо эльфа с парными мечами 3,@3101,,
3204,Комбо эльфа с парными мечами 4,@3101,,
3205,Комбо эльфа с парными мечами 5,@3101,,
3206,Комбо эльфа с парными мечами 6,@3101,,
3207,Комбо эльфа с парными мечами 7,@3101,,
3208,Комбо эльфа с парными мечами 8,@3101,,
3301,Комбо темного эльфа с парными мечами 1,@3101,,
3302,Комбо темного эльфа с парными мечами 2,@3101,,
3303,Комбо темного эльфа с парными мечами 3,@3101,,
3304,Комбо темного эльфа с парными мечами 4,@3101,,
3305,Комбо темного эльфа с парными мечами 5,@3101,,
3306,Комбо темного эльфа с парными мечами 6,@3101,,
3307,Комбо темного эльфа с парными мечами 7,@3101,,
3308,Комбо темного эльфа с парными мечами 8,@3101,,
3401,Комбо гнома с парными мечами 1,@3101,,
3402,Комбо гнома с парными мечами 2,@3101,,
3403,Комбо гнома с парными мечами 3,@3101,,
3404,Комбо гнома с парными мечами 4,@3101,,
3405,Комбо гнома с парными мечами 5,@3101,,
3406,Комбо гнома с парными мечами 6,@3101,,
3407,Комбо гнома с парными мечами 7,@3101,,
3408,Комбо гнома с парными мечами 8,@3101,,
4101,Комбо человека с кинжалом 1,"Базовая атака, в которой используется кинжал.",,
4102,Комбо человека с кинжалом 2,@4101,,
4103,Комбо человека с кинжалом 3,@4101,,
4104,Комбо человека с кинжалом 4,@4101,,
4105,Комбо человека с кинжалом 5,@4101,,
4106,Комбо человека с кинжалом 6,@4101,,
4201,Комбо эльфа с кинжалом 1,@4101,,
4202,Комбо эльфа с кинжалом 2,@4101,,
4203,Комбо эльфа с кинжалом 3,@4101,,
4204,Комбо эльфа с кинжалом 4,@4101,,
4205,Комбо эльфа с кинжалом 5,@4101,,
4206,Комбо эльфа с кинжалом 6,@4101,,
4301,Комбо темного эльфа с кинжалом 1,@4101,,
4302,Комбо темного эльфа с кинжалом 2,@4101,,
4303,Комбо темного эльфа с кинжалом 3,@4101,,
4304,Комбо темного эльфа с кинжалом 4,@4101,,
4305,Комбо темного эльфа с кинжалом 5,@4101,,
4306,Комбо темного эльфа с кинжалом 6,@4101,,
4401,Комбо гнома с кинжалом 1,@4101,,
4402,Комбо гнома с кинжалом 2,@4101,,
4403,Комбо гнома с кинжалом 3,@4101,,
4404,Комбо гнома с кинжалом 4,@4101,,
4405,Комбо гнома с кинжалом 5,@4101,,
4406,Комбо гнома с кинжалом 6,@4101,,
5101,Комбо человека с луком 1,"Базовая атака, в которой используется лук.",,
5102,Комбо человека с луком 2,@5101,,
5103,Комбо человека с луком 3,@5101,,
5104,Комбо человека с луком 4,@5101,,
5201,Комбо эльфа с луком 1,@5101,,
5202,Комбо эльфа с луком 2,@5101,,
5203,Комбо эльфа с луком 3,@5101,,
5204,Комбо эльфа с луком 4,@5101,,
5301,Комбо темного эльфа с луком 1,@5101,,
5302,Комбо темного эльфа с луком 2,@5101,,
5303,Комбо темного эльфа с луком 3,@5101,,
5304,Комбо темного эльфа с луком 4,@5101,,
5401,Комбо гнома с луком 1,@5101,,
5402,Комбо гнома с луком 2,@5101,,
5403,Комбо гнома с луком 3,@5101,,
5404,Комбо гнома с луком 4,@5101,,
6101,Комбо человека с посохом 1,"Базовая атака, в которой используется посох.",,
6102,Комбо человека с посохом 2,@6101,,
6103,Комбо человека с посохом 3,@6101,,
6104,Комбо человека с посохом 4,@6101,,
6201,Комбо эльфа с посохом 1,@6101,,
6202,Комбо эльфа с посохом 2,@6101,,
6203,Комбо эльфа с посохом 3,@6101,,
6204,Комбо эльфа с посохом 4,@6101,,
6301,Комбо темного эльфа с посохом 1,@6101,,
6302,Комбо темного эльфа с посохом 2,@6101,,
6303,Комбо темного эльфа с посохом 3,@6101,,
6304,Комбо темного эльфа с посохом 4,@6101,,
6401,Комбо гнома с посохом 1,@6101,,
6402,Комбо гнома с посохом 2,@6101,,
6403,Комбо гнома с посохом 3,@6101,,
6404,Комбо гнома с посохом 4,@6101,,
11111,Энергетическая волна,"<SkillTitle>[Любое оружие]</>
Создание впереди концентрации энергии, которая взрывается, нанося урон противникам.",Урон: {[Use34Param]1%}% от атк. +{1},
11112,Мощная атака,"<SkillTitle>[Только меч и щит, копье, парные мечи]</>
Вращение оружия в воздухе по большой дуге для нанесения урона и сбивания противников с ног.","Урон: {[Use34Param]1%}% от атк. +{1}
Опрокидывание целей на 2 с.",
11113,Стремительный удар,"<SkillTitle>[Только меч и щит, копье, парные мечи]</>
Рывок к противникам для нанесения урона и сбивания их с ног.",@11112,
11121,@11111,@11111,@11111,
11122,Смертельный удар,"<SkillTitle>[Только кинжал]</>
Зарядка, а затем атака в полную силу, сбивающая противников с ног.",@11112,
11123,Мощный укол,"<SkillTitle>[Только кинжал]</>
Прорыв через строй противников и оглушение их во время атаки.","Урон: {[Use34Param]1%}% от атк. +{1}
Оглушение целей на 2 с.",
11124,Мощный выстрел,"<SkillTitle>[Только лук]</>
Выпуск стрелы, которая наносит противникам урон и сбивает их с ног.","Урон: {[Use34Param]1-1%}% от атк. +{1-1}
Опрокидывание целей на 2 с.",
11125,Двойной выстрел,"<SkillTitle>[Только лук]</>
Выстрел по противникам впереди двумя стрелами, которые наносят большой урон.",Урон: {[Use34Param]1-1%}% от атк. +{1-1} на каждые 2 выстрела.,
11131,Энергет. стрела,"<SkillTitle>[Любое оружие]</>
Выпуск проникающего энергетического шара для атаки впереди противников на расстоянии.",Урон: {[Use34Param]1-1%}% от атк. +{1-1},
11132,Удар огнем,"<SkillTitle>[Только посох]</>
Выпуск огненного шара, который при взрыве наносит огромный урон и сбивает противников с ног.",@11124,
11133,Удар ветром,"<SkillTitle>[Только посох]</>
Создание порыва ветра, который по прямой проносится сквозь противников, атакуя их.",@11131,
12111,@11111,@11111,@11111,
12112,@11112,@11112,@11112,
12113,@11113,@11113,@11112,
12121,@11111,@11111,@11111,
12122,@11122,@11122,@11112,
12123,@11123,@11123,@11123,
12124,@11124,@11124,@11124,
12125,@11125,@11125,@11125,
12131,@11131,@11131,@11131,
12132,@11132,@11132,@11124,
12133,@11133,@11133,@11131,
13111,@11111,@11111,@11111,
13112,@11112,@11112,@11112,
13113,@11113,@11113,@11112,
13121,@11111,@11111,@11111,
13122,@11122,@11122,@11112,
13123,@11123,@11123,@11123,
13124,@11124,@11124,@11124,
13125,@11125,@11125,@11125,
13131,@11131,@11131,@11131,
13132,@11132,@11132,@11124,
13133,@11133,@11133,@11131,
14111,@11111,@11111,@11111,
14112,@11112,@11112,@11112,
14113,@11113,@11113,@11112,
14121,@11111,@11111,@11111,
14122,@11122,@11122,@11112,
14123,@11123,@11123,@11123,
14124,@11124,@11124,@11124,
14125,@11125,@11125,@11125,
14131,@11131,@11131,@11131,
