Id,Name
1,Обновление официального обучения
2,Ролик входа на Говорящий остров
3,Автоматизация заданий I
4,Автоматизация заданий II
6,Автоматизация заданий III
11,Автоэк.
12,Заряд души
13,Ежедневное подземелье
14,Достижение
15,Коробка с высококач. снаряжением
16,Повышение уровня снаряжения
17,Повышение уровня умения
18,Арена
19,Объединение
20,Клан
21,Бесконечное подземелье
22,Нанесение руны
23,Кристалл Души
24,Элитное подземелье
25,Улучшение
26,Усиление
27,Бестиарий
28,Редкое умение
29,Подземелье добычи
30,Эликсир
31,Призыв ездового животного
32,Круг призыва
101,Друг
102,Группа
104,Фактория
112,Ежедневные задания
113,Недельные задания
114,Пожертвование клану
115,Вступить в клан
116,Достижение клана
117,Подземелье кл.
118,Выполнение задания
119,Крафт
201,Смена класса
202,Подземелье адены
203,Страж Храма
205,Подземелье опыта
207,Плащ
301,Защита Мафр
